"share_minutes_cluster_0","share_minutes_cluster_1","share_minutes_cluster_2","share_minutes_cluster_3","share_minutes_cluster_4","share_minutes_cluster_5","share_minutes_cluster_6","share_minutes_cluster_7","share_minutes_cluster_8","share_minutes_cluster_9","share_minutes_cluster_10","share_minutes_cluster_11","share_minutes_cluster_12","share_minutes_cluster_13","share_minutes_cluster_14","share_minutes_cluster_15","share_minutes_cluster_16","share_minutes_cluster_17","share_minutes_cluster_18","share_minutes_cluster_19","share_minutes_cluster_20","share_minutes_cluster_21","share_minutes_cluster_22","share_minutes_cluster_23","share_minutes_cluster_24","opposing_team_travel","opposing_team_rest","selected_team_rest","selected_team_travel","selected_team_matchup_wins","opposing_team_matchup_wins","winrate_early_season_selected_team","winrate_season_selected_team","first_game","point_diff_selected_season","point_diff_selected_early_season","winrate_early_season_opposing_team","winrate_season_opposing_team","point_diff_opposing_season","point_diff_opposing_early_season","winrate_season_selected_team_s","winrate_season_opposing_team_s","game_id","DATE","home_team_name","road_team_name","selected_team","opposing_team","roster","circumstances","performance"
-0.0872245567643747,0,0.0421912461673209,0,0,0,0,-0.0825502015626544,0,0,0.0741425311341502,0,0,0,0.00882390691835702,0.143174654019775,-0.0139393222377225,0,0,0.00618896691724852,0,0.00172426755954165,0.0134447342221003,-0.0724018193968367,0,0,-0.283718815483396,0.102980246136656,-0.148046795392011,0,0,-0.412582541181537,0.895597089215943,0,3.17442273477801,-0.0562033250973592,0,0,-2.90743360069079,-0.0205802695663986,0.486095179116702,0,"2016-10-29aaaaAdehhiilllnpPtt",2016-10-29,"Philadelphia","Atlanta","Atlanta","Philadelphia",0.0335744069769055,-0.328785364738751,0.693800357024274
0.132190840815185,0,-0.0177555294409739,0,0,0,-0.0414285451674324,0.0535593346225573,0.0309902412894815,0.00265801906187618,0,-0.125824924805791,0,0.0438554042586553,-0.0014789859438289,-0.052048559953379,-0.00515459017689248,0,0,0,0,0,0.0245485479962787,0.00252931723529726,0,0.122642385541656,-0.0945729384944653,0.102980246136656,0,0,0,-0.412582541181537,0.895597089215943,0,2.92381041361133,-0.0517662204844098,0.181245039791101,-0.522924718557729,-3.08727485434176,-0.0218532759313304,0.486095179116702,-0.24621478240247,"2016-10-29aaacCdghiiInno",2016-10-29,"Chicago","Indiana","Chicago","Indiana",0.16928295533269,0.00840730764219078,-0.0738957919470669
0,0.0707957252533508,0.0213176652953818,0,0.0402489760385726,0,0.00187603781397639,0.0905338369157908,0.0114154154316586,0,-0.00733734963743487,-0.104531451999226,0,0.0402756216994252,0,0,0,0,0,0,0.029845893269349,0.0162876504979631,0.0836458985471066,-0.173745318408342,0,1.01231368307887e-08,-0.189145876988931,0.154470369204984,-0.38837030623931,0,0,0,0,0,2.64862825703614,-0.0468941056152889,0.181245039791101,-0.522924718557729,-3.26054027984054,-0.0230797352948235,0,-0.24621478240247,"2016-10-29aaaceeimMnnnoorsStt",2016-10-29,"Sacramento","Minnesota","Minnesota","Sacramento",0.120628610840708,-0.423045814023257,-1.00048580718631
0.101744652056543,0,-0.0274874958955317,0,0.0280953580748467,0,0.032157205728224,-0.0537970361484446,-0.00609371012498395,0.0129306491700855,0,-0.122372845592819,0,0,0,0,-0.00884315585741819,0.550025237806796,0,0,0.00905590335373269,-0.00773270019462243,0.0194459644687821,0,0.00227648285005921,0.0325458924192995,-0.0945729384944653,0.051490123068328,-0.0200627324752324,0,0,0,0,0,2.2717542816869,-0.040221531630347,0.362490079582201,-1.04584943711546,-3.63918991210118,-0.0257600068240823,0,-0.492429564804941,"2016-10-29aaCddeelllnnoOrv",2016-10-29,"Cleveland","Orlando","Orlando","Cleveland",0.561950402114549,-0.0631455479013697,-2.09101651957789
0,0,0.0439083872124542,0.126892075192559,-0.0305234785330835,0,0.0360550204141781,-0.0632639415737802,0.0466891644048191,-0.0159540668526617,0,0,0,0.0424682175856452,0,0,-0.001699259227256,0,0,0.00689660522067957,0,0.00795483996021209,-0.0280917417224469,-0.00527769953025695,0,0.112426897822796,-0.0945729384944653,0.102980246136656,-0.130700717068297,0,0,-0.206291270590768,0.447798544607971,0,2.74431780520816,-0.0485882942075676,0.362490079582201,-1.04584943711546,-3.36793620473647,-0.0238399373796332,0.243047589558351,-0.492429564804941,"2016-10-29aBCehlnooorsttt",2016-10-29,"Charlotte","Boston","Boston","Charlotte",0.278481020373859,-0.122293409426106,-1.11405877725193
0,0.0198713552236625,-0.0129199913515084,0.263832326999822,0.0283014840302973,-0.125091198034421,-0.0728596528357283,-0.0179854987630195,0,0.0139320724103889,-0.0798971437527961,-0.125719060133156,0,0,-0.0100742574492017,0,0.0122229511117739,0,0,0,-0.0116801041616842,0,-0.0299464629564845,0.0872505701252112,0,0,-0.283718815483396,0.051490123068328,-0.163703468663377,0,0,-0.206291270590768,0.447798544607971,0,2.80778619084897,-0.0497120053858221,0,0,-2.76989145810102,-0.0196066774711002,0.243047589558351,0,"2016-10-29aBeeikkllMnooruwy",2016-10-29,"Milwaukee","Brooklyn","Brooklyn","Milwaukee",-0.0607626095368437,-0.395932161078444,0.229690001379334
0.228410488500873,0,0.0413409627533564,0,0,0,-0.0190721213396354,0.0618601016427462,-0.0201235374337075,-0.011270097631619,0,0,-0.040603612306069,0,-0.00539194081689318,0,0,0,0.316813539079316,-0.0036141253219949,0,0,-0.055903644572294,0,0,0,-0.283718815483396,0.102980246136656,-0.218273231764071,0,0,-0.206291270590768,0.447798544607971,0,2.76938110867222,-0.0490320413421795,0.362490079582201,-1.04584943711546,-3.23861185700558,-0.0229245149475721,0.243047589558351,-0.492429564804941,"2016-10-29adDeelnnoPrrtv",2016-10-29,"Denver","Portland","Portland","Denver",0.492446012554079,-0.399011801110811,-0.960114873191585
0,0,-0.0267325739787044,-0.170965472585696,0.0266547884673926,-0.221145474920398,0.011759818477264,-0.0455474987420459,0,-0.00782340049627982,0,0,0,0,0.00382434746597066,0,0.0059573158653644,0.364923377225207,0.352875011897913,-0.00709153030173636,-0.046821736102131,0.00958075144389582,0,0.106561313549757,0.0265591607680676,0.140422155713394,-0.177424643577229,0.0926107594407512,-1.24230133720795e-08,0,0,-0.317233375157231,0.827021257686896,0,2.59087187484014,-0.0447494656624686,0.14251434617815,-0.48040696497372,-2.68352556939079,-0.0237296414949988,0.496323407442335,-0.25638133579344,"2016-10-30  aaaACehikklLLmoOrsty",2016-10-30,"Oklahoma City","LA Lakers","Oklahoma City","LA Lakers",0.522990353747233,-0.0848138965594907,0.034492103520971
0.234375052531694,0,0.036247324812898,0,-0.0367472862434753,0,0,0,0,0.00964667797471945,0,-0.160101940446977,-0.0771326027505974,0,-0.00384322567898863,0.0529532784550789,-0.012065418058491,0,0,0.00528800180207139,0,0.0112325148163748,-0.00520465927977324,-0.0945665488559219,0,0.187085123766498,-0.0887123217886143,0.0926107594407512,0,0,0,-0.158616687578616,0.413510628843448,0,2.56010806803612,-0.0442181140624177,0.2850286923563,-0.960813929947441,-3.24946600047689,-0.0287340892596784,0.248161703721168,-0.51276267158688,"2016-10-30 aaAiiimMnnnooSt",2016-10-30,"Miami","San Antonio","Miami","San Antonio",0.147166292845109,0.00389843765213695,-1.15446734282949
0,0.0539261064922527,0,0,-0.0207329777177966,0,0.00696066590539303,-0.0490577410970224,0,-0.0108119324579354,0,0,0,0.035787850532804,-0.00512440266558418,0.0550893783063099,0,0,0,0,0,0,-0.0347719249180997,0.126139891328521,-0.120060849056486,0.0944962076768327,-0.177424643577229,0.138916139161127,0,0,0,-0.317233375157231,0.827021257686896,0,2.67030898421023,-0.0461215011662707,0.14251434617815,-0.48040696497372,-2.66966871747627,-0.0236071093559607,0.496323407442335,-0.25638133579344,"2016-10-30 aACehilLpprstU",2016-10-30,"LA Clippers","Utah","LA Clippers","Utah",0.131840272329189,-0.0385085044161017,0.126414029301788
0,0.0765946559013336,0.00998649614593083,0,-0.0191123984870801,0.0107753085182197,-0.025917831325075,0.0694384857727137,0,-0.0247944871068969,0,0.295324916063681,0.0219026693593573,0,0,0,0,0,0.351108992933033,-0.00559544232742542,0,0,-0.0313086976598738,0.00198275795472868,0,0.136973724791961,-0.177424643577229,0.0926107594407512,-0.27655410204428,0,0,-0.158616687578616,0.413510628843448,0,2.26834564350716,-0.0391788017271201,0,0,-2.43388735641067,-0.0215221628836378,0.248161703721168,0,"2016-10-30 adeeeGhilnnooPSttx",2016-10-30,"Phoenix","Golden State","Golden State","Phoenix",0.867359150534608,-0.361367986180757,0.0501734266342009
0.0304393706329057,0,0,0,0,0,0,0.0500945616142203,0.021863974347812,0.0156237753929477,0.0136805050756764,0,0,0,-0.00305677057783784,0,0,0,-0.340081341861179,-0.00848978091111854,0.034753611536684,0.00761537389710982,-0.0247019309057839,0.0298951445328167,0.0914151907576942,0.03664712368295,-0.177424643577229,0.0926107594407512,-0.0473402532584354,0,-0.150442350207185,0,0,0,2.30406455394946,-0.0397957377369093,0.14251434617815,-0.48040696497372,-2.72110270194141,-0.0240619252242866,0,-0.25638133579344,"2016-10-30aaDHllnoosstu",2016-10-30,"Houston","Dallas","Dallas","Houston",-0.044301192785102,-0.132154137394913,-0.94516885473161
0.0481438442665046,-0.0688578469579061,0.0271749467841971,0.153623820300129,-0.0214490627398211,0,0.0586224833794431,-0.102242103662005,0,-0.00766253555036072,0,0.106446942832717,0,0,-0.0036854918765252,0,-0.0266279298878525,0,0,-0.00812442146549024,-0.0445400815880737,0,0.00959314401020332,0.0135419717775032,0,0,-0.177424643577229,0.0463053797203756,-0.0529918326576014,0,0,-0.158616687578616,0.413510628843448,0,2.37898274089003,-0.0410897225404605,0.14251434617815,-0.48040696497372,-2.80930217552647,-0.0248418476934793,0.248161703721168,-0.25638133579344,"2016-10-30aDeeeiiklMorttuw",2016-10-30,"Detroit","Milwaukee","Milwaukee","Detroit",0.133957679622662,-0.184111096514454,-0.554407834707637
