"share_minutes_cluster_0","share_minutes_cluster_1","share_minutes_cluster_2","share_minutes_cluster_3","share_minutes_cluster_4","share_minutes_cluster_5","share_minutes_cluster_6","share_minutes_cluster_7","share_minutes_cluster_8","share_minutes_cluster_9","share_minutes_cluster_10","share_minutes_cluster_11","share_minutes_cluster_12","share_minutes_cluster_13","share_minutes_cluster_14","share_minutes_cluster_15","share_minutes_cluster_16","share_minutes_cluster_17","share_minutes_cluster_18","share_minutes_cluster_19","share_minutes_cluster_20","share_minutes_cluster_21","share_minutes_cluster_22","share_minutes_cluster_23","share_minutes_cluster_24","share_minutes_cluster_25","opposing_team_travel","opposing_team_rest","selected_team_rest","selected_team_travel","selected_team_matchup_wins","opposing_team_matchup_wins","home_team_selected","fb","winrate_season_selected_team","winrate_season_selected_team_adj","winrate_season_opposing_team","winrate_season_opposing_team_adj","game_id","DATE","home_team_name","road_team_name","selected_team","opposing_team","roster","circumstaces","performance"
0,-0.0119030007452677,0,0.0500535516288728,0.115467425175315,0.0762725855785998,0,0.0301718960507191,0,-0.0084551867450558,0,0,-0.00637324380715839,0,0.0404767442040793,-0.0496948825154686,0.0492412402983746,-0.00305654864370096,-0.117438768044009,0,-0.0341885544540982,0,0,0,-0.0132400652155557,0.0147199355132972,0.0135063512790321,-0.0230779948121773,0.235821111028118,0,0,-0.0156223009162614,0.622262783079529,-0.00976985408969451,0.377684675932401,-0.0880456203614691,-1.64903042155688,0.387559415773751,"2016-11-30 aaaADillnnnoosSt",2016-11-30,"Dallas","San Antonio","Dallas","San Antonio",0.132053128278944,0.848512250574502,-0.987454251128462
0.0631284744207277,0,0,0.0342713488009196,0,-0.0678018611558724,0,0.088635046398785,0,-0.0437569310309372,0,-0.105436970476192,-0.00152581521511871,0,0.0203221973977461,0,-0.0416934825282278,0.000506475072940019,-0.119329137266791,-0.0424208041520476,0.0312250158841729,0,0,0,0,-0.0108557012043601,0,-0.115389974060887,0.0786070370093727,-0.00479099563562336,0,-0.0156223009162614,0,-0.00976985408969451,1.1958249679003,-0.278769984200684,-1.44635155548303,0.339925301873591,"2016-11-30 aaAcCeghikLLors",2016-11-30,"Chicago","LA Lakers","LA Lakers","Chicago",-0.194732145054255,-0.0415739326871373,-0.204993570826084
-0.0570689338097631,0.0606357357958087,0,0,0.0469314595528094,0.0186537894440665,-0.0165047530260159,-0.00283044960861044,0,0,-0.049636578086306,-0.00480023495092878,0,0.359250064237473,0,0,-0.0365165150488271,-0.00135353987746295,0,0,-0.0719800259753837,0,0,0,-0.0982742843072072,0.0171801540517574,0.0614991069670844,-0.0461559896243547,0.157214074018745,-0.00759649731534189,0,0,0.622262783079529,-0.00976985408969451,1.33079822482558,-0.310234867198271,-0.586090233024845,0.137744449909759,"2016-11-30 aaaCghhiiklmnnooOsttWy",2016-11-30,"Oklahoma City","Washington","Oklahoma City","Washington",0.16368588839141,0.787223477125662,0.572217574512227
-0.0598289842177724,-0.0253093465604076,0,-0.0725930473639055,0.0453010765597905,-0.0831302277902705,0.10886878095516,0.0306118219424444,0,-0.0123051150399231,0.0424555979153049,0.0069576853488627,0.00230454336419767,0,0.00668230780092995,0.116792235933332,0,-0.00382518338878638,-0.117689641547041,0.142430935324496,0,0.115014310771967,0,0,-0.00427329928614177,0,0.0543783270972061,-0.0461559896243547,0.157214074018745,0,0,0,0.622262783079529,-0.00976985408969451,0.788402713582956,-0.183791957777236,-0.876323537158321,0.205955835410978,"2016-11-30 aeeikMnnNoorstwY",2016-11-30,"Minnesota","New York","Minnesota","New York",0.238464450722237,0.787699194571126,-0.0657569459416231
0.0368075224422492,0,0,-0.0456689857869019,0,0,0,-0.0272760060831206,0,0.0311284084204825,0,0,-6.09934600058546e-05,0,-0.0338426338126998,-0.0771217421909135,0.0367233505316992,-0.00345690187665668,0.214757070812156,0,0,0,0,-0.0290600501966468,0.0456074175117176,-0.0136343469889593,0.0179462129351272,-0.0461559896243547,0.157214074018745,-0.000707042499754075,0,0,0,-0.00976985408969451,0.678681786819229,-0.158213882522532,-0.34469057371235,0.0810100745409865,"2016-11-30aaaacdeehhiillmnopPrSt",2016-11-30,"Philadelphia","Sacramento","Sacramento","Philadelphia",0.134902109322399,0.128297254829764,0.256787405125334
0.041555731323508,-0.145780249902199,0,-0.0479436383096717,-0.0492583346366963,-0.0715471079445939,0,0,0,0.0190337260980025,0,0,-0.0045667879263709,-0.371954982582723,0.0112933973367991,0,0,-0.000782602289663777,0.126645375668227,-0.0659739823969155,-0.026893644049171,0,0,0.0382340786423678,0.0343143425272047,0.0408036141638266,0,-0.069233984436532,0.235821111028118,-0.010789481060198,0,0,0,-0.00976985408969451,1.04616993872278,-0.243882495446688,-1.04771085795178,0.246235729007502,"2016-11-30aaaddiIlnnnoPrt",2016-11-30,"Portland","Indiana","Indiana","Portland",-0.472821064278069,0.155797645531388,0.000812314331815805
-0.0428749012199472,0,-0.0748041060301577,-0.0012879222580513,0,0,0,0.034322253486824,0,-0.0139887775122164,0.0470467625487834,0.0546747984005239,-0.000280940036508423,0,-0.00917553181681163,0,-0.00401047185395813,-0.00781800877628439,0,-0.0665650719536317,-0.00476376461059285,0,0,0,0,-0.0154053550415608,0.0345853092883799,-0.0461559896243547,0.235821111028118,0,0,0,0.622262783079529,-0.00976985408969451,0.660844048305669,-0.154055559843978,-1.63500008421901,0.384261969425466,"2016-11-30aaAehilnnoPttx",2016-11-30,"Phoenix","Atlanta","Phoenix","Atlanta",-0.104931036673589,0.846513213771672,-0.743949626331857
0.0411192350333644,-0.0399235908992923,0.07011341887932,0.0281676228118686,-0.0859426541361744,0,-0.114593080446177,0.00450422164929237,0,-0.0163006486645706,0,-0.0823781567144942,-8.43343155354736e-05,0,-0.012340936810021,-0.0633713333028678,0,0.00693824056471751,0,0,-0.0517378666115476,0,0,0,0,-0.0191810776799066,0,-0.069233984436532,0.157214074018745,-0.009896284003551,0,0,0,-0.00976985408969451,0.565044788312767,-0.13172289502134,-0.695147984941318,0.163375486224081,"2016-11-30aDeeiimMnrv",2016-11-30,"Denver","Miami","Miami","Denver",-0.335010940642024,0.0780838055786624,-0.0984506054258101
0.112065296174947,0.0532066181923136,0,-0.0517734196784713,0.0820844483766034,0,-0.091593607111748,-0.00496442224906423,0,-0.0145491881951343,0,0,0.00208796746587688,0.310427697781162,0.0271099659283732,0,0.0109139125985408,-0.00478862536906925,0,0,-0.00763458233520407,-0.104511337852202,0,0,-0.0314119163886768,0,0.0385520454106697,-0.0230779948121773,0.157214074018745,-0.00721889553968953,0.147229693346621,0,0.622262783079529,-0.00976985408969451,1.08001223440092,-0.25177179069035,-0.981116659944786,0.230584587502698,"2016-11-30BDeinooorsttt",2016-11-30,"Boston","Detroit","Boston","Detroit",0.286668807338246,0.787732012157077,0.2249380646151
0,0,0,0.0717560584955651,0,-0.182357097232858,-0.0903804394172485,0.0415198388799708,0,0.00324338277431295,-0.012387705027971,-0.055652762729069,0,0,0.00799485073130393,0,0.0340836576323443,0.00658711281415572,-0.0235726698404941,0,0.0236490927269251,0,0,0,0,0.00965019066552881,0,-0.0461559896243547,0.157214074018745,-0.00468578293787592,0,0,0,-0.00976985408969451,1.30486746587664,-0.30418990455194,-1.40253264325837,0.329626867230041,"2016-11-30ehimMnoooprstT",2016-11-30,"Toronto","Memphis","Memphis","Toronto",-0.165866489527534,0.106372301456515,-0.0722282147036271
-0.0666396665284928,-0.00489519786698745,-0.0730168829949451,-0.0015757447400106,0.0479584549708947,0.0988477690437198,0,0.000204697780709615,0,0.0142314382789866,-0.0450702264287397,0.0552073721548327,0,0.377211645801483,-0.0330997424015141,-0.0377427483419512,0,-0.00235708753160542,-0.00275042239708081,0,0,0,0,0,0,0.0150271288813535,0.0217982377795017,-0.0461559896243547,0.157214074018745,-0.00192080635429131,0,0,0.622262783079529,-0.00976985408969451,1.87850049310042,-0.437914884568827,-1.83606309676055,0.431516321228594,"2016-12-01 aACCdeeeilllLnpprsv",2016-12-01,"Cleveland","LA Clippers","Cleveland","LA Clippers",0.341540787680652,0.75319829889913,0.0360388329996352
0.153409984290338,0,0,0.156027739266611,0.0405749175417159,-0.0403335264692289,-0.14436600748594,0,0,0,0,0,0,0.0184115136118163,0.0427205209968802,-0.0620024647798146,-0.0422837908158867,0.0074732709780811,-0.131810712957106,-0.129761772531431,0,-0.124326876193807,0,0,-0.0436585346090292,0.0186766817642372,0,-0.069233984436532,0.157214074018745,-0.00339042348633389,0,0,0,-0.00976985408969451,1.27353591474682,-0.296885912539813,-1.80300695319265,0.423747380448949,"2016-12-01 adeeGHlnnooosStttu",2016-12-01,"Golden State","Houston","Houston","Golden State",-0.281249057392563,0.0845896660958795,-0.402609570536701
