"","share_minutes_cluster_0","share_minutes_cluster_1","share_minutes_cluster_2","share_minutes_cluster_3","share_minutes_cluster_4","share_minutes_cluster_5","share_minutes_cluster_6","share_minutes_cluster_7","share_minutes_cluster_8","share_minutes_cluster_9","share_minutes_cluster_10","share_minutes_cluster_11","share_minutes_cluster_12","share_minutes_cluster_13","share_minutes_cluster_14","share_minutes_cluster_15","share_minutes_cluster_16","share_minutes_cluster_17","share_minutes_cluster_18","share_minutes_cluster_19","share_minutes_cluster_20","share_minutes_cluster_21","share_minutes_cluster_22","share_minutes_cluster_23","share_minutes_cluster_24","share_minutes_cluster_25","home_team_selected","early_season","winrate_selected_team","winrate_opposing_team","travel_differential","rest_differential","game_id","DATE","home_team_name","road_team_name","selected_team","opposing_team"
"787",-0.000555615630341253,0.00287408782335909,0,-0.0689536496337284,0,0,-0.00423199991803247,-8.00900689933302e-05,-0.00924805400021547,0.16192370826443,0,0.0111776959213581,0.0941263489281828,0,0.0367268657906339,0,0,0,0,0,-0.00807315636033886,0.0770138485094706,-0.025131587789544,0,0,-0.091684667151684,0,0,0.6870716041078,-0.468244284671218,-0.072017469568364,-0.121172418366737,"2016-02-09aBeeiklMnoostuw",2016-02-09,"Milwaukee","Boston","Boston","Milwaukee"
"788",0.0170551401107702,-0.0652782959558444,-0.0972791780653308,-0.0754511098729429,0,0.0423623198995932,0.108887524262083,-0.0388454911193781,-0.073313197588591,-0.141471486212553,0,-0.0489935908754597,0,0,0.0640216487288738,-0.0275714865761142,0,-0.38034460571853,0,0,0,-0.101179399123834,0,0,0,-0.0906209975016768,0,0,0.242551895122681,-1.01238433498894,-0.0221162464851706,0,"2016-02-10 aaACdeeekllLLnrsv",2016-02-10,"Cleveland","LA Lakers","LA Lakers","Cleveland"
"789",0.00472832418725332,-0.0229849879235045,0,0.0048167603017918,0.0136869790298993,0,0.0536322748539681,0.0442929953331156,0,0.136836885127874,0,-0.0597790590629138,0,0,0,-0.0186130727054709,0,0,0,0.037697316463095,0,-0.117797559812164,0,0.111468289619679,0,-0.0919524974305431,0.425548113131448,0,0.59333357829841,-1.17468248262876,-0.0165175448854236,0.0684023536789169,"2016-02-10 aaAdilnnnnoooOrSt",2016-02-10,"Orlando","San Antonio","Orlando","San Antonio"
"790",-0.0537023859096661,0.0189127364719002,0,0.0862117765284854,0.0517202255813188,0.0786572532961392,0.0487090491549998,0.0532065291483992,0.00438485296824624,0.00146289591188341,-0.00634922306846462,0,0,0,0.00827787008794025,0.000161571619939674,0,0,0,-0.0577077754193536,0.0145612605919307,-0.112198765413318,0,-0.0929093453088598,0,0,0,0,0.628637369271996,-0.606726893661281,0.06255743589405,-0.0684023536789169,"2016-02-10 aaeehlnNOrstUw",2016-02-10,"New Orleans","Utah","Utah","New Orleans"
"791",-0.00161379624271521,0.0199011303449218,0,0,0,-0.0734528019426836,-0.016522274321919,-0.021280341740693,0.0397551383228985,-0.172794962045265,0.085906947563005,0.0422231598094356,-0.0970429860023989,-0.0217673074843136,0,-0.0282401658832905,0,0,0,-0.0313715658976903,-0.0869682170671757,0.0951216966138127,0.0297872657996279,-0.106577349200141,0,0,0,0,0.843557067364104,-0.836781969593842,0.0492040266595283,0.0684023536789169,"2016-02-10 ABCeilLnoopprsst",2016-02-10,"Boston","LA Clippers","LA Clippers","Boston"
"792",-0.00102062071999631,0,0,0,0,-0.028892909295913,-0.123401691456965,0.0597093787097251,0.00874178238605351,0.15363509592191,0,0,0.00401153116759784,0,0.0312591211505504,-0.0149156494132503,0,0.358717145677369,0,0.114783252010223,0,0.0528445716705541,0,0.175537734632738,0.113581790700794,0,0,0,1.31608490707263,-0.350280213920642,-0.0544023260016832,-0.0684023536789169,"2016-02-10 adeeeGhilnnooPSttx",2016-02-10,"Phoenix","Golden State","Golden State","Phoenix"
"793",0.0313133050190623,-0.00292338175377454,0,0.0723707572070709,0,-0.0320257152386787,0.106412015757276,0,0,-0.130845785755637,0,0.0568297050247854,-0.112315008528655,0,0.0297337603694677,-0.0540813926458822,0,0,0,-0.0422256844743836,0,0.102137213016165,-0.061004573452398,0,-0.000495427107199584,0.107043650296392,0.425548113131448,0,0.783670491748743,-0.732494334656187,0.000105861605909595,0,"2016-02-10aaaAcCghilnott",2016-02-10,"Chicago","Atlanta","Chicago","Atlanta"
"794",0,-0.00230563647253777,0,0.154499823176267,0,-0.00176844767038024,-0.0596220574690098,-0.0251623429483098,0.0218074360183113,0,0,0,-0.00791760853695114,0.0237460925102872,-0.0289420388266463,0,-0.179015953596868,0,0,0,0,0.194195900942683,0,-0.10022847293389,-0.115162204943249,-0.0951372445588025,0.425548113131448,0,0.180648332100989,-0.688483579264547,0.0301363684146734,0,"2016-02-10aaaacdeehhiillmnopPrSt",2016-02-10,"Philadelphia","Sacramento","Philadelphia","Sacramento"
"795",-0.0102507789724069,0.0196460798326611,0,0,0,-0.0273628374778397,0,0.103943935230181,-0.111557887097347,0.15782787081284,0,0.0614679328130621,-0.0083341976371053,0,0,-0.00802901163433285,0,0.371624107702292,0,0.112651866890844,-0.101386720242123,-0.102289965562804,0,0.153533379580328,0,0,0.425548113131448,0,0.681973300745428,-0.751758813245119,0.03602151555435,0,"2016-02-10aaaCdehiIlnnortt",2016-02-10,"Indiana","Charlotte","Indiana","Charlotte"
"796",0.0053402400942513,0,0,0.0675694403468066,0.0580038039792112,-0.0251342824351679,-0.0676978140447376,-0.04075792317342,-0.000343795699996387,-0.156352102715582,-0.0819468438581916,0,0.00237759474905474,0,0.0310050189778668,0.0160627620492293,0,-0.390452649941705,0,0.0574725433144444,0.18976294259475,0,-0.0326053297107632,-0.0456250803581627,0,0,0.425548113131448,0,0.64019444144346,-0.6903883248385,-0.110427957397872,0.0684023536789169,"2016-02-10adHlnnoooPrsttu",2016-02-10,"Portland","Houston","Portland","Houston"
"797",-0.0637180510060839,0.0179855563295119,0,0.0684275123033123,-0.0465263351899022,0.0283648615583396,0.132409740360935,0.0999246489331338,-0.0393935201774119,0,-0.0763263430968209,0.0466065041949547,0,0.0199757548071381,-0.0383352591767649,0.00910828475127553,0,0,0,-0.00690887857747439,0.0990728580702164,0.114929613301469,0,-0.19763832961714,0,0.00228082576141422,0,0,0.922189883663782,-0.352889237119422,-0.0545337003027841,0,"2016-02-10aeiMnnnoooorsttT",2016-02-10,"Minnesota","Toronto","Toronto","Minnesota"
"798",-0.0263075835621224,0.00921930104235233,0.0798693235245447,0,0.00209796407007921,0,-0.00285475864880341,0,0,0,-0.0859107028439166,0.0085095863156255,0.229765128912927,0,0.0611267137962728,0,0,0,0,0,0,-0.0233481899007743,0,0.190033976969326,0.11689208105689,0,0,0,0.805180376689774,-0.46321353646306,-0.0804148441965486,0,"2016-02-10BehiklmMnooprsy",2016-02-10,"Brooklyn","Memphis","Memphis","Brooklyn"
"799",0.0657083119162688,0.0258712562744439,-0.122619661010516,0.0694574505415717,0,0.0102446630766651,0,0,0,-0.0336867732096374,-0.0829916212534048,-0.03665063462328,-0.0408573176504212,0,0,0,0.416698290971846,0,0,-0.0617591072091403,0,-0.10651941266874,-0.0326614880692219,-0.0807994674557488,0,0.0982063747726648,0,0,0.542667995659067,-0.66762850669196,-0.0407624318563982,0,"2016-02-10DDeeeinorrttv",2016-02-10,"Detroit","Denver","Denver","Detroit"
"800",-0.0218646891313257,0.0240047056223651,0,0.120347624107388,0.0473380132820418,0.0995799924943874,-0.000136733271901753,-0.0121160612970228,-0.0108709603601636,-0.128172648947361,-0.0762901248899329,0,0.0577912194033815,-0.0220717250169584,0.0383943477049452,-0.0109356925188203,0,0.350349667544014,0,0,-0.07532394669319,-0.123127935599579,0,0,0,0,0.378271840534446,0,0.828168364837341,-0.521842206433883,0.0454071036938942,0.126885608629558,"2016-02-11  aaaCeehikllmnNoOOrstwy",2016-02-11,"Oklahoma City","New Orleans","Oklahoma City","New Orleans"
"801",0.00864379657283248,-0.0276109999705043,0,-0.00536649786739158,0,0,-0.032255507120074,-0.00494804241004485,0.00291212569814789,-0.0148756005699718,0,-0.0505626311866177,-0.178464906993482,0.0235205996583011,-0.00868945371285664,0.022193965075741,0,0,0,0,0.0894285125114946,-0.161950472793853,0,0.0783671829185613,0,0.0931295455299496,0.378271840534446,0,0.47818919089633,-0.582545615575642,0.057670346465352,0,"2016-02-11aaeeghiiklMnnostuwW",2016-02-11,"Milwaukee","Washington","Milwaukee","Washington"
"802",-0.0226450884822678,0.0203637618475503,0,-0.0748836457694582,0.0547497179054137,-0.0685172147681753,0.0514564217153304,-0.0453975362077154,0,0.122265830235541,0.079855843951501,0.0392833759766167,-0.051247154455721,-0.0218592530435769,0,-0.0203561635924377,0,0,0,0.0637986308643596,0,0,0,-0.026796200557579,0,-0.0961429324711901,0.41527291514357,0,0.813671625806968,-1.14087168668071,0.175654900047877,0,"2016-02-18  aAACeiilLnnnoopprsSt",2016-02-18,"LA Clippers","San Antonio","LA Clippers","San Antonio"
"803",-0.0198227091344457,-0.00167999257687226,0,-0.003578863120539,0,0.00877974978048077,0.0978412876951538,0.0826363993748306,0,-0.135369457902065,0,0,0,0,0.0677631589944696,-0.076382966220587,0,-0.369882157231105,0,-0.0426928025410393,0,0.0748227388323979,-0.0574768915089355,0,0.107333832077935,0.018602372914393,0,0,0.739035725742696,-0.955983659152893,-0.0245634878901722,0,"2016-02-18aacCCdeeghillnov",2016-02-18,"Cleveland","Chicago","Chicago","Cleveland"
"804",-0.0245147461686146,0,0,0.00154435711867872,0,0,0,0.0573465036400993,-0.0256581007170597,0.00204890207548508,0.0763091791745769,0,-0.179307476677986,0.0245175971848389,0.000175676355370934,0.014468058405691,0,0,0,-0.0562362809893638,0.0978420112468316,-0.117353033478715,0,-0.0110686345605369,0,0,0,0,0.606503005500998,-0.64368456946027,-0.0771364775105943,0.0680586868508414,"2016-02-18aaghhinnosttUW",2016-02-18,"Washington","Utah","Utah","Washington"
"805",0,-0.0396301396811927,-0.104435401135633,-0.0770185842677423,0.0586508935538932,0,0.112742654898202,-0.0843600458964715,-0.0841466973287362,0.134160819460642,0,-0.0026874903310409,-0.0540149526561336,0,0,-0.00947601241628541,0,0,0,0.0963230807348479,0,-0.355353865458254,0,0.0828277698214346,0,-0.101050525674773,0.440026778120192,0,0.262096339628883,-1.19873081410534,0,0.55721504588182,"2016-02-19  aaAAeikLLnnnoorsSt",2016-02-19,"LA Lakers","San Antonio","LA Lakers","San Antonio"
"806",-0.0154784618327297,0,0,0.0743477698242679,0,0.0254904919279122,-0.0478616316243352,-0.00908890503719106,0.0756560540060982,-0.156336321724763,0,0,0.00905813438934941,-0.016480025468552,0,-0.035117044738889,0,0.0149531983561052,0,0,-0.0957913923264194,0.0598566123674349,0,0,0,0,0.440026778120192,0,1.02214649312301,-0.695284803525726,0.0568879796063432,-0.0696518807352275,"2016-02-19 aaaaCdhiiIklmnnoOty",2016-02-19,"Oklahoma City","Indiana","Oklahoma City","Indiana"
"807",0,0.000410310762864567,0,0.151457657500217,0.0548966926347008,0.0315866120442971,0.0363679846879179,-0.0272959388208931,-0.0153263237154395,-0.14061536337166,-0.0872302061877757,0,0.0569866177546774,0,0.0103414529412854,0.0173775628199047,-0.187056832507343,0,0,0,-0.0868076548877862,0,0,-0.205759229117166,0,0,0,0,0.185700223055619,-0.630342607224362,-0.0899469677318415,0.0696518807352275,"2016-02-19 aaadeeehhiilllnNOpPrsw",2016-02-19,"New Orleans","Philadelphia","Philadelphia","New Orleans"
"808",-0.0260013207467281,0,0.139120885824944,-0.0652529134495261,0,0.00232290996367435,-0.0519908073167124,0.0423108925110135,0.000922666915265875,0.152095752780209,0,0,0.0585936867367646,0,0,-0.0316341647780952,0,0.361497006986222,0,0,-0.202512303055269,0,0.0388234469550214,0.200880731613253,0.116983569881194,0,0,0,1.34400006560499,-0.739594374181855,-0.083132918345722,0,"2016-02-19 aaddeeGllnnooPrSttt",2016-02-19,"Portland","Golden State","Golden State","Portland"
"809",0.00248906863094982,-0.0210469887846071,-0.0833347381682657,-0.0747352590930131,-0.0638367111511212,0,0.0285943504561559,0,0.0476631626220437,-0.15472593155243,0.0831136532810141,-0.0490909814490864,0,0,-0.0218356307693412,0,0,0,0,0.0460580237526074,0,0.131127852065013,-0.0629565171842505,-0.00357169963562832,0,-0.108508518832412,0.440026778120192,0,0.423854700345574,-0.580954117454081,0.000332582483264122,-0.0696518807352275,"2016-02-19 BekklnNooorrwyY",2016-02-19,"Brooklyn","New York","Brooklyn","New York"
"810",-0.0204358191505782,0.00292794696525204,0,0,0,0.0247300092077089,-0.0478018088333572,-0.044244714807852,0,0.129340471893466,-0.0688140352741817,-0.0468262728022492,-0.0629589981715269,0,-0.0322084140512042,0.00216417397061731,0,0,0,-0.064222749167699,0,0.0826168787904578,0,0.106069965103734,0.109587343746905,-0.199665108424847,0.440026778120192,0,0.732165841704084,-0.802511329880305,0.0501182953272807,-0.0696518807352275,"2016-02-19aaaAiilmMntt",2016-02-19,"Atlanta","Miami","Atlanta","Miami"
"811",-0.0191202658060112,-0.0172215755386699,0,0.00529102383873999,0.158027314742319,0,-0.0587601032326948,0.0441596616850741,0,-0.0171702894134061,0,-0.0491454296548445,-0.0624232709935677,0,0.0777530714158145,-0.024482943787579,0,0,0,-0.0186069587176356,0,-0.11856278388645,0,-0.0701512277465843,0,-0.0968768020061139,0.440026778120192,0,0.606131929207611,-0.74972409030912,0.0794214309799954,-0.0696518807352275,"2016-02-19aaadDlllnoOrs",2016-02-19,"Orlando","Dallas","Orlando","Dallas"
"812",0,0.00153115079769748,0.115437405332231,-0.066902775631806,0,-0.0129153772819212,-0.044313121701624,-0.0484498297916404,-0.0733203229884004,-0.132994622406355,0,0.030569125803957,-0.00368665264501876,-0.0169567610994054,0,0,0,0,0,0.102368853693439,0,-0.0878507188137709,0.0388903151961968,-0.0208604303884012,0.118564703050309,-0.00336484026939958,0.440026778120192,0,0.660477821225707,-0.598401102155181,0.1669984434063,0,"2016-02-19aacDeeemnnorrStv",2016-02-19,"Sacramento","Denver","Sacramento","Denver"
"813",0.0222531840697604,0.00182249617884489,0,-0.0775998658038834,0,0,0.0391761488939449,-0.0389015554185687,0.032352705626431,-0.123578551395023,0,-0.0360339711267619,0.0599603764236739,0,0.0426534026894929,-0.0148657574628466,0,0,0,-0.0619013751804396,0.102342242083035,0.182074392586678,0,-0.240427123653732,0,-0.107693644677713,0,0,0.755059745900287,-0.643707869840899,-0.0201208148692916,0.0696518807352275,"2016-02-19aaCeeehikllMorttuw",2016-02-19,"Milwaukee","Charlotte","Charlotte","Milwaukee"
"814",-0.0411411767549633,0.0169715221122832,0,0.0829865552059661,0,-0.00833513872836722,0.0397413610947997,0,0.0170775213391982,-0.155837925349245,0.0800533792780019,0.0347336036930723,-0.100061981538734,0,-0.0333418973113132,-0.017358511769892,0,0,0,-0.05912967570585,0.00901042779841446,-0.0331686827559316,0.0371403423685251,-0.0947365852846465,0,0,0.440026778120192,0,0.653455771757169,-0.901174537140431,0.0208268530340352,-0.55721504588182,"2016-02-19aBhnoosttU",2016-02-19,"Utah","Boston","Utah","Boston"
"815",0.0590850541928625,-0.0197948797762318,0,0.00431823927129547,0,-0.0313947101972466,0,0,0.0450416579705412,0,0,0,0,0,0.0415443152908227,-0.0839168409641623,0,0,0,0.0166647149610167,-0.106752579800506,0,0,0.112546137109408,0.10929537200481,0.00466890126146062,0.440026778120192,0,0.780340685783455,-1.01688965050858,0.0145595852504908,-0.55721504588182,"2016-02-19acCghinoooortT",2016-02-19,"Chicago","Toronto","Chicago","Toronto"
"816",0.0162895607675572,-0.0408403385696165,0,-0.0829367209254823,0,-0.0330006377199102,0,0.0114697493379899,0,0.0244832428994043,0.0808356189101959,0,-0.129876144894802,0.0176578679956175,0.0333607729111115,0.0344646529990894,-0.444485417019512,0,0,0.0118858061805801,0,0,0,-0.0990431960782368,0,0,0,0,0.660014021920692,-0.709384927098431,-0.0325558451100512,0.55721504588182,"2016-02-19aDeghiinnoorstttW",2016-02-19,"Washington","Detroit","Detroit","Washington"
"817",-0.0571538621770882,-0.0177730547772103,0,0,0,0.0257167593946372,0.02630700714052,0.109096641798401,0,0,-0.0743679827670047,-0.047366813599271,0.171656414400421,0.0144630487605449,0,0.0133386946464015,0,0,0,0.0545046782842583,0,-0.00491653388109662,0,0,0.12006791587661,-0.110265939671714,0.440026778120192,0,0.861743649867417,-0.421154542981604,0.0690551862907313,0,"2016-02-19aeehiimMMnnopsst",2016-02-19,"Memphis","Minnesota","Memphis","Minnesota"
"818",0.00871416613934284,0,0,0,-0.0603172894071782,-0.0299999428280715,0,0.0633484263489782,0.041073340806756,0.156158992855665,0.0794468017452352,0.0368856621706131,-0.00637002989028283,0,0.0351651794659322,-0.0115284344125064,-0.26892976536303,0.396737598031694,0,0.0575113815443504,0,0,0,0.146723979801224,0,0,0,0,0.690565018404611,-0.313648441883315,-0.083132918345722,0,"2016-02-19ehHinnoooPstux",2016-02-19,"Phoenix","Houston","Houston","Phoenix"
"819",-0.0013220671671833,0,0,0,0,0,-0.0124298427547802,0.0864018948307178,-0.0337053420359626,0.0203877415301615,-0.0728155620028385,0,0.0714684377174035,0.012923661610968,0,-0.01168728657023,0,0.326914799106536,0,0,0,0,0,0.104549536943029,0.107267446498428,0,0,0,1.1172923003482,-0.858732070381275,-0.0716482921707456,-0.0413541167840124,"2016-02-20  aACdeeeGillLnopprsStt",2016-02-20,"LA Clippers","Golden State","Golden State","LA Clippers"
"820",-0.0234352936790994,0,0,0,0,0.0217883512609932,0.0358205847728813,0.0454236434800279,-0.0406816476147671,0.137163090735171,-0.00306644946030148,0.0485709641593495,0,0.0118573827696654,-0.0056002374574973,0.011139964419641,0,0,0,0.00902968377168955,0,-0.100022640122875,0,-0.0998448547269395,0,-0.000913952884453673,0,0,0.47660989491766,-0.364799698108776,-0.0240601162829691,0,"2016-02-20 aeeikMnnNoorstwY",2016-02-20,"Minnesota","New York","New York","Minnesota"
"821",0.0098665415883463,-0.00173367356926499,0,0.070596269338277,-0.0611227138425443,0,0.0906165047342875,-0.0213235508604595,-0.0274699985997585,-0.00462485157718209,0,0.00326706703613914,-0.110441131914332,0,-0.0102169647665886,0.0155147429370363,0,0,0,0,0.096863379620032,-0.0656875997774217,0,0,0.00900103372830531,0,0,0,0.509399155794357,-0.656728125852123,-0.0580338862018875,0,"2016-02-20aaaAeeikllMnttuw",2016-02-20,"Atlanta","Milwaukee","Milwaukee","Atlanta"
"822",-0.0325043924196136,0.0256531019767885,0,0.0753012347272124,0,0.0225998541176948,0.0483963245826515,-0.0520898433928479,0,0.123681394341157,-0.0592231567792401,-0.0394677720025469,0.0590588525411373,-0.0144130919194279,-0.0318849056356723,0.00515211474918305,0,0,0,-0.0509455340228245,0,0.164271165467571,0,0.101512261414143,0,-0.168107634125752,0,0,0.59437747174654,-0.710233033584156,-0.0277597915754108,0,"2016-02-20aaghiiimMnnostW",2016-02-20,"Miami","Washington","Washington","Miami"
"823",-0.00948787397059821,0.0210176993291274,0,0.0586134567851469,0,0.0338963189537537,0.0555237895706196,0.0164996783104315,-0.0419068576525083,-0.126725821538401,0,0,0.0575117685292582,0,0.0655693541115086,-0.032339403216555,0,0.710341481628915,0,0,-0.0999787798605062,-0.0474814059382844,0,0,0,-0.0843384937146767,0.412312310068573,0,0.898968417637837,-0.949822772429555,0.0817213531455029,-0.0419411837416586,"2016-02-21 aaaCCdeehiklllmnoOtvy",2016-02-21,"Oklahoma City","Cleveland","Oklahoma City","Cleveland"
"824",-0.0400709371699898,0.0201638324765839,0.0878296070998764,0.0662798577450026,0,-0.0268958327132561,0,0.065249147866093,0.0741086687021074,-0.245816703920026,0,0.0485794631627243,0,0,0,-0.0385103869134236,0,0,0,0.00986996356786011,0,0.160264026351269,0,-0.0880462587103208,0.10368008864561,0.101862697767881,0.412312310068573,0,0.696244855279739,-0.244430013144163,0.149901406326419,0,"2016-02-21 aaAcCeghikLLors",2016-02-21,"Chicago","LA Lakers","Chicago","LA Lakers"
"825",0,0.0191280163217905,0,-0.0720863260993201,0.0527417349635707,-0.0225334161068765,0.103896839531905,-0.0179153404943862,-0.0713014136693332,0,0,0.00104343328665057,0.0120360052505335,0,-0.0752165227168446,-0.0305341057978384,0,0,0,0.0411694153864593,0,0,0,-0.107911412166821,0,-0.0873853258859374,0.412312310068573,0,0.242245420219176,-1.077082722191,0.0307002833807332,0,"2016-02-21 aAehiinnnnoooPStx",2016-02-21,"Phoenix","San Antonio","Phoenix","San Antonio"
"826",-0.017093282666535,-0.0273659448094996,0,0,0.0493199672807048,0.0615385149254007,0.0432271743003674,-0.00132822295065313,0.0291385170966727,0.0225276169015132,-0.00570622086637077,-0.0538956181741098,0.055874805315368,0,0.0410432469825348,0.0160680963432353,-0.408807561375431,0,0,-0.0399592895544893,-0.0851439677130605,0,0,-0.0943419952091053,0,0,0.412312310068573,0,0.593172617757002,-0.581870453063563,0.0469921615832469,0,"2016-02-21 aDeeeilnNoOrrsttw",2016-02-21,"Detroit","New Orleans","Detroit","New Orleans"
"827",-0.02698505479065,-0.00102409277391349,0,-0.0676266658838216,-0.136240582029687,0.0317783741343021,0.0883378918835407,0.0284014043571451,0.0425722040297296,0.0280709723544573,0,0,0.0598925626035775,0,-0.047520938106527,-0.0124567466001912,0.16857754379543,0,0,-0.0395389806210024,0,0,0,0.196397417881595,0,0.0842124612628349,0.412312310068573,0,0.606437385264523,-0.17942194373476,-0.0446396235812516,0,"2016-02-21aaaadDehhiillllpPs",2016-02-21,"Dallas","Philadelphia","Dallas","Philadelphia"
"828",-0.0154884162071213,-0.0183555613407514,0,0.0180316216425953,0,0.0212061336754513,-0.0541674063320642,0.0543347315079518,0.108500263826555,-0.0194889290799323,0,0,-0.00664628066724766,0,0,-0.0228723850527019,-0.271378329604955,-0.349953227521184,0,-0.0595393986826524,0,-0.0198588991267946,0,-0.0661854518251538,0,0,0.412312310068573,0,0.560457145407897,-0.652082628051734,0.0910189620408354,0,"2016-02-21aaaddiIlnnnoOr",2016-02-21,"Orlando","Indiana","Orlando","Indiana"
"829",-0.0422704019757132,0,0.117506549624099,0.0183142634762028,0,-0.00020526472124969,0.0607070943997219,0,0.0122642869268826,0.129468391398626,0.0694323395929757,-0.0396957017489944,-0.0567524600887447,0,-0.069786851842476,-0.0105123923832154,0,0,0,0,-0.0969566408974842,-0.105689061266802,0.0227332792144185,0.189969003143315,0,0,0,0,0.613984300595366,-0.727366402848985,-0.0546109849414736,0,"2016-02-21aadhlnoPrttU",2016-02-21,"Portland","Utah","Utah","Portland"
"830",0.0253312197668938,0.00452990298236994,0.00209248034553144,0,0.0573518067150542,0,0.0490398131104757,0,-0.0399698505767809,0,0,-0.0370971386538413,0.0565818660977011,0,0.0671684519066195,-0.0136543160499816,0,0,0,-0.0632033981594621,0.201639646123723,0.0870081961391408,0.0385341584671052,-0.0434723380028615,-0.10923624375682,0,0,0,0.69889765728537,-0.433183325596205,-0.0633092126283776,0,"2016-02-21aBCehkllnooorrtty",2016-02-21,"Brooklyn","Charlotte","Charlotte","Brooklyn"
"831",0.024989384274124,-0.00199254019235016,-0.0887535736464347,0.0628855367669719,0,0.019198625420799,0.0378352719722485,0,0.0389824560114956,-0.269731305212319,0,0.00517441604961678,0.0132596139293081,0,0,0,0,0,0,-0.144397866869729,-0.0915232281462349,-0.0771482698340886,-0.00452226954397994,-0.0784426989896919,0,0.172601916242483,0.412312310068573,0,0.486975203060056,-0.7859754019494,-0.0443902873970389,0,"2016-02-21BDeennoorstv",2016-02-21,"Denver","Boston","Denver","Boston"
"832",-0.0222961588592925,0.0379448559203053,0,0.0626141065922743,0,0,0.037304779516662,0,-0.0394545389760553,0,0,0.104509083545007,-0.162887364294757,0,-0.041100591901941,0,0,0,0,-0.0617476557200809,0.10486328803482,0.109198432583118,0,-0.165721848173201,0,0.0981549662671869,0.412312310068573,0,0.835171831451246,-0.801188522799958,0.032796110051338,0,"2016-02-21ehimMnoooprstT",2016-02-21,"Toronto","Memphis","Toronto","Memphis"
"833",-0.0107048637782706,0.0250924042728535,0,0,0,-0.0203696496202757,-0.0090018908010415,0.0364847091441789,-0.0277548337706184,0.0204541082746217,0,0.0625352266458733,0.00266658941533205,0,0.0292888896971203,-0.010749985877579,0,0.308048897979038,0,0,0,0.0807637815583076,0,0,0.00657321518484421,0,0,0,1.04072437939265,-0.608129203139983,-0.162339007957973,0,"2016-02-22 aaaAdeeGllnnoStttt",2016-02-22,"Atlanta","Golden State","Golden State","Atlanta"
"834",-0.0174125861124014,0.0278156296750805,0.0753073418125185,0.0687160933984867,-0.0575677513291219,0,0,0.000164075297731144,0.0366549178441505,-0.12581306227852,0,-0.00581084554734623,0,0,-0.0392080674454755,0.0191917416380661,0,0,0,0.0545607000266116,0.0989535831893341,0.133311642899953,0,0,0.105881689300497,0,0.370392968395533,0,0.457353469165173,-0.190986843518266,-0.0493857532647116,0.0404462087641981,"2016-02-22 aaAeeeikklLLMrsuw",2016-02-22,"Milwaukee","LA Lakers","Milwaukee","LA Lakers"
"835",-0.0328397588240305,0,0,0,0,-0.00604421257031626,-0.0452145914566807,-0.0798199235475276,0.040822918728269,0.107637466727442,0.0638892791066622,0,-0.0219313643087111,-0.0228775388353394,0.0693242413556881,0.00531884254582907,0.313418060152898,0,0,0.0555901724556871,0,0.0965071357480471,0,0.0800428216415019,0,0,0.370392968395533,0,0.720445180095491,-0.223991078489244,0.0299727005449475,0.0404462087641981,"2016-02-22 ACeehiilLnoppPrsx",2016-02-22,"LA Clippers","Phoenix","LA Clippers","Phoenix"
"836",0.05128495936164,0,0.0939800937327197,-0.0605206552085292,0,0,-0.0652581475714411,0,-0.00314405082447015,0.131634365864031,0.0534245667547509,0,0,0,-0.00358358862471833,0,0,0,0,0.0145373575548542,-0.102340938220701,-0.178830302967508,0,0.014350989788424,0,-0.00375882439030631,0.370392968395533,0,0.429021805062421,-0.817832002419942,-0.0644257690931204,0.0404462087641981,"2016-02-22 eknNoooorrtTwY",2016-02-22,"New York","Toronto","New York","Toronto"
"837",0.000863338596384859,-0.000985353436398446,0,0.0569186495839557,0,0.00095506205758347,0,-0.0481703683284702,-0.0872194731296115,0.131674592197516,-0.052105101065811,0,-0.0687858941074872,0,0,0.0171280521106834,0,0,0,0.0383673321418293,0.0953504956404893,-0.00042863385075295,0,0.0981881361224343,0,-0.160055757598692,0,0,0.55240555334242,-0.66768155153984,-0.0172416539605696,-0.0404462087641981,"2016-02-22aaadiiiImMnn",2016-02-22,"Miami","Indiana","Indiana","Miami"
"838",0.0226661150025861,0.0248422582265979,0,0,0,-0.0180524599463122,-0.061509243858084,0.0192405940426803,0.0309292741842544,-0.252322527488655,0.05696007271168,-0.00813961493113421,-0.0503910848840377,-0.0210400689622716,-0.036119134618772,-0.0105514671579666,0,0,0,-0.0557482052888143,-0.0891858987279656,-0.023436102656358,0.0281757833135544,-0.0764241372908016,0,0.0879009813598386,0.370392968395533,0,0.310074509884801,-0.672770028416349,0.0594406244504281,0.0404462087641981,"2016-02-22aBeiMnnnooosstt",2016-02-22,"Minnesota","Boston","Minnesota","Boston"
"839",0.000911965473121637,-0.0333562643513673,0,-0.0673252932134257,0,0.00562797127187602,0.0343670353259474,0.0336770200300797,0.0226392384714412,0.0197339500748271,0.0608998402787263,-0.064663482815292,0.0531883248904271,0,0.0605127007611682,-0.0162193675130046,-0.202994998545987,0,0,-0.0396444265732789,-0.0976457713668176,0.0773710987690817,0,-0.0911813684694581,0,-0.0785590835561293,0,0,0.51736263652311,-0.86558938899345,0.0722095995719619,0,"2016-02-22aCdDeeeillnorttv",2016-02-22,"Cleveland","Detroit","Detroit","Cleveland"
