"DATE","PLAYER_FULL_NAME","Cluster","season","minutes"
2020-02-23,"Derrick Rose",13,2019,27.67
2020-02-25,"Derrick Rose",13,2019,27.02
2020-02-28,"Derrick Rose",13,2019,30.13
2020-03-01,"Derrick Rose",13,2019,9.38
2019-11-07,"Devonte' Graham",13,2019,30.32
2019-11-09,"Devonte' Graham",13,2019,31.15
2019-11-10,"Devonte' Graham",13,2019,33.65
2019-11-13,"Devonte' Graham",13,2019,34.27
2019-11-15,"Devonte' Graham",13,2019,38.45
2019-11-16,"Devonte' Graham",13,2019,36.33
2019-11-18,"Devonte' Graham",13,2019,26.12
2019-11-20,"Devonte' Graham",13,2019,38.25
2019-11-22,"Devonte' Graham",13,2019,35.75
2019-11-23,"Devonte' Graham",13,2019,38.75
2019-11-25,"Devonte' Graham",13,2019,34.17
2019-11-27,"Devonte' Graham",13,2019,37.07
2019-11-29,"Devonte' Graham",13,2019,37.47
2019-11-30,"Devonte' Graham",13,2019,28.53
2019-12-02,"Devonte' Graham",13,2019,38.82
2019-12-04,"Devonte' Graham",13,2019,35.92
2019-12-06,"Devonte' Graham",13,2019,33.6
2019-11-08,"Dillon Brooks",13,2019,22.25
2019-12-26,"Dillon Brooks",13,2019,25.25
2020-01-02,"Dillon Brooks",13,2019,27.75
2020-01-04,"Dillon Brooks",13,2019,28.35
2020-01-05,"Dillon Brooks",13,2019,29.52
2020-01-07,"Dillon Brooks",13,2019,31.08
2020-01-10,"Dillon Brooks",13,2019,30.57
2020-01-12,"Dillon Brooks",13,2019,26.15
2020-01-14,"Dillon Brooks",13,2019,31.13
2020-01-17,"Dillon Brooks",13,2019,28.47
2020-01-20,"Dillon Brooks",13,2019,35.37
2020-01-22,"Dillon Brooks",13,2019,18.98
2020-01-24,"Dillon Brooks",13,2019,28.87
2020-01-26,"Dillon Brooks",13,2019,36.13
2020-01-28,"Dillon Brooks",13,2019,32.6666666666667
2020-01-29,"Dillon Brooks",13,2019,31.43
2020-01-31,"Dillon Brooks",13,2019,26.83
2020-02-03,"Dillon Brooks",13,2019,30.33
2020-02-05,"Dillon Brooks",13,2019,33.32
2020-02-07,"Dillon Brooks",13,2019,26.52
2020-02-09,"Dillon Brooks",13,2019,30.3
2020-02-12,"Dillon Brooks",13,2019,22.82
2020-02-20,"Dillon Brooks",13,2019,30.18
2020-02-21,"Dillon Brooks",13,2019,26.13
2020-02-24,"Dillon Brooks",13,2019,24.75
2020-02-26,"Dillon Brooks",13,2019,30.15
2020-02-28,"Dillon Brooks",13,2019,39.75
2020-02-29,"Dillon Brooks",13,2019,34.78
2020-03-02,"Dillon Brooks",13,2019,24.43
2020-03-04,"Dillon Brooks",13,2019,21.82
2020-03-06,"Dillon Brooks",13,2019,30.15
2020-03-07,"Dillon Brooks",13,2019,27.05
2020-03-10,"Dillon Brooks",13,2019,33.73
2020-07-31,"Dillon Brooks",13,2019,35.45
2020-08-02,"Dillon Brooks",13,2019,35.9
2020-08-03,"Dillon Brooks",13,2019,31.32
2020-08-05,"Dillon Brooks",13,2019,31.6
2020-08-07,"Dillon Brooks",13,2019,26.37
2020-08-09,"Dillon Brooks",13,2019,34.85
2020-08-11,"Dillon Brooks",13,2019,32.5
2020-08-13,"Dillon Brooks",13,2019,32.6
2020-08-15,"Dillon Brooks",13,2019,37.6833333333333
2020-02-07,"Donovan Mitchell",13,2019,35.07
2020-02-09,"Donovan Mitchell",13,2019,36.55
2020-02-10,"Donovan Mitchell",13,2019,34.87
2020-02-22,"Donovan Mitchell",13,2019,35.55
2020-02-24,"Donovan Mitchell",13,2019,35.33
2020-07-30,"Donovan Mitchell",13,2019,35.6
2020-08-01,"Donovan Mitchell",13,2019,31.92
2020-08-03,"Donovan Mitchell",13,2019,35.23
2020-08-05,"Donovan Mitchell",13,2019,37.58
2020-08-08,"Donovan Mitchell",13,2019,47.08
2020-08-17,"Donovan Mitchell",13,2019,43.23
2019-10-23,"Emmanuel Mudiay",13,2019,22.98
2019-10-25,"Emmanuel Mudiay",13,2019,15.53
2019-10-26,"Emmanuel Mudiay",13,2019,23.8
2019-10-28,"Emmanuel Mudiay",13,2019,16.88
2019-11-14,"Eric Bledsoe",13,2019,31.57
2019-11-21,"Eric Bledsoe",13,2019,31.02
2019-11-23,"Eric Bledsoe",13,2019,28.35
2019-11-27,"Eric Bledsoe",13,2019,36.73
2020-01-14,"Eric Bledsoe",13,2019,21.42
2020-01-16,"Eric Bledsoe",13,2019,20.1
2020-01-18,"Eric Bledsoe",13,2019,27.7
2020-01-20,"Eric Bledsoe",13,2019,28.5
2020-01-24,"Eric Bledsoe",13,2019,31.12
2020-01-28,"Eric Bledsoe",13,2019,30.65
2020-01-31,"Eric Bledsoe",13,2019,31.55
2020-02-02,"Eric Bledsoe",13,2019,31.6
2020-02-04,"Eric Bledsoe",13,2019,32.63
2019-10-23,"Evan Fournier",13,2019,28.1
2019-10-26,"Evan Fournier",13,2019,29.7
2019-10-28,"Evan Fournier",13,2019,28.87
2019-10-30,"Evan Fournier",13,2019,28.15
2019-11-01,"Evan Fournier",13,2019,21.53
2019-11-02,"Evan Fournier",13,2019,27.08
2019-11-05,"Evan Fournier",13,2019,32.92
2019-11-06,"Evan Fournier",13,2019,27.68
2019-11-08,"Evan Fournier",13,2019,27.2
2019-11-10,"Evan Fournier",13,2019,30.35
2019-11-13,"Evan Fournier",13,2019,31
2019-11-15,"Evan Fournier",13,2019,32.3
2019-11-17,"Evan Fournier",13,2019,31.08
2019-11-20,"Evan Fournier",13,2019,27.85
2019-11-23,"Evan Fournier",13,2019,34.47
2019-11-25,"Evan Fournier",13,2019,37.42
2019-11-27,"Evan Fournier",13,2019,39.17
2019-11-29,"Evan Fournier",13,2019,33.82
2019-12-01,"Evan Fournier",13,2019,34.57
2019-12-03,"Evan Fournier",13,2019,35.07
2019-12-04,"Evan Fournier",13,2019,27.52
2019-12-06,"Evan Fournier",13,2019,29.2
2019-12-09,"Evan Fournier",13,2019,32.02
2019-12-11,"Evan Fournier",13,2019,33.98
2019-12-13,"Evan Fournier",13,2019,24.57
2019-12-15,"Evan Fournier",13,2019,28.15
2019-12-17,"Evan Fournier",13,2019,33.4
2019-12-18,"Evan Fournier",13,2019,31.38
2019-12-20,"Evan Fournier",13,2019,29.17
2019-12-23,"Evan Fournier",13,2019,31.85
2019-12-27,"Evan Fournier",13,2019,32.35
2019-12-28,"Evan Fournier",13,2019,31.7
2019-12-30,"Evan Fournier",13,2019,36.62
2020-01-01,"Evan Fournier",13,2019,37.58
2020-01-03,"Evan Fournier",13,2019,28.5
2020-01-04,"Evan Fournier",13,2019,31.83
2020-01-06,"Evan Fournier",13,2019,34.98
2020-01-08,"Evan Fournier",13,2019,23.13
2020-01-10,"Evan Fournier",13,2019,37.55
2020-01-13,"Evan Fournier",13,2019,36.6
2020-01-16,"Evan Fournier",13,2019,29.65
2020-01-18,"Evan Fournier",13,2019,32.23
2020-01-20,"Evan Fournier",13,2019,32.13
2020-01-22,"Evan Fournier",13,2019,35.98
2020-01-24,"Evan Fournier",13,2019,35.78
2020-01-26,"Evan Fournier",13,2019,29.92
2020-01-27,"Evan Fournier",13,2019,30.63
2020-02-01,"Evan Fournier",13,2019,33.73
2020-02-03,"Evan Fournier",13,2019,30.82
2020-02-05,"Evan Fournier",13,2019,34
2020-02-06,"Evan Fournier",13,2019,32.53
2020-02-08,"Evan Fournier",13,2019,33.88
2020-02-10,"Evan Fournier",13,2019,32.25
2020-02-12,"Evan Fournier",13,2019,38.95
2020-02-21,"Evan Fournier",13,2019,33.43
2020-02-24,"Evan Fournier",13,2019,31.03
2020-02-26,"Evan Fournier",13,2019,34.87
2020-02-28,"Evan Fournier",13,2019,28.15
2020-02-29,"Evan Fournier",13,2019,29.52
2020-03-02,"Evan Fournier",13,2019,29.93
2020-03-04,"Evan Fournier",13,2019,31.05
2020-07-31,"Evan Fournier",13,2019,24.72
2020-08-02,"Evan Fournier",13,2019,21.73
2020-08-04,"Evan Fournier",13,2019,32.13
2020-08-05,"Evan Fournier",13,2019,32.32
2020-08-07,"Evan Fournier",13,2019,33.83
2020-08-18,"Evan Fournier",13,2019,35.55
2020-08-20,"Evan Fournier",13,2019,35.07
2020-08-22,"Evan Fournier",13,2019,31.55
2020-08-24,"Evan Fournier",13,2019,35.6
2020-08-29,"Evan Fournier",13,2019,32.8
2019-10-25,"Fred VanVleet",13,2019,41.78
2019-10-26,"Fred VanVleet",13,2019,30.58
2019-10-28,"Fred VanVleet",13,2019,38.67
2019-10-30,"Fred VanVleet",13,2019,30.28
2019-11-02,"Fred VanVleet",13,2019,41.28
2019-11-06,"Fred VanVleet",13,2019,35.1
2019-11-08,"Fred VanVleet",13,2019,36.33
2019-10-23,"Goran Dragic",13,2019,25.12
2019-10-26,"Goran Dragic",13,2019,34.52
2019-10-27,"Goran Dragic",13,2019,27.43
2019-10-29,"Goran Dragic",13,2019,29.67
2019-10-31,"Goran Dragic",13,2019,19.4
2019-11-03,"Goran Dragic",13,2019,27.7
2019-11-05,"Goran Dragic",13,2019,25.07
2019-11-07,"Goran Dragic",13,2019,31.03
2019-11-08,"Goran Dragic",13,2019,34.1
2019-11-12,"Goran Dragic",13,2019,32.93
2019-11-14,"Goran Dragic",13,2019,25.05
2019-11-20,"Goran Dragic",13,2019,26.37
2019-11-22,"Goran Dragic",13,2019,28.35
2019-11-23,"Goran Dragic",13,2019,30.98
2019-11-25,"Goran Dragic",13,2019,28.38
2019-11-27,"Goran Dragic",13,2019,33.58
2019-11-29,"Goran Dragic",13,2019,26.8
2019-12-01,"Goran Dragic",13,2019,30.75
2019-12-20,"Goran Dragic",13,2019,24.37
2019-12-23,"Goran Dragic",13,2019,29.85
2019-12-27,"Goran Dragic",13,2019,29.4
2019-12-28,"Goran Dragic",13,2019,35.12
2019-12-30,"Goran Dragic",13,2019,22.88
2020-01-02,"Goran Dragic",13,2019,22.45
2020-01-03,"Goran Dragic",13,2019,20.63
2020-01-05,"Goran Dragic",13,2019,29.82
2020-01-08,"Goran Dragic",13,2019,27
2020-01-10,"Goran Dragic",13,2019,28.78
2020-01-12,"Goran Dragic",13,2019,23.87
2020-01-15,"Goran Dragic",13,2019,24.6333333333333
2020-01-17,"Goran Dragic",13,2019,29.43
2020-01-19,"Goran Dragic",13,2019,23.63
2020-01-20,"Goran Dragic",13,2019,31.62
2020-01-22,"Goran Dragic",13,2019,29.93
2020-01-27,"Goran Dragic",13,2019,25.77
2020-01-28,"Goran Dragic",13,2019,30.1666666666667
2020-02-01,"Goran Dragic",13,2019,31.48
2020-02-03,"Goran Dragic",13,2019,25.97
2020-02-05,"Goran Dragic",13,2019,31.45
2020-02-07,"Goran Dragic",13,2019,28.25
2020-02-09,"Goran Dragic",13,2019,30.83
2020-02-10,"Goran Dragic",13,2019,29.58
2020-02-12,"Goran Dragic",13,2019,33.08
2020-02-20,"Goran Dragic",13,2019,26.75
2020-02-22,"Goran Dragic",13,2019,25.53
2020-02-24,"Goran Dragic",13,2019,34.13
2020-02-26,"Goran Dragic",13,2019,26.28
2020-02-28,"Goran Dragic",13,2019,32.57
2020-02-29,"Goran Dragic",13,2019,32.22
2020-03-02,"Goran Dragic",13,2019,29.07
2020-03-04,"Goran Dragic",13,2019,31.17
2020-03-06,"Goran Dragic",13,2019,26.73
2020-03-08,"Goran Dragic",13,2019,23.42
2020-03-11,"Goran Dragic",13,2019,26.08
2020-08-01,"Goran Dragic",13,2019,23.7
2020-08-03,"Goran Dragic",13,2019,27.8
2020-08-04,"Goran Dragic",13,2019,28.28
2020-08-10,"Goran Dragic",13,2019,30.02
2020-08-12,"Goran Dragic",13,2019,21.93
2020-08-18,"Goran Dragic",13,2019,34
2020-08-20,"Goran Dragic",13,2019,31.98
2020-08-22,"Goran Dragic",13,2019,35.6
2020-08-24,"Goran Dragic",13,2019,35.03
2019-10-25,"Gordon Hayward",13,2019,36.88
2019-10-26,"Gordon Hayward",13,2019,26.88
2019-10-30,"Gordon Hayward",13,2019,37.72
2020-01-24,"Gordon Hayward",13,2019,37.22
2019-10-23,"Harrison Barnes",13,2019,30.17
2019-10-25,"Harrison Barnes",13,2019,33.48
2019-10-26,"Harrison Barnes",13,2019,21.93
2019-11-03,"Harrison Barnes",13,2019,39.58
2019-11-06,"Harrison Barnes",13,2019,38.53
2019-11-08,"Harrison Barnes",13,2019,35.75
2019-11-12,"Harrison Barnes",13,2019,32.05
2019-11-15,"Harrison Barnes",13,2019,37.42
2019-11-17,"Harrison Barnes",13,2019,33.4
2019-11-19,"Harrison Barnes",13,2019,37.17
2019-11-22,"Harrison Barnes",13,2019,32.75
2019-11-24,"Harrison Barnes",13,2019,34.95
2019-11-25,"Harrison Barnes",13,2019,34.73
2019-11-27,"Harrison Barnes",13,2019,39.43
2019-11-30,"Harrison Barnes",13,2019,45.43
2019-12-04,"Harrison Barnes",13,2019,34.83
2019-12-06,"Harrison Barnes",13,2019,42.55
2019-12-21,"Harrison Barnes",13,2019,36.97
2019-12-23,"Harrison Barnes",13,2019,30.28
2019-12-26,"Harrison Barnes",13,2019,41.73
2019-12-28,"Harrison Barnes",13,2019,38.62
2020-01-02,"Harrison Barnes",13,2019,35.8
2020-01-04,"Harrison Barnes",13,2019,38.78
2020-01-06,"Harrison Barnes",13,2019,33.45
2020-01-07,"Harrison Barnes",13,2019,27.48
2020-01-10,"Harrison Barnes",13,2019,36.27
2020-01-13,"Harrison Barnes",13,2019,36.9
2020-01-15,"Harrison Barnes",13,2019,38.5166666666667
2020-01-18,"Harrison Barnes",13,2019,35.53
2020-01-20,"Harrison Barnes",13,2019,32.67
2020-01-22,"Harrison Barnes",13,2019,34.6
2020-01-24,"Harrison Barnes",13,2019,35.47
2020-01-27,"Harrison Barnes",13,2019,38.98
2020-01-29,"Harrison Barnes",13,2019,26.45
2020-01-30,"Harrison Barnes",13,2019,31.67
2020-02-01,"Harrison Barnes",13,2019,29.03
2020-02-03,"Harrison Barnes",13,2019,34.22
2020-02-07,"Harrison Barnes",13,2019,27.9
2020-02-08,"Harrison Barnes",13,2019,38.05
2020-02-10,"Harrison Barnes",13,2019,36.62
2020-02-12,"Harrison Barnes",13,2019,28.78
2020-02-20,"Harrison Barnes",13,2019,37.87
2020-02-22,"Harrison Barnes",13,2019,38.88
2020-02-25,"Harrison Barnes",13,2019,37.92
2020-02-27,"Harrison Barnes",13,2019,38.12
2020-02-28,"Harrison Barnes",13,2019,32.5
2020-03-01,"Harrison Barnes",13,2019,35.9
2020-03-03,"Harrison Barnes",13,2019,31.95
2020-03-05,"Harrison Barnes",13,2019,37.75
2020-03-07,"Harrison Barnes",13,2019,35.5
2020-03-08,"Harrison Barnes",13,2019,33.97
2020-07-31,"Harrison Barnes",13,2019,36.57
2020-08-02,"Harrison Barnes",13,2019,24.38
2020-08-04,"Harrison Barnes",13,2019,31.83
2020-08-07,"Harrison Barnes",13,2019,36.9
2020-08-09,"Harrison Barnes",13,2019,25.6
2020-08-11,"Harrison Barnes",13,2019,37.33
2020-08-13,"Harrison Barnes",13,2019,24.55
2019-12-16,"Isaiah Thomas",13,2019,25.53
2019-12-18,"Isaiah Thomas",13,2019,30.98
2019-12-20,"Isaiah Thomas",13,2019,26.58
2019-12-21,"Isaiah Thomas",13,2019,25.08
2019-12-28,"Isaiah Thomas",13,2019,29.37
2019-12-30,"Isaiah Thomas",13,2019,22
2020-01-01,"Isaiah Thomas",13,2019,19.22
2020-01-03,"Isaiah Thomas",13,2019,1.47
2020-01-04,"Isaiah Thomas",13,2019,16.72
2019-10-23,"Jamal Murray",13,2019,33.78
2019-10-25,"Jamal Murray",13,2019,40.62
2019-10-28,"Jamal Murray",13,2019,30.97
2019-10-29,"Jamal Murray",13,2019,33.52
2019-10-31,"Jamal Murray",13,2019,26.28
2019-11-02,"Jamal Murray",13,2019,32.27
2019-11-05,"Jamal Murray",13,2019,32.55
2019-11-08,"Jamal Murray",13,2019,37.42
2019-11-10,"Jamal Murray",13,2019,35.43
2019-11-12,"Jamal Murray",13,2019,33.32
2019-11-14,"Jamal Murray",13,2019,28.67
2019-11-17,"Jamal Murray",13,2019,31.22
2019-11-20,"Jamal Murray",13,2019,33.42
2019-12-12,"Jamal Murray",13,2019,28.22
2019-12-14,"Jamal Murray",13,2019,32.77
2019-12-18,"Jamal Murray",13,2019,35.95
2019-12-20,"Jamal Murray",13,2019,36.5
2019-12-23,"Jamal Murray",13,2019,35.12
2019-12-25,"Jamal Murray",13,2019,27.95
2019-12-28,"Jamal Murray",13,2019,35.63
2019-12-29,"Jamal Murray",13,2019,32.68
2019-12-31,"Jamal Murray",13,2019,30.28
2020-01-02,"Jamal Murray",13,2019,37.88
2020-01-04,"Jamal Murray",13,2019,34.53
2020-01-06,"Jamal Murray",13,2019,34.48
2020-01-08,"Jamal Murray",13,2019,31.37
2020-01-11,"Jamal Murray",13,2019,35.05
2020-01-12,"Jamal Murray",13,2019,38
2020-01-15,"Jamal Murray",13,2019,14.65
2020-02-04,"Jamal Murray",13,2019,19.92
2020-02-05,"Jamal Murray",13,2019,42.57
2020-02-08,"Jamal Murray",13,2019,35.25
2020-02-10,"Jamal Murray",13,2019,34.37
2020-02-12,"Jamal Murray",13,2019,44.07
2020-02-21,"Jamal Murray",13,2019,37.53
2020-02-23,"Jamal Murray",13,2019,35.13
2020-02-25,"Jamal Murray",13,2019,33.15
2020-02-28,"Jamal Murray",13,2019,26.33
2020-03-01,"Jamal Murray",13,2019,36.52
2020-03-03,"Jamal Murray",13,2019,37.73
2020-03-05,"Jamal Murray",13,2019,34.77
2020-03-07,"Jamal Murray",13,2019,30.8
2020-03-09,"Jamal Murray",13,2019,38.53
2020-03-11,"Jamal Murray",13,2019,38.48
2020-08-08,"Jamal Murray",13,2019,39.42
2020-08-10,"Jamal Murray",13,2019,24.55
2020-08-12,"Jamal Murray",13,2019,25.1
2020-08-14,"Jamal Murray",13,2019,10.2
2020-08-17,"Jamal Murray",13,2019,40.38
2020-08-19,"Jamal Murray",13,2019,30.43
2020-08-21,"Jamal Murray",13,2019,26.75
2020-08-23,"Jamal Murray",13,2019,43.15
2020-08-25,"Jamal Murray",13,2019,41.37
2020-08-30,"Jamal Murray",13,2019,43.05
2020-07-31,"Jaylen Brown",13,2019,33.92
2020-08-02,"Jaylen Brown",13,2019,36.57
2020-08-04,"Jaylen Brown",13,2019,38.6
2020-08-07,"Jaylen Brown",13,2019,31.7
2020-08-09,"Jaylen Brown",13,2019,38.75
2019-12-28,"Jeff Teague",13,2019,26.53
2019-12-30,"Jeff Teague",13,2019,20.05
2020-01-05,"Jeff Teague",13,2019,17.15
2020-01-07,"Jeff Teague",13,2019,28.57
2020-01-09,"Jeff Teague",13,2019,24.53
2020-01-11,"Jeff Teague",13,2019,21.63
2020-01-13,"Jeff Teague",13,2019,21.3
2020-01-15,"Jeff Teague",13,2019,19.2666666666667
2020-01-18,"Jeff Teague",13,2019,25.25
2020-01-20,"Jeff Teague",13,2019,11.4
2020-01-22,"Jeff Teague",13,2019,24.82
2020-01-24,"Jeff Teague",13,2019,20.53
2020-01-26,"Jeff Teague",13,2019,24.85
2019-10-22,"JJ Redick",13,2019,27.03
2019-10-25,"JJ Redick",13,2019,21.58
2019-10-26,"JJ Redick",13,2019,28.15
2019-10-28,"JJ Redick",13,2019,25.1
2019-11-23,"JJ Redick",13,2019,30.68
2019-11-24,"JJ Redick",13,2019,24.62
2019-11-27,"JJ Redick",13,2019,35.13
2019-11-29,"JJ Redick",13,2019,34.25
2019-12-01,"JJ Redick",13,2019,29.32
2019-12-07,"JJ Redick",13,2019,24.15
2019-12-09,"JJ Redick",13,2019,21.43
2019-12-11,"JJ Redick",13,2019,32.27
2019-12-13,"JJ Redick",13,2019,34.17
2019-12-15,"JJ Redick",13,2019,35.88
2019-12-18,"JJ Redick",13,2019,30.07
2019-12-20,"JJ Redick",13,2019,33.27
2019-12-23,"JJ Redick",13,2019,24.98
2019-12-25,"JJ Redick",13,2019,21.75
2019-12-28,"JJ Redick",13,2019,25.22
2019-12-29,"JJ Redick",13,2019,18.8
2020-01-10,"JJ Redick",13,2019,23.07
2019-10-23,"Joe Harris",13,2019,39.32
2019-10-25,"Joe Harris",13,2019,31.4
2019-10-27,"Joe Harris",13,2019,36.92
2019-10-30,"Joe Harris",13,2019,29.93
2019-11-02,"Joe Harris",13,2019,30.68
2019-11-04,"Joe Harris",13,2019,32.78
2019-11-08,"Joe Harris",13,2019,30.65
2019-11-10,"Joe Harris",13,2019,21.82
2019-11-12,"Joe Harris",13,2019,35.6
2019-11-18,"Joe Harris",13,2019,27.48
2019-12-11,"Joe Harris",13,2019,29.43
2019-12-14,"Joe Harris",13,2019,30.62
2019-12-15,"Joe Harris",13,2019,24.83
2019-12-17,"Joe Harris",13,2019,37.28
2019-12-19,"Joe Harris",13,2019,29.38
2019-12-21,"Joe Harris",13,2019,37.15
2019-12-26,"Joe Harris",13,2019,31.35
2020-01-06,"Joe Harris",13,2019,31.22
2020-01-07,"Joe Harris",13,2019,38.25
2020-01-10,"Joe Harris",13,2019,34.93
2020-01-12,"Joe Harris",13,2019,21.37
2019-11-08,"Joe Ingles",13,2019,20.78
2019-12-26,"Joe Ingles",13,2019,35.5
2019-12-28,"Joe Ingles",13,2019,33.9
2019-12-30,"Joe Ingles",13,2019,29.68
2020-01-02,"Joe Ingles",13,2019,34.3
2020-01-04,"Joe Ingles",13,2019,32.93
2020-01-06,"Joe Ingles",13,2019,27.98
2020-01-08,"Joe Ingles",13,2019,26.2
2020-01-10,"Joe Ingles",13,2019,21.32
2020-01-12,"Joe Ingles",13,2019,33.25
2020-01-14,"Joe Ingles",13,2019,29.95
2020-01-16,"Joe Ingles",13,2019,39.2
2020-01-18,"Joe Ingles",13,2019,30.75
2020-01-20,"Joe Ingles",13,2019,26.72
2020-01-22,"Joe Ingles",13,2019,25.07
2020-01-25,"Joe Ingles",13,2019,29.08
2020-01-27,"Joe Ingles",13,2019,33.13
2020-01-29,"Joe Ingles",13,2019,29.9
2020-01-30,"Joe Ingles",13,2019,33.95
2020-02-01,"Joe Ingles",13,2019,28.03
2020-02-09,"Joe Ingles",13,2019,32.6
2019-10-23,"Jordan Clarkson",13,2019,18.32
2019-10-26,"Jordan Clarkson",13,2019,17.62
2019-10-28,"Jordan Clarkson",13,2019,25.27
2019-10-30,"Jordan Clarkson",13,2019,25.9
2019-11-01,"Jordan Clarkson",13,2019,27.07
2019-11-03,"Jordan Clarkson",13,2019,21.7
2019-11-05,"Jordan Clarkson",13,2019,26.4
2019-11-08,"Jordan Clarkson",13,2019,21.67
2019-11-10,"Jordan Clarkson",13,2019,19.52
2019-11-12,"Jordan Clarkson",13,2019,26.22
2019-11-14,"Jordan Clarkson",13,2019,26.82
2019-11-17,"Jordan Clarkson",13,2019,22.53
2019-11-18,"Jordan Clarkson",13,2019,23.55
2019-11-20,"Jordan Clarkson",13,2019,17.17
2019-11-22,"Jordan Clarkson",13,2019,15.02
2019-11-23,"Jordan Clarkson",13,2019,31.15
2019-11-25,"Jordan Clarkson",13,2019,26.1
2019-11-27,"Jordan Clarkson",13,2019,15.8
2019-11-29,"Jordan Clarkson",13,2019,19.57
2019-12-03,"Jordan Clarkson",13,2019,20.27
2019-12-14,"Jordan Clarkson",13,2019,18.22
2020-01-12,"Jordan McRae",13,2019,25.2
2020-01-15,"Jordan McRae",13,2019,25.4833333333333
2019-10-23,"Josh Richardson",13,2019,33.1
2019-10-26,"Josh Richardson",13,2019,37.05
2019-10-28,"Josh Richardson",13,2019,30.82
2019-10-30,"Josh Richardson",13,2019,31.52
2019-11-04,"Josh Richardson",13,2019,38.42
2019-11-06,"Josh Richardson",13,2019,34.68
2019-11-08,"Josh Richardson",13,2019,32.17
2019-11-23,"Josh Richardson",13,2019,25.53
2019-11-25,"Josh Richardson",13,2019,36.72
2019-11-27,"Josh Richardson",13,2019,17.23
2019-12-10,"Josh Richardson",13,2019,19.13
2019-12-12,"Josh Richardson",13,2019,25.85
2019-12-13,"Josh Richardson",13,2019,26.1
2019-12-15,"Josh Richardson",13,2019,24.15
2019-12-18,"Josh Richardson",13,2019,36.65
2019-12-20,"Josh Richardson",13,2019,32.52
2019-12-21,"Josh Richardson",13,2019,31.98
2019-12-23,"Josh Richardson",13,2019,33.02
2019-12-25,"Josh Richardson",13,2019,36.87
2019-12-27,"Josh Richardson",13,2019,36.2
2019-12-28,"Josh Richardson",13,2019,40.47
2019-12-31,"Josh Richardson",13,2019,29.93
2020-01-03,"Josh Richardson",13,2019,38.53
2020-01-06,"Josh Richardson",13,2019,36.88
2020-01-09,"Josh Richardson",13,2019,33.82
2020-01-11,"Josh Richardson",13,2019,34.18
2020-01-13,"Josh Richardson",13,2019,35.5
2020-01-15,"Josh Richardson",13,2019,36.6833333333333
2020-01-17,"Josh Richardson",13,2019,27.3
2020-01-18,"Josh Richardson",13,2019,34.18
2020-01-20,"Josh Richardson",13,2019,32.15
2020-01-22,"Josh Richardson",13,2019,3.87
2020-02-07,"Josh Richardson",13,2019,14.95
2020-02-09,"Josh Richardson",13,2019,19.15
2020-02-11,"Josh Richardson",13,2019,31.53
2020-02-20,"Josh Richardson",13,2019,38.93
2020-01-11,"Kemba Walker",13,2019,28.85
2020-01-13,"Kemba Walker",13,2019,27.6
2020-01-15,"Kemba Walker",13,2019,33.0833333333333
2020-01-16,"Kemba Walker",13,2019,38.2
2020-01-20,"Kemba Walker",13,2019,29.63
2020-01-22,"Kemba Walker",13,2019,25.93
2020-01-24,"Kemba Walker",13,2019,36.27
2020-01-26,"Kemba Walker",13,2019,38.18
2020-02-07,"Kemba Walker",13,2019,29.77
2020-02-09,"Kemba Walker",13,2019,30.05
2020-02-11,"Kemba Walker",13,2019,28.43
2020-02-13,"Kemba Walker",13,2019,45.6
2020-03-03,"Kemba Walker",13,2019,23.23
2020-03-06,"Kemba Walker",13,2019,26.52
2020-03-08,"Kemba Walker",13,2019,30.68
2020-03-10,"Kemba Walker",13,2019,30.32
2020-07-31,"Kemba Walker",13,2019,19.13
2020-08-02,"Kemba Walker",13,2019,22.02
2020-08-04,"Kemba Walker",13,2019,26.65
2020-08-07,"Kemba Walker",13,2019,22.9
2020-08-09,"Kemba Walker",13,2019,31.8
2020-08-11,"Kemba Walker",13,2019,28.37
2020-08-17,"Kemba Walker",13,2019,34.68
2020-08-19,"Kemba Walker",13,2019,25.8
2020-08-21,"Kemba Walker",13,2019,35.17
2020-08-23,"Kemba Walker",13,2019,35.55
2020-08-30,"Kemba Walker",13,2019,32
2019-10-26,"Kendrick Nunn",13,2019,28.53
2019-10-27,"Kendrick Nunn",13,2019,40.23
2019-10-31,"Kendrick Nunn",13,2019,33.07
2019-11-03,"Kendrick Nunn",13,2019,19.15
2019-11-05,"Kendrick Nunn",13,2019,32.9
2019-11-07,"Kendrick Nunn",13,2019,22.45
2019-11-08,"Kendrick Nunn",13,2019,23.07
2019-11-12,"Kendrick Nunn",13,2019,36.67
2019-11-14,"Kendrick Nunn",13,2019,37.17
2019-11-16,"Kendrick Nunn",13,2019,39.35
2019-11-20,"Kendrick Nunn",13,2019,25.35
2019-11-22,"Kendrick Nunn",13,2019,25.62
2019-11-23,"Kendrick Nunn",13,2019,19.75
2019-11-25,"Kendrick Nunn",13,2019,31.2
2019-11-27,"Kendrick Nunn",13,2019,28.13
2019-11-29,"Kendrick Nunn",13,2019,28.55
2019-12-01,"Kendrick Nunn",13,2019,24.9
2019-12-03,"Kendrick Nunn",13,2019,38.73
2019-12-04,"Kendrick Nunn",13,2019,26.32
2019-12-06,"Kendrick Nunn",13,2019,29.63
2019-12-08,"Kendrick Nunn",13,2019,42.07
2019-12-10,"Kendrick Nunn",13,2019,42.35
2019-12-13,"Kendrick Nunn",13,2019,35.77
