"share_minutes_cluster_0","share_minutes_cluster_1","share_minutes_cluster_2","share_minutes_cluster_3","share_minutes_cluster_4","share_minutes_cluster_5","share_minutes_cluster_6","share_minutes_cluster_7","share_minutes_cluster_8","share_minutes_cluster_9","share_minutes_cluster_10","share_minutes_cluster_11","share_minutes_cluster_12","share_minutes_cluster_13","share_minutes_cluster_14","share_minutes_cluster_15","share_minutes_cluster_16","share_minutes_cluster_17","share_minutes_cluster_18","share_minutes_cluster_19","share_minutes_cluster_20","share_minutes_cluster_21","share_minutes_cluster_22","share_minutes_cluster_23","share_minutes_cluster_24","share_minutes_cluster_25","opposing_team_travel","opposing_team_rest","selected_team_rest","selected_team_travel","selected_team_matchup_wins","opposing_team_matchup_wins","fb","winrate_season_selected_team","winrate_season_selected_team_adj","winrate_season_opposing_team","winrate_season_opposing_team_adj","game_id","DATE","home_team_name","road_team_name","selected_team","opposing_team","roster","circumstaces","performance"
0,0.041271429124971,0,0.0604731620194082,-0.0795402389366054,-0.181430749221879,0.00120005967304572,-0.00457412474686446,0,-0.00149025190064614,0.0505889427157281,0,0,-0.30599212426025,-0.0250636049429707,0,0.0394816645102509,-0.000763097325787825,0.104052820499741,0,-0.00552781202913757,0,0,0,0.0299926185011751,-0.0108108169172751,0.0415804276365367,-0.119955840918583,0.111725836149341,-0.211283589087838,0,0,-0.0389870905621007,1.27360605519667,-0.277178576801884,-1.01336865655066,0.226391124705725,"2016-12-27BehimMnoopsst",2016-12-27,"Boston","Memphis","Memphis","Boston",-0.288132123237096,-0.177933166220543,0.209449946549846
0,0.0514659307655049,-0.075456805584103,-0.00449872912827571,0,0.00572821554638933,0,-0.0289878359098046,0,-0.0111574752369957,-0.0113175891810677,0,-0.00232962203223483,0,-0.0762962728162383,0,0,0.0016270818264922,-0.109451574203484,0,0,0.109658303672473,0,0,-0.0313876979845825,0.0392804802872602,0.364946113387135,-0.119955840918583,0.223451672298682,0,0,0,-0.0389870905621007,0.494313765657215,-0.10757893737973,-1.77208678411868,0.395892173632394,"2016-12-28  aACeeeillLnNOpprrssw",2016-12-28,"New Orleans","LA Clippers","New Orleans","LA Clippers",-0.143123589978667,0.468441944767233,-0.989459782208801
0.0820907767934857,-0.0550997157549217,-0.0773037502299434,0.0394958948846009,0,0,-0.107692476704008,0.00369509249791642,0,0.0147205143223785,0,0.0500629355776913,-0.000292094721367734,0,-0.00528841773692546,-0.110410651169072,0.0381264175578484,0.00103514402959936,0.231583079182316,-0.143931621188463,-0.0413200161041776,0,0,0,-0.0223794632932636,0,0.198491048495535,-0.119955840918583,0.335177508448023,-0.141231255138306,0.119800755368103,0,-0.0389870905621007,0.879815849655585,-0.191476873135326,-1.57802966923598,0.352538939632654,"2016-12-28 aaAeklnNorttwY",2016-12-28,"Atlanta","New York","New York","Atlanta",-0.102908352056307,0.272481460886668,-0.417350997714963
0.127232040779735,-0.059895837617853,0,-0.00923902409961815,0,-0.0757965193766775,0,-0.0300120778513374,0,0.0159868407220766,-0.0523840627090586,-0.0563499048091837,0.00310630854856289,0,-0.0367937441274683,0,-0.00439519761125197,-0.000791488020043298,0.113077686364292,0.0672664172216885,-0.00101266530194933,0,0,0,-0.0274256881501564,0.000796298912846877,0.0413407565979632,-0.119955840918583,0.335177508448023,0,0,0,-0.0389870905621007,1.65560211489317,-0.360313486327933,-0.620065795636553,0.138525493124616,"2016-12-28 aAehiinnnnoooPStx",2016-12-28,"San Antonio","Phoenix","San Antonio","Phoenix",-0.0266306171253965,0.256562424127403,0.813748326053295
0.161519219914951,0,0,0.0401508532503825,-0.0493927168189498,0,0,-0.0734468364669756,0,-0.0175039724538853,0.0643819920532607,0.0573578316499303,0,-0.358518830591846,0.0112061388682329,0,-0.0320829600777686,0,-0.000287649453791801,0,0,-0.125887311762633,0,0,0,0.0160622255855713,0,-0.179933761377875,0.223451672298682,-0.101063780104625,0,0.0028920090884015,-0.0389870905621007,1.40812199704174,-0.306453671063293,-1.74018245836105,0.388764603478574,"2016-12-28 adeeGlnnoooorStttT",2016-12-28,"Golden State","Toronto","Toronto","Golden State",-0.306442016303522,-0.0575458691838176,-0.246857519815628
0.0980005968935894,0,0,-0.0447547138118763,-0.0477315713769095,0,0,-0.0965099228510349,0,0.0171307885377385,0,0,-0.00252344268420574,-0.366640271029895,-0.0276190643327945,-0.0729077725633468,0,0.000214794459496561,0.207023824980307,0,-0.0614518695119632,0,0,0,-0.00516733924994816,0.0307922060284176,0,-0.119955840918583,0.223451672298682,-0.0915381114712716,0,0,-0.0389870905621007,0.662422242755478,-0.14416487244207,-1.01120411832782,0.225907557112066,"2016-12-28aaacdelmnnooPrrStt",2016-12-28,"Portland","Sacramento","Sacramento","Portland",-0.372143756512426,0.0119577199088271,-0.267039190902343
0.054248233985675,0.0107264238802669,0,0.0469838288430934,0,-0.0163005654971121,-0.103947687334917,-0.0335095754225551,0,0,0.0552676842841203,0.0681869407348431,0.00600266357069634,0,0.0252623683948391,0,0,-0.000294265195118067,-0.122084967855783,0.0666690998062555,0.0409662815260593,0,0,-0.0442097553761995,0,-0.0383910793277953,0.12974945132737,-0.119955840918583,0.223451672298682,0,0,0,-0.0389870905621007,0.588425911753678,-0.128060836479024,-0.981614644314897,0.21929713527009,"2016-12-28aaadghiiInnnnostW",2016-12-28,"Washington","Indiana","Washington","Indiana",0.0155756290163687,0.233245282707468,-0.301952433770153
-0.151065638973286,0,0,-0.0395565812378928,-0.0685289051613324,-0.0715610904764172,0,-0.0135591176056662,0,0.0105614106338917,0.054362446271419,-0.081760144459217,0.00118340635302846,0,0,0,0.0462474227676333,-0.00089778076197862,0,0,0.0337300928720361,0,0,0,0,0,0,-0.119955840918583,0.223451672298682,-0.177695697202357,0,0,-0.0389870905621007,1.54114270616802,-0.335403353494808,-0.85079508602625,0.190071456398906,"2016-12-28aaCdehllnooOrrtt",2016-12-28,"Orlando","Charlotte","Charlotte","Orlando",-0.280844479777782,-0.0741998658222586,0.545015723045864
-0.0664654389349225,0,0,-0.0339608287077738,0,0,0.161183507471821,-0.0882686261916704,0,0.012743283723725,0,0.108667309684039,-0.000735261945868345,0,0.0703387482685331,0,0,0.000797976848249614,0.115032181874837,0.0859451323448308,-0.0275896832441116,0,0,-0.0402244942640169,0,0,0.156232175809321,-0.119955840918583,0.223451672298682,0,0.119800755368103,0,-0.0389870905621007,1.45211553579221,-0.316028112398255,-0.677490441176207,0.151354417727239,"2016-12-28aBcCghiklnooory",2016-12-28,"Chicago","Brooklyn","Chicago","Brooklyn",0.297463806927672,0.25972800718942,0.729752155313088
0.117989055936925,0.00106692105367462,0,-0.0407506220681861,0,0,0,-0.0048148058946438,0,0,0,0,0.00274445987996167,0,-0.0516164316486553,0,0.0497549346495143,0.00122629833956999,0,0,0.0242230522503012,0.0163542334017449,0,0,-0.0352905751009425,-0.0243561516176868,0,-0.119955840918583,0.223451672298682,-0.0745873568437663,0,0.0028920090884015,-0.0389870905621007,0.982764012948436,-0.213881780264536,-0.946930347782898,0.2115485071171,"2016-12-28aDeeeiiklMorttuw",2016-12-28,"Detroit","Milwaukee","Milwaukee","Detroit",0.0565303691815767,0.0289084745363325,0.0363924011065035
-0.0196987445572687,-0.0809333826408849,0,-0.000196086342961878,-0.0393818909077004,-0.0827079381051732,0,0.0280996613601721,0,0.00225639088395439,0.0472720455789029,-0.0276682405115905,0.00262717203061958,0,0.00700448108423822,0,0,0,0.118131355979494,0,-0.0535925958416492,0.116457863662115,0,0,-0.0264596802925931,0,0.181412526866472,-0.119955840918583,0.223451672298682,-0.132271425043596,0,0.0028920090884015,-0.0389870905621007,0.769514526349345,-0.167471676482373,-0.670926047854602,0.149887902676194,"2016-12-28aDeeeiMnnnorstv",2016-12-28,"Denver","Minnesota","Minnesota","Denver",-0.00878958862032619,0.152636933202975,0.0838967137769645
0,0.072115449680426,0,-0.0469305544726246,-0.111888509571285,-0.0674574373841878,0,0,0,-0.0204352450800174,0,0,0.00113906202719442,0,0.0329953024345941,0.046979529884465,-0.0392460911879037,-0.000881948752542154,0,-0.0428677597307921,0.0323443884726406,0,0,0,0.0400995847893018,-0.0123032758269171,0.270585159380232,-0.119955840918583,0.223451672298682,0,0,0.0028920090884015,-0.0389870905621007,1.16717594690736,-0.254015883892149,-0.354379145400785,0.0791698981223884,"2016-12-29 aaaADekllLLrss",2016-12-29,"LA Lakers","Dallas","LA Lakers","Dallas",-0.116337504717648,0.374080990760331,0.640842824825217
-0.0600855916449726,-0.0761819840212075,0,0.0424337474445524,0.0454768178418813,0.112505555728369,-0.0308702121773947,-0.00422968188781655,0,0.0145848538237433,-0.0505889427157281,0.0632396379470936,0,0.354116888030236,0.0250636049429707,0,-0.0343730097024265,0.00105735710764718,-0.104052820499741,0,-0.0244968792016813,0,0,0,-0.0938339158054229,-0.00810918725207679,0.248033624718074,-0.119955840918583,0.223451672298682,-0.165470723903923,0,0,-0.0389870905621007,1.29891557702694,-0.282686761386769,-1.22434889971924,0.273525061830052,"2016-12-29 aaCehhiiklmmMoOpsty",2016-12-29,"Memphis","Oklahoma City","Oklahoma City","Memphis",0.171656237958026,0.18605873219425,0.0654049777509793
0.0153222940485334,0,0,0,-0.0819884059997225,0.0868413304883417,0,-0.00169130248043527,0,-0.0280162790733659,0,0,-0.00244327184502276,0,0.00207460293678868,0,0.00614077818468897,-0.000861671725226765,-0.112020375305757,0,0,0,0,-0.0108434418453479,-0.0814779606437431,0.0205651246219574,0.126713564758968,-0.119955840918583,0.335177508448023,-0.100764568449884,0,0.0028920090884015,-0.0389870905621007,0.346064229841876,-0.075314961261549,-1.08729845596294,0.242907375065376,"2016-12-29aaadehhhiillpPtU",2016-12-29,"Utah","Philadelphia","Philadelphia","Utah",-0.188398578638311,0.241170663838524,-0.570749803228832
0.151065638973286,-0.0407506667832036,0.0724563196922537,-0.00378338051697183,0,0.0715610904764172,-0.113354926344526,0.0155641380051691,0,-0.0148079820714646,-0.054362446271419,0,0.000171423413696172,0,-0.047009818061952,-0.0599086927269375,0.0963989809433919,-0.000900965138350343,0,0,-0.0337300928720361,0,0,0,0,-0.0217388158453211,0.101262430622726,-0.0599779204592916,0.223451672298682,-0.124055789466371,0,0.0028920090884015,-0.0389870905621007,0.551507706852805,-0.120026220554617,-1.4815384780153,0.330982372668169,"2016-12-29aaCehiilmMortt",2016-12-29,"Charlotte","Miami","Miami","Charlotte",0.0168698048720321,0.140680392995745,-0.716182609960544
-0.0701622322879838,-0.0151911107285954,0,0.01864430828998,-0.033068257424177,0,0.0906039574759334,1.94221907432725e-05,0,0.0130946019230972,0,0.0568987953627314,0,0.0658296996926811,-0.0345715192230525,-0.0356804661546511,0.0394816645102509,-7.13861450915011e-05,0.10680019251532,0,-0.0300246912308188,0,0,0,0.0299926185011751,-0.0222495296343749,0.120137118576171,-0.119955840918583,0.335177508448023,0,0.119800755368103,0,-0.0389870905621007,1.83349624790844,-0.399029102047085,-1.01336865655066,0.226391124705725,"2016-12-29aBCdeellnnoostv",2016-12-29,"Cleveland","Boston","Cleveland","Boston",0.180346067633167,0.33535878610561,0.767290369384522
-0.127232040779735,0,0,0.071995249299223,0,0,0,0.0734468364669756,0,-0.00980676136778508,-0.0119979293442021,-0.00100792684074657,-0.00310630854856289,0,-0.00497625485602238,0,-0.00981851618332917,0,-0.12677665565414,-0.0672664172216885,0.0363854772802812,0,0,0,0,0.00428821893722666,0.141311242783667,-0.0599779204592916,0.111725836149341,-0.160326645771302,0,0,-0.0389870905621007,0.64501185252353,-0.140375798759226,-1.35366239090493,0.302414278523216,"2016-12-29ehinnooooPrtTx",2016-12-29,"Phoenix","Toronto","Phoenix","Toronto",-0.175873028812505,0.0327325127024139,-0.546612058617411
0,0.0550997157549217,0,-0.0870287984830855,0,-0.0924174270439129,0.107692476704008,-0.0270223458623023,0,-0.0239143436626006,0.0387817810375803,-0.0500629355776913,0.000704539366106113,0,-0.0420364244868687,0.110410651169072,0,0.00099168267147942,-0.231583079182316,0.143931621188463,0,0.109421512451451,0,0,-0.0089404575045309,0,0.0927511876075549,-0.119955840918583,0.223451672298682,0,0,0,-0.0389870905621007,0.494313765657215,-0.10757893737973,-0.845788666822117,0.188952999786848,"2016-12-30  aeeeklnNNoOrrswwY",2016-12-30,"New Orleans","New York","New Orleans","New York",0.00402816853977375,0.196247018987654,-0.270100838757784
0.160691625525112,-0.0732265862758876,0,0.155999657155671,0.061859895085274,0,0,0,0,-0.0192389234623163,0,0,-0.00850617207868558,-0.356972955471252,0.0109240045208406,-0.0477033785898885,0,0,-0.126516424407613,0,0,-0.125344506066957,0,0,-0.0360009511306458,0.0376470258006249,0,-0.119955840918583,0.111725836149341,-0.0650266776466903,0,0.0028920090884015,-0.0389870905621007,0.368636281309484,-0.080227382238006,-1.74018245836105,0.388764603478574,"2016-12-30 aaadDeeGlllnosStt",2016-12-30,"Golden State","Dallas","Dallas","Golden State",-0.366387689395723,-0.0732566824159325,-1.0601169467226
-0.0980005968935894,0.059895837617853,0,0.0499970576342866,0.0477315713769095,0.0757965193766775,0,0.0300120778513374,0,-0.00580689543814474,0,0,0,0.366640271029895,0.0381260193726351,0,0.0462966738723497,-0.00011840237464645,-0.113077686364292,0,0.0260790575336313,0,0,0,-0.00533821494325979,-0.0295813383702008,0,-0.119955840918583,0.223451672298682,-0.325443032826416,0,0,-0.0389870905621007,1.05188618084064,-0.228925037984337,-1.59157112944888,0.355564162869962,"2016-12-30 aaAdilnnnnoooPrStt",2016-12-30,"San Antonio","Portland","Portland","San Antonio",0.488651951281443,-0.221947201446317,-0.413045823722616
0,0.0514659307655049,-0.075456805584103,0.0827184021149341,0.0887100138213505,0.0582169985788071,-0.142806163177612,0.0277089465869717,0,0.0128086197358268,-0.0501832950802185,0,0,0.376667269668625,0,-0.0586146198479713,-0.0398017486068001,-0.000310371250910296,-0.109451574203484,-0.131128973113787,0,0,0,0,-0.0416858925971477,0.0226375839210831,0.0694594274763812,-0.119955840918583,0.335177508448023,0,0,0,-0.0389870905621007,1.24302513086437,-0.270523161613548,-1.77208678411868,0.395892173632394,"2016-12-30 ACeHilLnoopprsstu",2016-12-30,"Houston","LA Clippers","Houston","LA Clippers",0.0714943217310694,0.284681095005821,-0.403692641235467
-0.0122133744275096,0.148810809052434,0,-0.0335286603019781,0,0.0711886852030185,0,-0.0882686261916704,0,0,0,0.108667309684039,0.000770607026465351,0,0.00400835520062605,0,0,-4.35946967533859e-05,-0.00706140652190937,0.0666738073776784,-0.0335964985337852,0,0,-0.0442128770709821,0,0,0.107297364160723,-0.119955840918583,0.223451672298682,-0.0312106693623411,0,0,-0.0389870905621007,1.45211553579221,-0.316028112398255,-0.981614644314897,0.21929713527009,"2016-12-30aaacCdghiiInno",2016-12-30,"Indiana","Chicago","Chicago","Indiana",0.181194535799673,0.179582526178481,0.373769914349147
0.0358982791434389,0.0955803006411989,0.0773037502299434,0.01267407481932,0,0,0,-0.011599746097396,0,-0.0147205143223785,0,0,7.42368428409431e-06,0,-0.000491271921516589,0,0.0116285170916659,0.000159247629755631,0,0,0.00338705357600566,-0.105823067173511,0,0,0,0,0.130606549883722,-0.119955840918583,0.223451672298682,0,0,0,-0.0389870905621007,1.64151586404807,-0.357247854733465,-0.946930347782898,0.2115485071171,"2016-12-30aaADeilnortttt",2016-12-30,"Atlanta","Detroit","Atlanta","Detroit",0.10400404730081,0.234102381263821,0.54888616864881
0.0045396292649139,0,0,0.0709436817846537,-0.0832788595164124,0,0,-0.0412470153171044,0,-0.0146850033982727,0,-0.0849020284485089,0.000183900185596824,0,0.00479059605042042,0,-0.0345677040222449,-0.00159130125129249,0,0,-0.0535925958416492,0,0,0.0336019006089033,-0.0814779606437431,0,0,-0.119955840918583,0.111725836149341,-0.0701731307235084,0,0,-0.0389870905621007,0.346064229841876,-0.075314961261549,-0.670926047854602,0.149887902676194,"2016-12-30aadDeeehhiillnpPrv",2016-12-30,"Denver","Philadelphia","Philadelphia","Denver",-0.28128276054474,-0.0784031354927506,-0.250288876598082
-0.0629915380270796,0.0135799969466394,0,0.0217808236444915,0.043896968608712,-0.0827079381051732,0,0.0273954239553891,0,-0.0110748847911387,0.0472720455789029,0.0572337879369184,0,0,0.052816177956568,0,0,0.000959775991264422,0.118131355979494,0,-0.0621560147784732,-0.00571943691314146,0,0,0.00883089480834947,0.0243561516176868,0.118514482212113,-0.119955840918583,0.223451672298682,-0.132271425043596,0,0,-0.0389870905621007,0.769514526349345,-0.167471676482373,-0.944755274229032,0.211062585883012,"2016-12-30aaeeeiiklMMnnostuw",2016-12-30,"Minnesota","Milwaukee","Minnesota","Milwaukee",0.191603590409409,0.0897388885486152,-0.131649838479048
0,0.138073878234891,0,-0.0465549780121659,0,0.0874842243512047,-0.0572358201369037,0.0335095754225551,0,-0.012743283723725,-0.0552676842841203,-0.0681869407348431,-0.00449721845240551,0,-0.0915645701939239,0,0,-0.000547356271854879,0,-0.0859451323448308,-0.0469707247010656,0,0,0.0402244942640169,0,0.0383910793277953,0,-0.119955840918583,0.223451672298682,-0.112388648254404,0,0,-0.0389870905621007,0.704746766561184,-0.153376081217669,-0.56566833573248,0.126372855435252,"2016-12-30aBghiklnnnooorstWy",2016-12-30,"Washington","Brooklyn","Brooklyn","Washington",-0.131830457255376,-0.00889281687430528,0.112075205046287
0,-0.000469798660427919,-0.0724563196922537,-0.059439873966976,0.0794420193334374,0,0.01973029243258,-0.00387646849115265,0,0.0149237998907027,0,0,0.00273802248651686,0.30561427242803,0.047009818061952,0.0599086927269375,-0.0394329109048751,0.000855294005211053,0,0,0.0299876154903212,0,0,0,-0.0299555823654211,0.0217388158453211,0.15751882984214,-0.0599779204592916,0.111725836149341,-0.104062469812593,0,0,-0.0389870905621007,1.05413780126351,-0.229415064662336,-0.530177955197963,0.118444144483413,"2016-12-30aBiimMnoost",2016-12-30,"Boston","Miami","Boston","Miami",0.376317688619903,0.105204275719596,0.41298892588662
0.0600855916449726,0.0247160532557026,0.075456805584103,-0.0827184021149341,-0.0454768178418813,-0.0294204430002139,0.120274109980282,0.00861937727209595,0,-0.0128086197358268,0.0501832950802185,-0.0632396379470936,0,-0.354116888030236,0,0,0.0343730097024265,-0.000976723259113728,0.109451574203484,0,0,0,0,0,0.0938339158054229,-0.0203604761179083,0.0921464561028287,-0.119955840918583,0.111725836149341,-0.0783196304199466,0.0599003776840514,0.00144600454420075,-0.0389870905621007,1.84338015013946,-0.40118016433394,-1.24867956702321,0.278960642553987,"2016-12-31  aaACCehiikllLmoOpprsty",2016-12-31,"Oklahoma City","LA Clippers","LA Clippers","Oklahoma City",-0.0321242755184991,0.00559682091363993,0.533827443564552
0,0.0550997157549217,0,0,0.0887100138213505,-0.0401286379149172,-0.0351136864736034,0.0304852716602249,0,0,0,-0.0500629355776913,0.00302913091704531,0.376667269668625,0.0340950975809575,0.051796031321101,-0.0398017486068001,-0.000945770405923079,-0.231583079182316,0.0128026480746763,0,0,0,0,-0.019306429303884,-0.016642896366177,0.0694594274763812,-0.0599779204592916,0.111725836149341,0,0.119800755368103,0,-0.0389870905621007,1.24302513086437,-0.270523161613548,-0.845788666822117,0.188952999786848,"2016-12-31 eHknNooorstuwY",2016-12-31,"Houston","New York","Houston","New York",0.21909999496759,0.121207343166431,0.435467057583653
0.0809034066853022,-0.0564625398535664,0,-0.0447060199360879,0.0464719815124284,0.0715610904764172,0,0.0116731032833605,0,0.0131942499819508,-0.054362446271419,0.0568987953627314,0.00290944590021303,0.371821823952931,-0.0345715192230525,-0.0356804661546511,0.0963989809433919,-0.000118223732350715,0.10680019251532,0,-0.0337300928720361,0,0,0,0,-0.0222495296343749,0,-0.119955840918583,0.223451672298682,-0.0825238413034784,0,0,-0.0389870905621007,1.83349624790844,-0.399029102047085,-1.4815384780153,0.330982372668169,"2016-12-31aaCCdeeehlllnorttv",2016-12-31,"Charlotte","Cleveland","Cleveland","Charlotte",0.576752232936507,0.0209719900766203,0.283911040514222
-0.0664654389349225,0.0943319077914996,0,0.0122263715116703,0,0,0,-0.0609258032204989,0,0,0,0.108667309684039,-0.00523248039827385,0,0.0585525433488091,0,0,0.000223954474157861,0.115032181874837,0,-0.0620366712137334,-0.121942712263362,0,0,0.0352228149163606,0.0243093862327476,0.077511980795029,-0.0599779204592916,0.111725836149341,-0.0312106693623411,0,0,-0.0389870905621007,1.45211553579221,-0.316028112398255,-0.944755274229032,0.211062585883012,"2016-12-31aacCeeghiiklMouw",2016-12-31,"Chicago","Milwaukee","Chicago","Milwaukee",0.13196336380333,0.0980492271227372,0.402394735047934
0,0,0,0.00134308598761199,0,-0.181430749221879,-0.0894038978028876,0.0623025608821487,0,-0.0145848538237433,0.0505889427157281,0,0.00246830603199554,0,0.0446205348594152,0.0713147542140868,0,-0.000969429453435431,-0.0984475807037516,0,0.0244968792016813,0,0,0,0.0371024532727518,0.0043039961867588,0,-0.179933761377875,0.223451672298682,-0.330564894841729,0,0,-0.0389870905621007,1.27360605519667,-0.277178576801884,-0.636802832993741,0.142264622697098,"2016-12-31aaceehimmMnoprsSt",2016-12-31,"Sacramento","Memphis","Memphis","Sacramento",-0.0862949976535189,-0.287046983920921,0.501889268098139
0.0731565825263042,0,0,0.0407580335346684,0.0819884059997225,-0.0868413304883417,0,-0.0676553741968412,0,0.0273107338216704,-0.0523840627090586,-0.0563499048091837,0.00310630854856289,0,0.00698605120405291,0,0.00119299405416385,-0.000729629526065728,0.112020375305757,0.0672664172216885,-0.0363854772802812,0,0,0.0444453424542512,0,-0.00310551250479768,0.110471050134759,-0.119955840918583,0.223451672298682,0,0,0,-0.0389870905621007,1.13104189307307,-0.246151925036893,-0.620065795636553,0.138525493124616,"2016-12-31aehhinoPtUx",2016-12-31,"Utah","Phoenix","Utah","Phoenix",0.154779953156272,0.213966881514857,0.403349665524241
0.0820907767934857,-0.059895837617853,-0.0773037502299434,-0.0105011627496856,0,-0.0757965193766775,0,0.00416828630680398,0,0.00339662122278472,0,0,0.00273703619567758,0,-0.0463772650726984,0,-0.00817025631450134,0.00123533868103548,0.113077686364292,0,-0.00594720412584572,0,0,0,-0.0274256881501564,-0.0166633132043128,0,-0.119955840918583,0.223451672298682,-0.166903258359394,0,0,-0.0389870905621007,1.65560211489317,-0.360313486327933,-1.57802966923598,0.352538939632654,"2017-01-01 aaaAAilnnnnooSttt",2017-01-01,"Atlanta","San Antonio","San Antonio","Atlanta",-0.121375251277595,-0.0634074269792949,0.0697978989619075
0,0,0,0.0658227283612668,0,-0.0674574373841878,0,0.0734468364669756,0,-0.0218782656161508,-0.0643819920532607,-0.0573578316499303,-0.00723803781742154,0,0.0334139459332398,0,-0.00716313111013513,-0.000881948752542154,-0.12677665565414,-0.0428677597307921,0.0323443884726406,0,0,0,0,0.00944455522746922,0.0780058456016372,-0.179933761377875,0.335177508448023,0,0,0,-0.0389870905621007,1.16717594690736,-0.254015883892149,-1.35366239090493,0.302414278523216,"2017-01-01 aAekLLnooorrstT",2017-01-01,"LA Lakers","Toronto","LA Lakers","Toronto",-0.181530605306968,0.233249592671785,-0.138088049366502
-0.054248233985675,-0.148800302115158,0,-0.0469838288430934,-0.0685289051613324,-0.0711836588540926,0,0.0256190807113377,0,0.0237556606158425,0,-0.081760144459217,-0.00190981131745485,0,-0.0252623683948391,0,0.142646403711025,-0.000706999957699244,0.122084967855783,-0.0666690998062555,0.0335941264191178,0,0,0.0442097553761995,0,0,0.179755471851264,-0.239911681837166,0.223451672298682,0,0.119800755368103,0,-0.0389870905621007,1.02110628363848,-0.222226319753694,-0.85079508602625,0.190071456398906,"2017-01-01aaaddiIlnnnoOr",2017-01-01,"Indiana","Orlando","Indiana","Orlando",-0.174143358205511,0.163295462312779,0.257957089625545
0.0350090588665097,-0.0809333826408849,0,-0.0711397681276156,-0.00383460276819757,-0.0827079381051732,0,0,0,0.00605590374659978,0.0472720455789029,0.0572337879369184,0,-0.366640271029895,0.00994226392949261,0,0,0.000909890394689747,0.118131355979494,0,-0.0614518695119632,0.116457863662115,0,0,0.00630422280082314,0.0462446515745136,0.2430646577222,-0.119955840918583,0.223451672298682,0,0,0,-0.0389870905621007,0.769514526349345,-0.167471676482373,-1.01120411832782,0.225907557112066,"2017-01-01aadeilMnnnooPrstt",2017-01-01,"Minnesota","Portland","Minnesota","Portland",-0.223146787713671,0.346560489102299,-0.183253711348779
-0.117989055936925,-0.0548296338579953,-0.0724563196922537,-0.00883000794905637,0,0,0.113354926344526,0.00103344225108945,0,0.0280022320534154,0,0,-6.43739344481228e-06,0,0.0186944101394366,0.0599086927269375,-0.0497549346495143,-0.00038732843050545,0,0,0.037932962528172,0.105823067173511,0,0,0,0.0217388158453211,0.27511527174031,-0.119955840918583,0.223451672298682,-0.114823963725734,0,0,-0.0389870905621007,0.98502659255245,-0.214374192020889,-0.530177955197963,0.118444144483413,"2017-01-01aDeiiimMortt",2017-01-01,"Miami","Detroit","Detroit","Miami",0.0822348311527147,0.263787139394674,0.358918589817011
0.0600855916449726,-0.0183313955663168,0,-0.0929205917721071,-0.0454768178418813,0.0689251934935104,0.120274109980282,0.00893289990367853,0,0,0,-0.0632396379470936,0,-0.354116888030236,-0.0799318395711707,0,0.0343730097024265,-0.000309417423885948,0,0,0.0621560147784732,0.122177300575256,0,0,0.0585433407044804,-0.00543614744833489,0.160139913601447,-0.119955840918583,0.223451672298682,-0.0154200082070311,0,0,-0.0389870905621007,0.982764012948436,-0.213881780264536,-1.24867956702321,0.278960642553987,"2017-01-02 aaaCeehiikkllmMoOtuwy",2017-01-02,"Milwaukee","Oklahoma City","Milwaukee","Oklahoma City",-0.124295274817946,0.248215736774515,-0.200836691785323
-0.0701622322879838,-0.0564625398535664,0,0.00295453006922917,0.0464719815124284,0.092617420947335,0,0.0291916874631329,0,0.0239660949728225,-0.0388657058991508,0.0568987953627314,0.00232962203223483,0.371821823952931,0.0417247535931858,-0.0356804661546511,0,-0.00101600449432933,0.10680019251532,0,0,-0.109658303672473,0,0,0.0313876979845825,-0.0222495296343749,0.202186665065189,-0.179933761377875,0.223451672298682,-0.0825238413034784,0,0,-0.0389870905621007,1.83349624790844,-0.399029102047085,-0.475196009495284,0.106160930032605,"2017-01-02 aaCdeeeelllnnNOrsvw",2017-01-02,"Cleveland","New Orleans","Cleveland","New Orleans",0.472069818409403,0.163180734682518,1.06543206639868
0.127232040779735,-0.0514659307655049,0.075456805584103,-0.0419603685802657,0,-0.0983456364937243,0,-0.0277089465869717,0,0.0145021140858435,-0.00220076762884015,-0.0563499048091837,0.00310630854856289,0,0.0383902007892621,0,0.0419014762610977,-0.0016270818264922,0.109451574203484,0.0672664172216885,-0.0363854772802812,0,0,0,0,-0.0218208681701005,0.126713564758968,-0.119955840918583,0.223451672298682,-0.223146771456026,0.119800755368103,0,-0.0389870905621007,1.84338015013946,-0.40118016433394,-0.620065795636553,0.138525493124616,"2017-01-02 ACeehiilLnoppPrsx",2017-01-02,"LA Clippers","Phoenix","LA Clippers","Phoenix",0.139441955332413,0.00706262468304135,1.08046043866169
-0.11822642644514,0,0,-0.0819604542996202,-0.0338861426974626,0,0,0.0280996613601721,0,0.0133312756750931,0,-0.0849020284485089,0.00262717203061958,0.358518830591846,-0.0104999421026317,0,0,0,0.127064305107931,0,-0.0535925958416492,0.125887311762633,0,0,0,-0.0378100566399577,0.205259139355878,-0.179933761377875,0.335177508448023,0,0.119800755368103,0,-0.0389870905621007,1.81019227168325,-0.393957390164461,-0.670926047854602,0.149887902676194,"2017-01-02 adDeeeeGlnnorSttv",2017-01-02,"Golden State","Denver","Golden State","Denver",0.234650910053325,0.360502886426026,1.01499749170848
