"share_minutes_cluster_0","share_minutes_cluster_1","share_minutes_cluster_2","share_minutes_cluster_3","share_minutes_cluster_4","share_minutes_cluster_5","share_minutes_cluster_6","share_minutes_cluster_7","share_minutes_cluster_8","share_minutes_cluster_9","share_minutes_cluster_10","share_minutes_cluster_11","share_minutes_cluster_12","share_minutes_cluster_13","share_minutes_cluster_14","share_minutes_cluster_15","share_minutes_cluster_16","share_minutes_cluster_17","share_minutes_cluster_18","share_minutes_cluster_19","share_minutes_cluster_20","share_minutes_cluster_21","share_minutes_cluster_22","share_minutes_cluster_23","share_minutes_cluster_24","share_minutes_cluster_25","opposing_team_travel","opposing_team_rest","selected_team_rest","selected_team_travel","selected_team_matchup_wins","opposing_team_matchup_wins","home_team_selected","winrate_season_selected_team","winrate_season_selected_team_adj","winrate_season_opposing_team","winrate_season_opposing_team_adj","game_id","DATE","home_team_name","road_team_name","selected_team","opposing_team","roster","circumstances"
0.0190702727124487,-0.0827359292186295,0.035886563967038,0.0234497353532092,0.00828785613064526,0.0799159575994398,0,0.133601012502969,0.0829092280705886,-0.015717097001266,-0.00890394831740226,0,-0.391841323781667,0,0,0.00323988069853518,0,0.0011446662640683,-0.0530875968803046,-0.00181346655005652,-0.105306007220878,0,0,-0.253684970876195,0,0,-0.0162326578005423,-0.0395121148203309,0.0659234794113864,-0.0159801331158816,0,0,0.520824397092404,0.71673906481897,-0.0443785020148003,-0.701374333517003,0.0332840834446986,"2019-11-16aeHiMnnnooossttu",2019-11-16,"Minnesota","Houston","Minnesota","Houston",-0.525585166547457,0.515022970767036
0,-0.0678037876537342,0,0,-4.51025942033363e-05,-0.00114166818710996,-0.0130160961842918,0,0.10133541168546,0,-0.0121006230527564,-0.0240951166899919,0,0,0,4.04965729502659e-05,0,0.00646933988387943,-0.101573838156714,-0.00175503212774346,0,-0.00670483510287688,0.0436258713307167,0,0.0892542346160343,-0.0494341182196119,0,-0.0441451395437194,0.146012634724319,0,0.0751578388945609,0,0,0.213374033724227,-0.0213008456469995,-0.257946594466533,0.024540495763894,"2019-11-17  aadeeeeGllnnNoOrsSttw",2019-11-17,"New Orleans","Golden State","Golden State","New Orleans",-0.0369448638799931,0.1018674951806
0,0,0,0.0277669622599239,0.00889445016620106,-0.0373747564729167,0,0.157623148715017,0.0529424165318691,0,-0.0146569861874572,0,0,0,0,-0.029032596267162,0,0.00350543521550936,0.0416883090445091,0.0017073409957308,0,-0.11615931284192,-0.0451700501897453,0.265706766230052,0,-0.0763936512275401,0,-0.0441451395437194,0.146012634724319,0,0,0,0.564226618127795,1.13630170138885,-0.113435485692647,-0.341801885064621,0.032518311512764,"2019-11-17 aaaAAeklLLnrstt",2019-11-17,"LA Lakers","Atlanta","LA Lakers","Atlanta",0.241047475972071,0.666094113308395
0.017056447062796,0,0.0494109029301427,0,0.010917738824793,0.0483735642092076,0,0.145189281926385,-0.0743234487988404,-0.0242075332157856,0,0.0352661234024381,0,0.0297910482068491,0,-0.00406976764374305,-0.00108415513780079,0,0.0296579570495988,-4.07927755795503e-05,-0.114298815719206,0,0,0.269114926839144,0,0,0,-0.132435418631158,0.146012634724319,0,0.0751578388945609,0,0,0.784531792285764,-0.0783187641015456,-0.352706551069054,0.0335557584712785,"2019-11-17aaaCddeeehhiillllnpPv",2019-11-17,"Cleveland","Philadelphia","Philadelphia","Cleveland",0.416753477160399,0.013577216093161
0.00659888318031513,-0.0189923120631872,0,0.022181120033927,0,-0.0631345228424832,0.0967449326598918,0,0,-0.0199765998244889,-0.0135883164414782,-0.0323711355587886,0,-0.0436902626241061,0,0.0113977636986897,0,0.00417321057730674,-0.0504524396859564,0.00618643630787498,0,-0.131006323216492,0.0947254729899179,0,0.109673530817661,0.0670316571841695,-0.00159909626734536,-0.0882902790874387,0.146012634724319,-0.00156812248249133,0,0,0.564226618127795,0.484923092069651,-0.0484092265331186,-0.948774794832595,0.0902644358675556,"2019-11-17aaBcemnnooorsStt",2019-11-17,"Sacramento","Boston","Sacramento","Boston",0.0455010951927737,0.618781755014839
0.0255333698052474,0.0186299271691925,-0.0472219375855274,-0.00633252349814362,0,-0.00398058307061737,0,0,-0.0849333885384456,-0.0140427587281655,0,-0.0358218230265614,0,0.0145513268944614,-0.0731102765155272,-0.0120351822456979,0.00472242187582502,0.00297081240636905,-0.0593416399595503,0.00203689951436903,0,0.129703530430691,-0.0460963027045937,0,0,-0.013965240582558,0,-0.0882902790874387,0.146012634724319,0,0,0,0,0.397256274988899,-0.039657564925529,-0.414201552432618,0.0394062633929823,"2019-11-17aadghilnnnooOrstW",2019-11-17,"Orlando","Washington","Washington","Orlando",-0.198733368359232,0.0577223556368803
-0.0211438410123485,-0.00108418667457578,-0.0433818399375617,-0.0218841863041244,-0.00937377371056771,0,0,0,0.0688144309350859,-0.0105482495316164,0,0,0,-0.0164476526056525,0,0.0139091472842717,0,0.0033011469444811,-0.000195698860501784,-0.00388322980564617,0,0,0.00274725586675589,0.260683444569933,0.0776408868554234,-0.0610968498076162,0,-0.0882902790874387,0.219018952086479,0,0,0,0,1.01004233820982,-0.100831181599859,-0.420003394513301,0.0399582384299013,"2019-11-17DeeehimMnprsv",2019-11-17,"Memphis","Denver","Denver","Memphis",0.23805680420574,0.13072867299904
0.0254216720400158,-0.0217244009526691,0,-0.0306165505722613,0,-0.032915388330971,-0.0922206331577131,0,0.206497552202156,0,-0.015905590105772,0.039402361041766,0.329362726349606,0.0260049002817512,0,0,0,-0.00317642323459993,0,0.00451766845603169,0,0.182828862563643,-0.0376986315327741,0,0.00853926151272095,0.0560144483089011,-0.0112885684495907,-0.108194010124667,0.12520420810083,-0.0109113731708454,0,0,0.48616163627962,0.713521256299006,-0.0192295501309419,-0.366387370462689,0.00681639024089111,"2019-11-18  aaACCehiikllLmoOpprsty",2019-11-18,"LA Clippers","Oklahoma City","LA Clippers","Oklahoma City",0.644331834869832,0.480971892635347
0.0452137508862356,-0.0283389906312437,0.0447117824796019,-0.020185671583491,-0.00577807701233262,0.0337853224426415,0,0,0.0460979125366657,0,-0.016795602980021,-0.0343776384320555,0,0,0,-0.0108880727259094,0,-0.00257291696209138,0.0102844588845144,0.00371524217119296,0,-0.111406594572572,-0.0268995972539292,0.242046769505461,0,-0.0723333879562551,-0.00242168210872892,-0.0721293400831113,0.12520420810083,-0.00234076422599529,0,0,0.48616163627962,0.690123819592308,-0.0185989842184129,-0.325810201626599,0.0060614793461514,"2019-11-18 aaaADillnnnoosSt",2019-11-18,"Dallas","San Antonio","Dallas","San Antonio",0.0962786887964118,0.534474057962614
-0.0138180566712769,0,0,0,-0.0130772304079953,-0.0121517692660945,0,0,-0.0943934829794185,0.0105580418202191,0,-0.00524521718148534,0,-0.0224733042049582,0,0,0,0.00257214852144933,0.0220987763571885,2.98360598499465e-05,-0.0609333738683796,0,-0.0488310902373482,0,0,-0.00193791011554448,0,-0.0721293400831113,0.0626021040504151,0,0.0847348008599262,0,0,0.360899169124881,-0.00972630962796985,-0.2150512961653,0.00400088451362547,"2019-11-18 aCdeeekllnNorvwY",2019-11-18,"New York","Cleveland","Cleveland","New York",-0.237602632173794,-0.00952723603269619
-0.0062810952085322,0.0168842205236846,-0.040917300134048,-0.028734971676901,0,-0.0449438907665735,0,0,-0.0643286698561941,0.0132693831727344,0,0,0,-0.0218057198869702,0,-0.00546869422537162,-0.000801094868783471,0.00357840935473622,0.088386844791416,0.0044644954135947,0,0.0127821929785502,0.041851392887353,0,0,0.0364965681801435,-0.00619333215608606,-0.0721293400831113,0.12520420810083,-0.00598638867521787,0,-0.110296183452281,0.48616163627962,0.494318595892089,-0.013321991652594,-0.476141059767001,0.00885828370389706,"2019-11-18aaBdiIklnnnoory",2019-11-18,"Brooklyn","Indiana","Brooklyn","Indiana",0.00443207067883847,0.527056783466035
-0.0139679081215389,0.0479155876552282,-0.0395235613151458,-0.00100356013562958,-0.000349235699192083,-0.0341968999314539,0.0946526511425548,-0.131063639006833,-0.0110156351307159,0,0,0,0,0.0123097249042998,0,-0.00479049548384361,0,-0.0051259309302868,0.0537230951359622,-0.00458334073561788,0,0,0.046495001326758,0,0,0.0569059417440463,-0.00156741788398423,-0.0721293400831113,0.12520420810083,-0.00151504431435936,0,-0.110296183452281,0.48616163627962,0.339447268483492,-0.00914817632760087,-0.659369628043881,0.0122671277999087,"2019-11-18aacCeeghiiklMouw",2019-11-18,"Chicago","Milwaukee","Chicago","Milwaukee",0.0663817954185914,0.536154042098995
-0.0284819539915779,0.0625050112506228,-0.0348690757208155,0,-0.00627332564633348,-0.0348795063379098,0,-0.124273331451512,0.0151237675992463,0.0249099426898269,0.00998201125589046,0,0,-0.0271431104679796,0.0553167770912837,-0.00439273284411107,0,-0.000811038244713825,0.00554079662580971,0.00478671470057127,0.111929898406733,0.11482132591013,-0.0307785797711857,0,0,0,-0.00943259332607479,-0.0721293400831113,0.187806312151245,-0.00911741344433798,0,0,0.48616163627962,0.789843508536871,-0.0212864511168032,-0.457589823715305,0.00851315045266201,"2019-11-18aaehiMnnosttU",2019-11-18,"Utah","Minnesota","Utah","Minnesota",0.113013591053975,0.583288601577341
0.0265844533494361,-0.0205808911715486,-0.0298825386269723,0.00662518115023855,0,-0.00451363920708717,-0.204562033191744,0,0,-0.0193333904622333,0.0121701688177035,0,0,-0.0231146673193219,0,0.00970121581907188,0,-0.00015350250335323,-0.104394885906089,0,0,-0.108497716865689,0.0471084568867281,0,0,0.0528529452426391,-0.0115170619765544,-0.0721293400831113,0.12520420810083,-0.0111322318342762,0,0,0,0.516402561550029,-0.013917159240049,-0.571996114864323,0.0106416024391481,"2019-11-18aCehlnoooorrtttT",2019-11-18,"Toronto","Charlotte","Charlotte","Toronto",-0.359990843988222,0.0304255742068882
-0.00324376384006118,0.0198214917264975,0,-0.00444355977391359,0,-0.0106370767443818,0,0,-0.104417460057305,0,0.0244644159054666,0,0.361084477229529,0.0149830647471988,0,-0.00370587070035419,0,0.00140277898967347,0,0,0.00499180538871015,-0.11733868716364,0.032510104237437,0.232898731594905,0.098575164688429,0,-0.00181546975524838,-0.0721293400831113,0.12520420810083,-0.00175480780121564,0,0,0.48616163627962,0.902954748728071,-0.0243348231792021,-0.333993907803525,0.00621373168729589,"2019-11-18adHlnnoooPrsttu",2019-11-18,"Houston","Portland","Houston","Portland",0.546945616228191,0.535666226740875
-0.0347165869219487,0.02289651015146,0,-0.00342024242728767,-0.00737488078403641,0,0,0,0.156308092219203,-0.0145546410900508,0.0134620307407896,0,0,0,0,0.00156526601285197,0,0.00205894920889355,0,-0.0100355029135914,0,0.00800398875019508,-0.0398523399365517,0,-0.096487996025856,-0.0609149669793805,0,-0.144258680166223,0.0626021040504151,0,0,0,0,0.974955036021412,-0.0262752462874512,-0.554073223090172,0.0103081591099645,"2019-11-18BehinnoooPstx",2019-11-18,"Phoenix","Boston","Boston","Phoenix",-0.0630623199953098,-0.0816565761158075
0.0690694620326664,0.0452790017247024,0,0.0307144672341988,0.0106082426808236,-0.0751930887190839,-0.100450476305966,0.163670792677708,0.0340028194048474,0,0,0.0383077032979424,0,0.035690407526041,0,-0.0305408417663279,0,-0.00619396116207904,0,0.00225356159366601,0,0,-0.0528718263345069,0.274795594189055,0.0826012154734982,0,0,-0.0435006632836526,0.147271690408812,0,0,0,0.579119829478264,1.19748177373614,-0.124924842735403,-0.40879632711499,0.0412987034716234,"2019-11-19  aaaACehikklLLmoOrsty",2019-11-19,"LA Lakers","Oklahoma City","LA Lakers","Oklahoma City",0.521743073547186,0.682890856603424
-0.0233973708900688,-0.0242891383210676,0,-0.0184475065596398,-0.0108299031978901,-0.0358556108209957,-0.101616213746168,0,0.169854218373737,0,-0.0142869375213173,0,0,-0.0200398660805026,0,0,-0.00363442112310614,0.000596023951643558,0.0504055379583738,0,0.102632378272211,0.0311781313383388,0.0433106578368743,0,-0.123763648036524,-0.0491252734083932,0,-0.0870013265673052,0.0736358452044061,0,0,0,0,0.500067048331007,-0.05216847449377,-0.322885223156406,0.0326195227354733,"2019-11-19 aadeellnnNoOPrrstw",2019-11-19,"New Orleans","Portland","Portland","New Orleans",-0.0273089419744948,-0.013365481362899
0,-0.0210958170499637,-0.0470525091466912,0,0.0109762505016519,-0.0718425072345348,0.00211122309166309,0,0.179540460024108,0,0,-0.0241606958684028,0,0,0,0.00400073915414833,0,0.00763920374999826,-0.0363198255603037,-0.0020365634194184,0,0.100630505859506,0.0561746714393655,0,0.0776026555069948,-0.0621659906630522,0,-0.0870013265673052,0.147271690408812,0,0,0,0,0.205590424575207,-0.021447801562633,-0.395020158810555,0.0399069642312168,"2019-11-19 adeeeGhilmMnopsStt",2019-11-19,"Memphis","Golden State","Golden State","Memphis",0.174001800385068,0.0602703638415071
0.0362817898310994,0.0181936338683713,0,-0.0197317845014511,0.0123399549540563,0.0313114559585425,-0.0980285916201632,0,-0.188836228652449,0.0157517126916654,0,0.0290867606377665,0,0.0486333994277227,0,-0.00402489011719061,0,-0.00665855462288146,0.0520605595293002,-0.00211069227257243,0,0.118142907816198,-0.058112432489261,0,0,0.0063224047095835,-2.35443915704497e-09,-0.0870013265673052,0.0736358452044061,-2.327365125603e-09,0.0681443455360398,0,0,0.819151353867146,-0.0854562936177885,-0.441679161357125,0.0446206961868136,"2019-11-19aaceehimnnooPrStx",2019-11-19,"Sacramento","Phoenix","Phoenix","Sacramento",-0.0093785948516626,-0.0133654860447033
0,0.00524004067645719,0.0556935077414006,-0.0254439598772028,-0.0114533656916383,-0.0323074047529283,-0.090301051550097,0,0,0,0,-0.00948834236126453,0,0,0,-0.0112513990736271,0,-0.00390203370464409,0.096105004840577,0.00196530837051609,0,-0.10243129115956,-0.0304879127095298,0.284908656905104,0,0,-0.0131590155227434,-0.0452957970098068,0.152853289841905,-0.0129938894382462,0,0,0.593834028349597,0.908779664433257,-0.107867826299479,-0.2177857577527,0.0252809962170926,"2019-11-20 aaadDeeGlllnosStt",2019-11-20,"Dallas","Golden State","Dallas","Golden State",0.126845757653563,0.675238616220705
0.0585106100921702,0.0263517632685996,0,-0.0441809967516481,-0.0102886688733593,0.0412223382771377,0,0,0.0737265324881406,-0.0155029396482554,-0.0184088077421996,-0.0348550875063914,0,0,-0.0702169620521258,-0.01337524929645,0,0.0006790375895801,-0.126545508781122,0.00180619967525186,0,-0.000675045295623684,-0.0493088994272254,0,0,-0.0232541679621734,-0.0370373821864013,-0.0905915940196137,0.229279934762857,-0.036572618094445,0,-0.115009382104838,0.593834028349597,0.384854715429092,-0.0456804253210592,-0.377864093375736,0.0438632021385644,"2019-11-20 aaAghiinnnnnooosSttW",2019-11-20,"Washington","San Antonio","Washington","San Antonio",-0.204315851945694,0.658912368811994
0,0,0,0,-0.00917866299396964,0.0311302135920893,0,0.153913439210801,-0.118752671105121,-0.0269918778887651,0,-0.0118579280355852,0,0,0,-0.0217816035751535,-0.00353661425924384,0.00393693919733585,0.0480233527428952,-0.000223999614150392,-0.0715592766957764,0,0.0395345713538352,0.280243218429066,0,-0.0785239197764429,-0.00252482241265056,-0.0905915940196137,0.229279934762857,-0.00249313964441222,0,0,0.593834028349597,0.881039299604618,-0.104575176857674,-0.324197188486815,0.0376334429776349,"2019-11-20 aadeehhiikllNopPrwY",2019-11-20,"Philadelphia","New York","Philadelphia","New York",0.214375180581814,0.727504407035777
0.0423346360028536,-0.051811389324803,0,-0.0483808974550477,0,-0.0426569189795252,0,0,0,0.0271964080838725,-0.0146112105155334,0,0.277675577735072,0,0,-0.00696460368902981,0,0.000625443106461697,0,0.00704021113808359,0,0.0941020704625271,0.0529071058855302,0,0.11109128813496,0.0721540073944712,-0.0111831144424742,-0.0905915940196137,0.152853289841905,-0.011042782979442,0,0,0.593834028349597,0.933305395437952,-0.110778913987089,-0.932799253872598,0.108281159667189,"2019-11-20 ABCeilLnoopprsst",2019-11-20,"LA Clippers","Boston","LA Clippers","Boston",0.520701727979892,0.633869826749972
0,-0.0696724092703974,0.0501094357696741,-0.0296981698829684,0.0118469117693198,0.000214866915459416,0,0.171113428487657,0.00392321943284049,0,-0.0171386981095861,0,0,-0.0164554340268117,0,0,0.00336643705810282,0.0130678929495225,-0.0254095413987622,0.0019576145326411,0,-0.118458925601213,0.0121637776873954,0,0,-0.0783503813844638,0,-0.13588739102942,0.152853289841905,0,0,0,0,1.12781326629589,-0.133866073668055,-0.330458342327927,0.0383602499470397,"2019-11-20aaaAeeikllMnttuw",2019-11-20,"Atlanta","Milwaukee","Milwaukee","Atlanta",-0.0874199750715901,0.0169658988124842
0.0229711641131265,0.0649669231345841,0,0.00984256534285956,-0.0131248629238454,-0.0146270623194882,-0.105465831418334,0,-0.203901208598975,-0.0167080122548403,0,-0.0314725670406087,0,0.0140939273690281,0,0,0,-0.000633587502333914,0,-0.00216514967566372,0,0,-0.0543711235658884,0,-0.0967515101239761,0.00322881133962222,0,-0.181183188039227,0.152853289841905,0,0,-0.115009382104838,0,0.421745572061931,-0.0500591946433147,-0.823315960290458,0.0955721250661856,"2019-11-20aaCdeeiillmMnv",2019-11-20,"Miami","Cleveland","Cleveland","Miami",-0.424117524124734,-0.0283298981973226
-0.0191949449228175,0.0619718969423469,-0.0431113165587861,0,-0.0110209237084588,-0.0427311414082608,0,-0.155412290006986,0.0198086530023746,0.021414195213982,0.0103393700979822,0,0,-0.0345643107988057,0.0181443658896776,-0.00941045663345461,0,-0.00116412747067867,0.064253793944386,0.00230265995753575,0.128052923044144,0.132552343741275,-0.0335122874130386,0,0,0,-0.0308605058445278,-0.0905915940196137,0.152853289841905,-0.0304732523689997,0,-0.115009382104838,0,0.91643072563516,-0.108775970894955,-0.615484217650426,0.0714466103691196,"2019-11-20aaehiMnnosttU",2019-11-20,"Minnesota","Utah","Utah","Minnesota",0.108718402912418,0.000927937608763474
0,0.0259974752381859,-0.0494690668757242,0.026562574452421,0,-0.00126901910795706,0,0,-0.201095901689593,0.0204698596847782,0,-0.0307395126748672,0,-0.0139495555093799,0,-0.0217389133381885,-0.000338163055651234,0.00478687088126204,0.109965162297614,0,0,0.120040519302077,0,0,0,-0.0109811519259078,-0.0109358208300186,-0.0905915940196137,0.152853289841905,-0.0107985925342314,0,0,0.593834028349597,0.567841417681032,-0.0674000770541734,-0.448908392177558,0.0521101631326545,"2019-11-20aBCehkllnooorrtty",2019-11-20,"Brooklyn","Charlotte","Brooklyn","Charlotte",-0.0217588223209312,0.634361310807638
0.0387896163541686,0.00683175213591252,0,0.0305355894637291,-0.00104087537058496,-0.030238223264911,-0.103603668490349,0.164904030970905,0.0258017687800815,0,0,0,0,-0.0270277102697065,0,-0.000236417251275434,0,0.00759830932814213,-0.0580207554923853,0.0022113249699972,0,0.105400844335601,-0.0368624429653661,0,0,-0.0703622150955242,0,-0.0905915940196137,0.382133224604762,0,0,-0.115009382104838,0,0.457176068073213,-0.054264626101591,-0.293670096399894,0.0340897984917331,"2019-11-20acCDeghiioortt",2019-11-20,"Chicago","Detroit","Detroit","Chicago",0.0546809281384351,0.291541630585148
0.00529578810310205,-0.0450019202904225,-0.0349763237409192,0.00158211631470702,0,-0.00115528451564648,-0.226166876579768,0,0,0.0184522343549587,0,0.0249485074390989,0,-0.0157122835290052,0,0.022402412544256,-0.00773669657120221,0.00057162091754221,-0.0680029860607768,-0.00233161783663133,0,-0.128650148536665,0,0,0,0.0815354793978531,0,-0.0905915940196137,0.229279934762857,0,0,-0.115009382104838,0,0.643730522655271,-0.0764077530770399,-0.744485207544703,0.0864212972869926,"2019-11-20adlnnooooOrrtT",2019-11-20,"Toronto","Orlando","Orlando","Toronto",-0.374945978589519,0.138688340743243
0.00619688865809829,-0.0472722666040808,0,-0.00272439103077169,0,0.0874278305765164,0,0,0.120582645321498,-0.013575696495259,-0.00993260006169848,0,-0.414612631205385,-0.0178257431288171,0,0.0080746837937838,0,0.000408032367415778,-0.0546427135730915,-0.00438342668789335,-0.110844481345857,0,-0.0125986157860768,-0.00174850979885196,0,0,-0.027525989759957,-0.0905915940196137,0.229279934762857,-0.0271805795046749,0,0,0.593834028349597,1.10845386467943,-0.131568204720769,-0.868624899739009,0.100831675271025,"2019-11-20DeeHnnoorstuv",2019-11-20,"Denver","Houston","Denver","Houston",-0.467470995000471,0.677815799828208
0,-0.0251289841185288,0,-0.0187177199129277,0.000663548296545706,0.0354290060517567,-0.101183349124411,0,-0.014897709003878,-0.0163445125677066,-0.0128868657492931,0,0,0,0,0,0,0.00027037246978326,0.0474886638680736,-0.00375528949478842,0,0.00967777928751024,-0.0141337466297239,0,0,0.0230694256831924,0,-0.0845036871104159,0.143754137948658,0,0,0,0.567102665522126,0.736790568693874,-0.0608504731803433,-0.364598687415211,0.0295872434661399,"2019-11-21 aeeehilnnNoOPrswx",2019-11-21,"Phoenix","New Orleans","Phoenix","New Orleans",-0.0904493809443956,0.626353116360368
-0.0225661617751181,0.039196408354132,-0.0474090681534607,-0.0312501642597642,-0.0100559201109865,-0.0410562022285019,0,-0.158651253298624,0.0114713673664639,0,0,0,0,-0.00301002921878081,0,0,0,-0.000992138268237921,0.00450027518207892,0,0.0981033529997907,0.133215679247014,-0.000257205369387251,0,0,0,-0.0161857428002834,-0.0422518435552079,0.143754137948658,-0.0158846280803746,0,0,0,0.453073279081281,-0.0374186703642789,-0.812904906686851,0.0659673669136752,"2019-11-21aadeeikllMnoPrtuw",2019-11-21,"Milwaukee","Portland","Portland","Milwaukee",-0.0287610595333811,0.0694319235127918
-0.0707066400945501,-0.0233404726923944,0,-0.0690397705646648,-0.0104695924171046,0.0368167993594961,0.102522223450338,-0.16382755086073,-0.0319980319162841,0,0,-0.0376039783222269,0,-0.0333598281600601,0,0.0264892634745687,0,0.008244338851843,0.0530080164436041,-0.00412805152095938,0,0,0.0538602540379649,-0.278515032734914,-0.0834877525762833,0,-0.0310702895868454,-0.13018659046585,0.220941422920116,-0.0306946512918427,0,-0.11623771217551,0.580458433972684,0.502761926274207,-0.047916658913863,-0.909491847131279,0.085938762442782,"2019-11-22  aaaACehikklLLmoOrsty",2019-11-22,"Oklahoma City","LA Lakers","Oklahoma City","LA Lakers",-0.525535806242356,0.609448325548263
-0.057022991777176,-0.0244895724575406,-0.0522451048579847,0,-0.00333854484238363,-0.0787846418693687,0,-0.148569688821163,0.0173323190023972,0.0265074902632583,0,0,0,0,0,0.0329278595219035,0.00434977903926757,-0.00433928911675547,0.0424661860963774,0.00113680022488809,0,0.131766713739485,-0.0490244991109076,-0.279143398830266,0,0.0887931856810363,0,-0.0867910603105667,0.147294281946744,0,0,0,0,0.458725452065606,-0.0437196809723157,-0.66872552633253,0.0631885204119046,"2019-11-22 aaaAdehhiiillnnnoopPSt",2019-11-22,"Philadelphia","San Antonio","San Antonio","Philadelphia",-0.351677398114932,0.0605032216361776
0.0188444862206666,-0.0349747695434887,0,0,0.0108168134414354,-0.0339773841122142,0.0897175510923852,0,-0.0209914564800723,0,-0.00956485141571818,-0.0245063651549196,0,0.0331327665519451,0.0485911729422601,-0.00227500678122472,0,0.00502524332313847,-0.0457516611415892,-0.00369130819857428,-0.125218126551071,-0.0318593505529439,0.03350769185111,0,0,0,-0.0259619638667926,-0.0867910603105667,0.147294281946744,-0.0256480849821242,0,-0.11623771217551,0,0.262754650869165,-0.0250423198849432,-0.694495386415579,0.0656235393632523,"2019-11-22 aadeeGhlnoStttU",2019-11-22,"Utah","Golden State","Golden State","Utah",-0.0931745545088753,0.00889317278726074
-0.027083909830261,0.050020625101046,0,0.0439198633351257,0,-0.0435387676102965,0,0,-0.222078988259164,0,0.0220592183770669,0,0.111646351221227,0,0,0.00747047582210218,0,-0.000782741881281172,0,0,0.108807020857284,-0.220550321405719,0.0439934196386323,0.273120668882085,0,-0.0700150973412147,0,-0.0867910603105667,0.147294281946744,0,0.0630482141058735,0,0,1.04304691552224,-0.0994095230174159,-0.708223806365578,0.0669207510144827,"2019-11-22 ACeHilLnoopprsstu",2019-11-22,"LA Clippers","Houston","Houston","LA Clippers",0.0769878169066336,0.0605032216361776
0,0.0606254558240458,-0.0535567355720839,0.0239925378738671,0,0.0229211280786673,0,0,-0.200869798969667,-0.0171818011886276,0,-0.0324899830775877,0,-0.0273068582425678,-0.0146855250297375,0.0193300098421597,0,0.00372489534821436,-0.0108121961647431,-0.00403682573404986,0,0,0.0525316258922415,-0.278986034626333,-0.0985415302408021,0.0725616057228906,-2.1996002632002e-09,-0.0867910603105667,0.147294281946744,-2.17300720264161e-09,0,-0.11623771217551,0,0.380483531595659,-0.0362626894620252,-0.691033786886197,0.0652964494827153,"2019-11-22aaaCdDeellllnsv",2019-11-22,"Dallas","Cleveland","Cleveland","Dallas",-0.482780030264114,0.0605032172635702
0,-0.00200840852368165,0,0,-0.00915199758995055,0.0699243800200809,0,-0.159456864272263,-0.0186431016352905,0,0.0158816240706075,-0.0341776077162544,0,0.0257593291681009,0,0.00892335672238369,-0.00413988872284193,-0.0126756527031885,0.0246935970777327,0,0,0.013278232441601,-0.0100694862725003,0,0,0.0755904572650599,-0.00628496839131619,-0.0867910603105667,0.147294281946744,-0.00620898342812295,0.0630482141058735,0,0,0.394253449041375,-0.0375750570122255,-0.30991106272682,0.0292837954315669,"2019-11-22aaADeilnortttt",2019-11-22,"Detroit","Atlanta","Atlanta","Detroit",-0.0162720306704045,0.0480092698167385
-0.0208208944300625,0.00897308913355821,0,0.0683609677821574,0,0.0227179663414301,0.0993681629876937,0,0,-0.0204364426226523,0,-0.00205995810172419,0,-0.0185229358532812,0,0.000541589871887196,0.00493725658914341,0,-0.0538473876443532,0,0,-0.115188241071279,0,0,0.0697562885985906,0.01440071366771,0,-0.0867910603105667,0.220941422920116,0,0,0,0,0.654119725336597,-0.0623420949952539,-0.454807443154251,0.0429751942666953,"2019-11-22aaBceklmnnooorrSty",2019-11-22,"Brooklyn","Sacramento","Sacramento","Brooklyn",0.0581801752488178,0.13415036260955
-0.0120557556037928,0.0168316867897089,0,-0.0299206721147164,-0.00229947173179798,-0.0448879732913999,-0.00144605685779205,0,-0.096526730292346,0.0318901103039736,-0.00741104889492951,0,0,0.0404183114738816,0,-0.00851746439977501,0,-0.00353094112021548,0,-0.00406629152049328,0,0,0,0,0,8.21159107130617e-05,-0.0313534832910553,-0.0867910603105667,0.147294281946744,-0.0309744211978962,0,0,0.580458433972684,0.444054704091324,-0.0423214580959248,-0.815458556839596,0.0770534660857234,"2019-11-22aacCghiiimMo",2019-11-22,"Chicago","Miami","Chicago","Miami",-0.121440181348981,0.57863375111991
0,0.0254146826990128,-0.0466305635241959,0.014955810557096,0,-0.0240764957596626,0,0,0,0.00512699054951036,-0.0125018668798802,-0.00280833327645225,0,0.0295943728032852,-0.0757551418056413,-0.0107743318797919,0,0.000948587502875267,-0.0148527654358812,0,0,0.12911873709994,-0.0500683686561122,0,0,0.0652739115908516,-0.00537530625548853,-0.0867910603105667,0.147294281946744,-0.00531031906342245,0,0,0.580458433972684,0.460093340143032,-0.0438500500854347,-0.40531613729268,0.0382987130086872,"2019-11-22aaCeghhilnnoorstttW",2019-11-22,"Washington","Charlotte","Washington","Charlotte",0.032965225584953,0.630276030289951
0.0208171467485773,-0.026912870386258,0,-0.0384916403043149,0,0,0,0,-0.102223611898668,-0.0130735459165529,-0.0130383199318172,-0.025559593052546,0,-0.0169639532587331,0,0.00965920881772117,0,0.000158593200052818,-0.0118778175932465,0.00498639343793515,0,-0.127773669494646,0.0955758045169531,0.269458375604912,0.111707681151825,0,-0.0218867680442005,-0.0867910603105667,0.147294281946744,-0.0216221580794861,0,0,0.580458433972684,1.10875075699886,-0.105671549628493,-0.827910770760227,0.0782300877974926,"2019-11-22BDeennoorstv",2019-11-22,"Denver","Boston","Denver","Boston",0.136448181641195,0.597452729485175
