"DATE","PLAYER_FULL_NAME","Cluster","points","assists","offensive_rebounds","defensive_rebounds","turnovers","threepointers_made","threepoint_attempts","steals","minutes","fieldgoal_attempts","fieldgoals_made","freethrow_attempts","freethrows_made","fouls","blocks","season"
2016-10-26,"Hassan Whiteside",15,18,1,4,10,1,0,0,0,30.98,16,9,4,0,3,4,2016
2016-10-29,"Marc Gasol",15,20,3,2,4,1,1,4,0,30.92,15,5,9,9,3,1,2016
2016-10-25,"Pau Gasol",15,2,1,0,4,1,0,0,0,18.27,4,1,0,0,3,0,2016
2016-10-27,"Paul Millsap",15,28,6,2,5,2,3,6,0,30.8,20,11,4,3,0,1,2016
2016-10-25,"Rudy Gobert",15,12,2,4,10,3,0,0,0,40.95,7,4,4,4,3,2,2016
2016-10-30,"Anthony Morrow",16,6,1,0,0,0,0,1,1,5.95,5,3,0,0,1,0,2016
2016-10-25,"Channing Frye",16,6,0,2,2,1,2,5,1,14.15,6,2,0,0,4,1,2016
2016-10-26,"CJ Miles",16,8,1,0,0,0,2,3,2,12.55,6,3,0,0,1,0,2016
2016-10-28,"CJ Watson",16,0,1,1,0,0,0,0,0,8.02,2,0,0,0,1,0,2016
2016-10-28,"CJ Wilcox",16,3,1,0,1,0,1,2,0,12,3,1,0,0,1,0,2016
2016-10-28,"Darrun Hilliard",16,0,1,0,0,1,0,0,0,2.47,0,0,0,0,0,0,2016
2016-10-27,"Doug McDermott",16,5,1,0,1,1,0,1,0,21.87,5,2,2,1,2,0,2016
2016-10-26,"Gerald Green",16,9,2,1,4,1,1,2,0,14.75,7,4,0,0,1,0,2016
2016-10-25,"Iman Shumpert",16,2,3,1,1,2,0,1,0,13.85,3,1,0,0,2,1,2016
2016-10-26,"Jason Terry",16,5,1,0,2,0,0,1,0,18.33,4,2,1,1,3,0,2016
2016-11-12,"John Jenkins",16,0,0,0,0,0,0,1,0,1.53,1,0,0,0,0,0,2016
2016-11-09,"Kelly Olynyk",16,2,1,0,6,0,0,3,0,26.13,6,1,0,0,1,0,2016
2016-10-26,"Marco Belinelli",16,7,1,0,4,0,0,2,0,26.43,8,3,1,1,1,0,2016
2016-10-26,"Metta World Peace",16,0,0,0,0,0,0,0,0,2.45,0,0,0,0,3,0,2016
2016-10-25,"Patty Mills",16,11,5,0,1,0,3,5,4,17.85,9,4,0,0,1,0,2016
2016-10-30,"Raul Neto",16,0,1,0,1,1,0,0,0,4.13,0,0,0,0,0,0,2016
2016-10-26,"Terrence Ross",16,4,3,0,4,1,0,1,2,18.57,4,2,0,0,2,0,2016
2016-10-27,"Tim Hardaway Jr.",16,21,1,1,1,0,3,5,0,22.82,13,8,2,2,0,0,2016
2016-10-29,"Tony Snell",16,6,0,1,1,1,0,3,0,20.62,7,3,0,0,4,0,2016
2016-10-27,"Trey Burke",16,8,2,0,0,2,0,2,1,17.72,7,4,1,0,0,0,2016
2016-10-29,"Troy Daniels",16,4,1,0,0,0,0,3,0,12.1,5,1,2,2,2,0,2016
2016-10-28,"JR Smith",17,8,0,0,0,1,2,7,3,33.8,8,3,0,0,0,0,2016
2016-10-25,"Lance Thomas",17,2,1,0,1,1,0,0,2,16.62,4,1,0,0,2,0,2016
2016-10-25,"Damian Lillard",18,39,6,1,8,4,4,6,0,35.42,20,13,9,9,3,0,2016
2016-10-26,"James Harden",18,34,17,3,4,7,1,7,1,37.18,19,9,16,15,5,0,2016
2016-10-25,"Kevin Durant",18,27,4,0,10,0,1,3,2,36.6,18,11,5,4,2,2,2016
2016-10-26,"Russell Westbrook",18,32,9,1,11,2,1,2,0,36.38,21,11,11,9,2,0,2016
2016-10-25,"Stephen Curry",18,26,4,0,3,4,3,10,0,34.1,18,9,6,5,1,0,2016
2016-10-25,"Al-Farouq Aminu",19,9,1,0,4,1,2,3,1,28.4,6,3,1,1,0,0,2016
2016-10-25,"Andre Iguodala",19,2,3,1,1,1,0,2,1,26.8,3,1,0,0,3,0,2016
2016-10-26,"Avery Bradley",19,17,5,4,5,3,3,4,1,34.05,15,7,0,0,4,0,2016
2016-11-06,"Chandler Parsons",19,0,0,1,2,2,0,3,0,21.55,8,0,0,0,1,1,2016
2016-10-25,"Courtney Lee",19,0,0,1,2,2,0,2,0,19.62,5,0,0,0,1,1,2016
2016-11-09,"Danny Green",19,8,2,0,3,1,2,8,4,26,9,3,0,0,2,1,2016
2016-10-26,"DeMarre Carroll",19,8,1,0,7,0,2,6,1,29.43,8,2,4,2,3,0,2016
2016-10-26,"Jae Crowder",19,21,2,0,5,2,3,8,2,29.18,15,9,0,0,2,1,2016
2016-10-27,"Kent Bazemore",19,7,1,0,3,4,1,4,1,26.13,7,1,4,4,4,0,2016
2016-11-02,"Marcus Smart",19,7,5,0,5,6,1,6,1,33.57,8,2,4,2,1,1,2016
2016-10-27,"Markieff Morris",19,22,2,1,3,0,2,3,2,27.65,18,9,2,2,2,1,2016
2016-10-26,"Marvin Williams",19,13,2,2,8,1,3,4,0,28.9,12,5,0,0,4,1,2016
2016-10-27,"Otto Porter",19,10,1,2,4,0,0,0,2,25.8,7,5,1,0,2,0,2016
2016-10-28,"Rodney McGruder",19,9,1,1,1,0,3,5,0,20.25,9,3,0,0,2,1,2016
2016-10-28,"TJ Warren",19,30,1,1,8,4,1,2,3,46.13,18,13,4,3,5,0,2016
2016-10-26,"Trevor Ariza",19,5,2,0,6,0,1,4,1,32.85,8,2,0,0,2,0,2016
2016-10-26,"Will Barton",19,22,2,2,3,2,2,3,0,34.77,12,7,6,6,2,0,2016
2016-10-26,"Aaron Gordon",20,12,4,2,6,3,2,3,1,35.1,12,5,0,0,1,1,2016
2016-10-26,"Andre Roberson",20,1,3,2,5,0,0,0,2,31.85,2,0,4,1,3,1,2016
2016-10-25,"Chris Andersen",20,2,0,0,0,0,0,0,0,5.57,1,1,0,0,0,1,2016
2016-10-26,"Clint Capela",20,16,0,3,6,1,0,0,0,25.67,11,8,1,0,2,1,2016
2016-10-25,"David West",20,2,0,1,1,4,0,0,1,10.65,2,1,0,0,2,1,2016
2016-10-26,"Ersan Ilyasova",20,10,1,1,4,0,2,5,1,20.05,7,4,0,0,1,0,2016
2016-10-26,"Larry Nance Jr.",20,5,2,3,2,0,0,1,1,23.33,5,2,2,1,1,1,2016
2016-10-25,"Maurice Harkless",20,0,1,0,1,2,0,1,2,22.35,2,0,0,0,1,0,2016
2016-10-26,"Miles Plumlee",20,0,1,0,1,0,0,0,1,8.28,2,0,0,0,0,1,2016
2016-10-26,"Nene",20,7,3,2,1,1,0,0,2,22.28,5,3,4,1,3,0,2016
2016-10-26,"Omer Asik",20,2,1,0,1,0,0,0,0,16.53,3,1,0,0,2,0,2016
2016-10-26,"Roy Hibbert",20,15,3,4,6,2,0,0,0,31.85,9,6,3,3,4,5,2016
2016-10-28,"Thomas Robinson",20,0,0,0,0,0,0,0,0,1.9,1,0,0,0,1,0,2016
2016-11-01,"Aaron Brooks",21,8,2,1,0,0,1,3,0,15.62,7,3,2,1,1,1,2016
2016-10-29,"Andrew Harrison",21,4,2,0,0,2,0,2,0,24.65,5,2,0,0,2,0,2016
2016-11-12,"Archie Goodwin",21,7,0,0,0,0,1,1,0,10.15,1,1,4,4,0,0,2016
2016-10-26,"Cory Joseph",21,6,2,2,2,1,0,0,1,21.6,6,3,0,0,1,0,2016
2016-10-26,"D.J. Augustin",21,7,1,0,1,1,0,1,0,16.53,3,2,3,3,2,0,2016
2016-10-27,"Dennis Schroder",21,14,2,0,2,4,2,4,1,25.13,12,6,0,0,3,0,2016
2016-10-26,"Dion Waiters",21,9,4,1,5,1,0,1,0,33.52,13,4,2,1,2,0,2016
2016-11-02,"Jerian Grant",21,6,3,0,2,1,0,0,0,13.2,3,3,0,0,1,0,2016
2016-11-05,"Jordan Farmar",21,9,7,1,1,2,3,8,2,24.58,10,3,0,0,0,0,2016
2016-10-30,"Jose Calderon",21,0,0,0,0,1,0,1,0,4.23,1,0,0,0,0,0,2016
2016-10-25,"Manu Ginobili",21,10,2,0,5,0,2,6,1,20.87,10,4,0,0,1,0,2016
2016-10-26,"Marcelo Huertas",21,0,3,0,0,0,0,1,0,4.62,1,0,0,0,0,1,2016
2016-10-26,"Mario Hezonja",21,3,2,2,1,0,0,0,0,14.17,5,1,2,1,1,0,2016
2016-10-26,"Ramon Sessions",21,4,0,0,0,1,0,0,0,12.93,4,2,0,0,1,0,2016
2016-10-26,"Rodney Stuckey",21,8,1,0,3,2,1,2,0,21.9,6,3,3,1,0,0,2016
2016-10-29,"Sergio Rodriguez",21,14,5,1,3,4,0,2,1,28.97,13,7,0,0,1,0,2016
2016-10-25,"Shaun Livingston",21,2,0,0,2,1,0,1,1,12.9,3,1,0,0,0,0,2016
2016-10-26,"TJ McConnell",21,0,7,0,2,1,0,0,2,16.15,0,0,0,0,3,0,2016
2016-10-25,"Tony Parker",21,9,4,0,3,2,1,2,0,26.47,9,4,0,0,4,0,2016
2016-10-26,"Tyler Ennis",21,0,4,0,0,4,0,0,2,12.12,1,0,0,0,3,0,2016
2016-10-27,"Andrew Nicholson",22,9,0,2,5,1,1,2,1,18.85,6,3,2,2,1,1,2016
2016-10-26,"Arron Afflalo",22,8,0,0,3,0,2,2,1,26.22,7,2,2,2,3,0,2016
2016-10-27,"Austin Rivers",22,8,2,0,4,0,0,3,1,26.17,8,4,0,0,2,0,2016
2016-10-26,"Ben McLemore",22,6,2,0,0,1,0,2,0,16.73,7,3,1,0,0,0,2016
2016-10-26,"Dante Cunningham",22,0,1,0,0,1,0,1,0,8.5,2,0,0,0,1,0,2016
2016-11-07,"Derrick Williams",22,0,0,0,1,0,0,0,0,3.18,0,0,0,0,0,0,2016
2016-10-26,"E'Twaun Moore",22,10,4,0,1,2,2,4,1,28.15,8,3,2,2,4,1,2016
2016-10-29,"Frank Kaminsky",22,11,3,1,3,1,1,2,0,24.3,8,4,2,2,2,0,2016
2016-10-26,"Garrett Temple",22,12,3,1,1,2,0,1,0,17.85,8,6,0,0,2,0,2016
2016-10-26,"Gerald Henderson",22,9,0,0,2,0,2,3,0,24.78,6,3,2,1,2,0,2016
2016-10-26,"Harrison Barnes",22,19,0,3,6,2,3,6,0,34.68,14,8,0,0,3,0,2016
2016-10-26,"Jared Dudley",22,4,1,0,2,0,0,0,0,25.8,4,2,2,0,1,1,2016
2016-10-26,"Jeff Green",22,7,1,1,2,1,0,2,0,25.23,7,2,4,3,1,0,2016
2016-10-26,"Jonas Jerebko",22,4,3,0,1,1,0,5,4,18.82,8,1,2,2,1,0,2016
2016-11-04,"Josh Richardson",22,0,0,0,1,2,0,2,1,11.6,4,0,0,0,2,0,2016
2016-10-26,"Justin Anderson",22,7,2,1,4,0,1,6,0,19.32,9,3,0,0,2,1,2016
2016-10-25,"Justin Holiday",22,8,2,1,5,0,2,3,1,26.45,7,2,2,2,0,0,2016
2016-10-26,"Justise Winslow",22,15,4,3,5,2,0,2,1,33.95,15,7,1,1,4,2,2016
2016-10-26,"Luke Babbitt",22,8,2,0,1,0,2,6,0,18.8,10,3,0,0,1,0,2016
2016-10-29,"Malcolm Brogdon",22,2,0,0,1,1,0,1,1,12.83,5,0,2,2,1,0,2016
2016-10-27,"Marcus Thornton",22,5,1,0,1,1,1,3,0,20.08,8,2,0,0,2,0,2016
2016-10-25,"Meyers Leonard",22,0,1,0,1,0,0,1,0,9.25,2,0,0,0,1,0,2016
2016-10-25,"Mike Dunleavy",22,4,2,0,4,0,0,1,3,22.53,3,2,0,0,0,0,2016
2016-10-26,"Norman Powell",22,0,0,0,1,0,0,2,0,2.17,2,0,0,0,0,0,2016
2016-10-26,"Omri Casspi",22,4,0,1,2,2,0,0,1,8.53,2,2,0,0,0,0,2016
2016-10-26,"Patrick Patterson",22,3,1,0,4,0,0,2,1,26.27,5,1,2,1,2,0,2016
2016-10-26,"Rondae Hollis-Jefferson",22,5,0,0,2,1,0,1,1,23.58,3,1,4,3,1,0,2016
2016-10-26,"Solomon Hill",22,2,1,0,1,2,0,4,1,27.05,7,1,0,0,4,0,2016
2016-10-26,"Stanley Johnson",22,2,1,0,3,0,0,1,0,13.7,4,1,0,0,1,0,2016
2016-10-27,"Thabo Sefolosha",22,13,5,3,4,1,1,1,5,21.98,8,6,2,0,2,0,2016
2016-10-25,"Trey Lyles",22,5,2,0,2,3,1,2,0,17.92,6,2,0,0,0,0,2016
2016-10-26,"Vince Carter",22,3,1,1,6,0,0,2,1,28.08,4,1,2,1,3,1,2016
2016-10-27,"Wesley Johnson",22,3,0,0,2,0,0,1,0,11.52,2,1,1,1,2,1,2016
2016-10-26,"Aron Baynes",23,8,0,1,2,0,0,0,0,15.37,4,3,2,2,5,0,2016
2016-10-25,"Boris Diaw",23,2,0,1,2,1,0,3,0,32.17,8,1,0,0,5,0,2016
2016-10-27,"Cristiano Felicio",23,4,0,0,0,0,0,0,0,7.75,2,1,2,2,2,0,2016
2016-10-28,"Dante Exum",23,4,2,0,0,1,0,1,0,21.52,2,1,2,2,0,0,2016
2016-10-29,"Jarell Martin",23,13,0,2,1,1,2,2,1,12.67,9,5,2,1,5,0,2016
2016-10-27,"Jason Smith",23,2,2,1,4,4,0,0,0,8.8,2,1,0,0,2,0,2016
2016-10-25,"Jeff Withey",23,0,0,0,1,0,0,0,1,4.85,0,0,0,0,1,1,2016
2016-10-28,"Joffrey Lauvergne",23,0,1,2,0,0,0,0,0,6.47,0,0,0,0,2,0,2016
2016-11-01,"Jordan Hill",23,4,0,2,1,2,0,0,0,4.5,3,2,0,0,3,0,2016
2016-11-12,"Josh McRoberts",23,4,1,0,0,1,0,1,0,12.83,4,2,0,0,2,0,2016
2016-10-28,"Kevin Seraphin",23,0,0,0,0,0,0,0,0,3.12,0,0,2,0,0,0,2016
2016-10-27,"Kris Humphries",23,0,0,0,3,1,0,0,0,9.38,1,0,0,0,0,0,2016
2016-10-25,"Kyle O'Quinn",23,2,1,1,4,1,0,2,0,15.4,3,1,0,0,3,2,2016
2016-10-26,"Lavoy Allen",23,2,2,1,4,0,0,0,0,10.73,3,1,0,0,1,1,2016
2016-10-26,"Leandro Barbosa",23,0,0,0,1,0,0,0,0,3.4,2,0,0,0,2,0,2016
2016-10-27,"Marreese Speights",23,15,0,2,0,0,2,3,0,15.62,8,4,7,5,3,0,2016
2016-10-26,"Michael Beasley",23,2,1,1,1,0,0,0,1,19.32,5,1,2,0,1,0,2016
2016-10-26,"Nemanja Bjelica",23,3,0,0,1,0,0,1,0,15.38,4,1,2,1,3,1,2016
2016-10-26,"Quincy Acy",23,0,0,0,0,0,0,0,0,0.93,0,0,0,0,1,0,2016
2016-10-25,"Richard Jefferson",23,13,1,0,4,2,2,3,2,25.78,7,5,2,1,1,0,2016
2016-10-26,"Shabazz Muhammad",23,2,0,1,1,0,0,1,0,13.52,6,1,0,0,0,0,2016
2016-10-26,"Spencer Hawes",23,4,3,0,2,2,0,1,0,12.68,4,2,0,0,1,1,2016
2016-10-26,"Timofey Mozgov",23,12,2,4,4,2,0,0,0,22.1,10,6,0,0,2,0,2016
2016-10-26,"Trevor Booker",23,8,5,1,6,1,0,1,3,24.38,5,4,0,0,0,0,2016
2016-10-26,"Tyler Zeller",23,13,3,2,2,1,0,0,0,16.43,7,6,2,1,2,2,2016
2016-10-26,"Willie Reed",23,10,1,3,3,0,0,0,0,17.03,6,5,0,0,1,1,2016
2016-10-25,"Zaza Pachulia",23,2,1,1,2,3,0,0,0,20.08,1,1,0,0,2,0,2016
2016-10-30,"Alex Abrines",24,5,0,0,0,0,0,0,1,1.82,1,1,3,3,0,0,2016
2016-10-28,"Brandon Ingram",24,2,0,0,0,0,0,1,0,4.18,2,1,0,0,1,0,2016
2016-10-28,"DeAndre Liggins",24,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,2016
2016-10-29,"Jahlil Okafor",24,8,1,1,3,0,0,0,1,15.27,7,2,4,4,1,0,2016
2016-10-29,"Kris Dunn",24,4,4,0,1,1,1,1,0,19.75,2,1,4,1,2,0,2016
2016-10-27,"Luc Mbah a Moute",24,1,0,1,2,0,0,0,0,17,2,0,2,1,0,1,2016
2016-11-06,"Lucas Nogueira",24,7,0,3,2,1,0,0,1,21.48,3,3,2,1,3,1,2016
2016-11-02,"Mindaugas Kuzminskas",24,6,0,1,0,0,1,1,1,5.93,3,1,4,3,0,0,2016
2016-10-28,"Sam Dekker",24,2,0,0,4,1,0,2,0,12.77,3,1,0,0,2,0,2016
2016-10-29,"Willy Hernangomez",24,4,0,1,1,2,0,0,0,7.85,3,2,2,0,0,0,2016
2016-11-12,"Yogi Ferrell",24,2,2,0,1,0,0,2,0,12.58,3,1,0,0,1,1,2016
