"PLAYER_FULL_NAME","injury_status","injury_date","return_date","injury_scrape_date"
"JaVale McGee","Day-To-Day","Feb 9",2017-02-14,2017-02-13
"Jaylen Brown","Day-To-Day","Feb 11",2017-02-14,2017-02-13
"Jimmy Butler","Out","Feb 9",2017-02-14,2017-02-13
"Joakim Noah","Out","Feb 11",2017-02-14,2017-02-13
"Joel Embiid","Out","Feb 12",2017-02-24,2017-02-13
"Jonathon Simmons","Day-To-Day","Feb 12",2017-02-14,2017-02-13
"Josh Richardson","Out","Feb 12",2017-02-15,2017-02-13
"K.J. McDaniels","Day-To-Day","Feb 9",2017-02-14,2017-02-13
"Kenneth Faried","Day-To-Day","Feb 9",2017-02-15,2017-02-13
"Kevin Love","Day-To-Day","Feb 9",2017-02-15,2017-02-13
"Khris Middleton","Day-To-Day","Feb 10",2017-02-14,2017-02-13
"Kris Dunn","Out","Feb 9",2017-02-14,2017-02-13
"Kyrie Irving","Day-To-Day","Feb 9",2017-02-14,2017-02-13
"Lance Thomas","Out","Feb 11",2017-02-14,2017-02-13
"LeBron James","Day-To-Day","Feb 9",2017-02-14,2017-02-13
"Mason Plumlee","Day-To-Day","Feb 12",2017-02-15,2017-02-13
"Nene Hilario","Day-To-Day","Feb 9",2017-02-14,2017-02-13
"Nikola Mirotic","Day-To-Day","Feb 12",2017-02-14,2017-02-13
"Omri Casspi","Out","Feb 9",2017-02-14,2017-02-13
"Patrick Patterson","Out","Feb 9",2017-02-14,2017-02-13
"Pau Gasol","Out","Feb 10",2017-02-24,2017-02-13
"Paul Zipser","Day-To-Day","Feb 9",2017-02-14,2017-02-13
"Quincy Acy","Day-To-Day","Feb 9",2017-02-15,2017-02-13
"Richaun Holmes","Day-To-Day","Feb 9",2017-02-14,2017-02-13
"Terrence Jones","Day-To-Day","Feb 12",2017-02-14,2017-02-13
"Thabo Sefolosha","Out","Feb 12",2017-02-14,2017-02-13
"Thaddeus Young","Out","Feb 9",2017-02-14,2017-02-13
"Tiago Splitter","Out","Feb 9",2017-02-24,2017-02-13
"Ty Lawson","Day-To-Day","Feb 9",2017-02-14,2017-02-13
"Tyreke Evans","Day-To-Day","Feb 9",2017-02-14,2017-02-13
"Tyson Chandler","Day-To-Day","Feb 11",2017-02-14,2017-02-13
"Wilson Chandler","Day-To-Day","Feb 12",2017-02-14,2017-02-13
"Zach Randolph","Day-To-Day","Feb 10",2017-02-14,2017-02-13
"Zaza Pachulia","Out","Feb 9",2017-02-23,2017-02-13
"Adreian Payne","Out",NA,2017-03-01,2017-02-13
"Avery Bradley","Out",NA,2017-02-15,2017-02-13
"Ben Simmons","Out",NA,2017-02-24,2017-02-13
"Brice Johnson","Out",NA,2017-02-24,2017-02-13
"C.J. Wilcox","Out",NA,2017-03-01,2017-02-13
"Chris Andersen","Out",NA,2017-10-25,2017-02-13
"Chris Bosh","Out",NA,2017-10-25,2017-02-13
"Chris Paul","Out",NA,2017-03-01,2017-02-13
"Dragan Bender","Out",NA,2017-03-09,2017-02-13
"Enes Kanter","Out",NA,2017-03-08,2017-02-13
"Evan Turner","Out",NA,2017-03-15,2017-02-13
"Festus Ezeli","Out",NA,2017-07-01,2017-02-13
"Garrett Temple","Out",NA,2017-02-25,2017-02-13
"J.J. Barea","Out",NA,2017-02-24,2017-02-13
"Jeremy Lin","Out",NA,2017-02-24,2017-02-13
"Jerryd Bayless","Out",NA,2017-10-25,2017-02-13
"Jodie Meeks","Out",NA,2017-03-01,2017-02-13
"Josh McRoberts","Out",NA,2017-03-01,2017-02-13
"Justise Winslow","Out",NA,2017-10-25,2017-02-13
"Nikola Pekovic","Out",NA,2017-10-25,2017-02-13
"Quincy Pondexter","Out",NA,2017-04-01,2017-02-13
"Ramon Sessions","Out",NA,2017-03-15,2017-02-13
"Rodney Hood","Out",NA,2017-02-24,2017-02-13
"Rudy Gay","Out",NA,2017-10-25,2017-02-13
"Zach LaVine","Out",NA,2017-10-25,2017-02-13
