"PLAYER_FULL_NAME","injury_status","injury_date","return_date","injury_scrape_date"
"Devin Robinson","Out",NA,2017-12-01,2017-10-30
"Edmond Sumner","Out",NA,2018-02-01,2017-10-30
"Frank Jackson","Out",NA,2017-12-15,2017-10-30
"Glenn Robinson III","Out",NA,2018-01-15,2017-10-30
"Gordon Hayward","Out",NA,2018-04-07,2017-10-30
"Harry Giles","Out",NA,2018-01-02,2017-10-30
"Isaiah Thomas","Out",NA,2017-12-25,2017-10-30
"Jabari Parker","Out",NA,2018-02-01,2017-10-30
"JaMychal Green","Out",NA,2017-11-11,2017-10-30
"Jeremy Lin","Out",NA,2018-10-25,2017-10-30
"Joakim Noah","Out",NA,2017-11-20,2017-10-30
"Juan Hernangomez","Out",NA,2017-11-07,2017-10-30
"Julyan Stone","Out",NA,2017-12-01,2017-10-30
"Justin Patton","Out",NA,2017-11-10,2017-10-30
"Malcolm Miller","Out",NA,2017-11-01,2017-10-30
"Milos Teodosic","Out",NA,2017-11-01,2017-10-30
"Nicolas Batum","Out",NA,2017-12-01,2017-10-30
"Noah Vonleh","Out",NA,2017-11-01,2017-10-30
"Omer Asik","Out",NA,2017-11-07,2017-10-30
"Rajon Rondo","Out",NA,2017-11-15,2017-10-30
"Rodney McGruder","Out",NA,2018-01-15,2017-10-30
"Sheldon Mac","Out",NA,2018-04-11,2017-10-30
"Solomon Hill","Out",NA,2018-02-28,2017-10-30
"Tony Parker","Out",NA,2017-11-14,2017-10-30
"Wade Baldwin IV","Out",NA,2017-12-09,2017-10-30
"Wayne Selden Jr.","Out",NA,2017-11-01,2017-10-30
"Zach LaVine","Out",NA,2017-11-24,2017-10-30
