"PLAYER_FULL_NAME","OWN_TEAM","Position","Age","Height","Weight","Salary","Team","injury_status","injury_date","clean_note","return_date","injury_scrape_date"
"John Henson31","Cleveland","F",28,"6' 11""",219,11327466,"Cleveland Cavaliers",NA,NA,NA,NA,NA
"John Jenkins","New York","SG",27,"6' 4""",215,NA,"New York Knicks",NA,NA,NA,NA,NA
"John Wall2","Washington","PG",28,"6' 4""",210,19169800,"Washington Wizards",NA,NA,NA,NA,NA
"Johnathan Motley15","LA Clippers","PF",23,"6' 10""",230,NA,"Los Angeles Clippers",NA,NA,NA,NA,NA
"Johnathan Williams19","LA Lakers","PF",23,"6' 9""",228,NA,"Los Angeles Lakers",NA,NA,NA,NA,NA
"Jon Leuer30","Detroit","PF",29,"6' 10""",228,10002681,"Detroit Pistons",NA,NA,NA,NA,NA
"Jonah Bolden43","Philadelphia","PF",23,"6' 10""",220,1690000,"Philadelphia 76ers",NA,NA,NA,NA,NA
"Jonas Jerebko21","Golden State","PF",31,"6' 10""",231,1512601,"Golden State Warriors",NA,NA,NA,NA,NA
"Jonas Valanciunas17","Memphis","C",26,"7' 0""",265,16539326,"Memphis Grizzlies",NA,NA,NA,NA,NA
"Jonathan Isaac1","Orlando","PF",21,"6' 10""",210,4969080,"Orlando Magic",NA,NA,NA,NA,NA
"Jonathon Simmons14","Philadelphia","SF",29,"6' 6""",195,6e+06,"Philadelphia 76ers",NA,NA,NA,NA,NA
"Jordan Bell2","Golden State","PF",24,"6' 9""",224,1378242,"Golden State Warriors",NA,NA,NA,NA,NA
"Jordan Clarkson8","Cleveland","PG",26,"6' 5""",194,12500000,"Cleveland Cavaliers",NA,NA,NA,NA,NA
"Jordan Loyd8","Toronto","PG",25,"6' 4""",210,NA,"Toronto Raptors",NA,NA,NA,NA,NA
"Jordan McRae52","Washington","SG",27,"6' 5""",179,NA,"Washington Wizards",NA,NA,NA,NA,NA
"Jose Calderon81","Detroit","PG",37,"6' 3""",200,1512601,"Detroit Pistons",NA,NA,NA,NA,NA
"Josh Hart3","LA Lakers","SG",23,"6' 5""",215,1655160,"Los Angeles Lakers",NA,NA,NA,NA,NA
"Josh Jackson20","Phoenix","SF",22,"6' 8""",200,6041520,"Phoenix Suns",NA,NA,NA,NA,NA
"Josh Okogie20","Minnesota","SG",20,"6' 4""",212,2160720,"Minnesota Timberwolves",NA,NA,NA,NA,NA
"Josh Richardson0","Miami","SG",25,"6' 6""",200,9367200,"Miami Heat",NA,NA,NA,NA,NA
"JR Smith5","Cleveland","SG",33,"6' 6""",225,14720000,"Cleveland Cavaliers",NA,NA,NA,NA,NA
"Jrue Holiday11","New Orleans","PG",28,"6' 4""",205,25976111,"New Orleans Pelicans",NA,NA,NA,NA,NA
"Juan Hernangomez41","Denver","PF",23,"6' 9""",230,2166360,"Denver Nuggets",NA,NA,NA,NA,NA
"Julian Washburn4","Memphis","SF",27,"6' 8""",209,NA,"Memphis Grizzlies",NA,NA,NA,NA,NA
"Julius Randle30","New Orleans","C",24,"6' 9""",250,8641000,"New Orleans Pelicans",NA,NA,NA,NA,NA
"Justin Anderson1","Atlanta","SG",25,"6' 6""",230,2516048,"Atlanta Hawks",NA,NA,NA,NA,NA
"Justin Holiday7","Memphis","SF",29,"6' 6""",181,4384616,"Memphis Grizzlies",NA,NA,NA,NA,NA
"Justin Jackson44","Dallas","SF",23,"6' 8""",210,2807880,"Dallas Mavericks",NA,NA,NA,NA,NA
"Justin Patton0","Philadelphia","C",21,"7' 0""",241,2667600,"Philadelphia 76ers",NA,NA,NA,NA,NA
"Justise Winslow20","Miami","SF",22,"6' 7""",225,3448926,"Miami Heat",NA,NA,NA,NA,NA
"Jusuf Nurkic27","Portland","C",24,"7' 0""",275,11111111,"Portland Trailblazers",NA,NA,NA,NA,NA
"Kadeem Allen0","New York","SG",26,"6' 3""",200,NA,"New York Knicks",NA,NA,NA,NA,NA
"Kalin Lucas24","Detroit","PG",29,"6' 1""",195,NA,"Detroit Pistons",NA,NA,NA,NA,NA
"Karl-Anthony Towns32","Minnesota","C",23,"7' 0""",248,7839435,"Minnesota Timberwolves",NA,NA,NA,NA,NA
"Kawhi Leonard2","Toronto","SF",27,"6' 7""",230,23114067,"Toronto Raptors",NA,NA,NA,NA,NA
"Keita Bates-Diop31","Minnesota","SF",23,"6' 9""",229,838464,"Minnesota Timberwolves",NA,NA,NA,NA,NA
"Kelly Olynyk9","Miami","PF",27,"7' 0""",240,12537527,"Miami Heat",NA,NA,NA,NA,NA
"Kelly Oubre Jr.3","Phoenix","SF",23,"6' 7""",205,3208630,"Phoenix Suns",NA,NA,NA,NA,NA
"Kemba Walker15","Charlotte","PG",28,"6' 1""",184,1.2e+07,"Charlotte Hornets",NA,NA,NA,NA,NA
"Kenneth Faried35","Houston","PF",29,"6' 8""",220,683661,"Houston Rockets",NA,NA,NA,NA,NA
"Kenrich Williams34","New Orleans","SG",24,"6' 7""",210,838464,"New Orleans Pelicans",NA,NA,NA,NA,NA
"Kent Bazemore24","Atlanta","SG",29,"6' 5""",201,18089887,"Atlanta Hawks",NA,NA,NA,NA,NA
"Kentavious Caldwell-Pope1","LA Lakers","SG",25,"6' 5""",205,1.2e+07,"Los Angeles Lakers",NA,NA,NA,NA,NA
"Kevin Durant35","Golden State","SF",30,"6' 9""",240,3e+07,"Golden State Warriors",NA,NA,NA,NA,NA
"Kevin Huerter3","Atlanta","SG",20,"6' 7""",190,2250960,"Atlanta Hawks",NA,NA,NA,NA,NA
"Kevin Knox20","New York","SF",19,"6' 9""",215,3739920,"New York Knicks",NA,NA,NA,NA,NA
"Kevin Love0","Cleveland","PF",30,"6' 10""",251,24119025,"Cleveland Cavaliers",NA,NA,NA,NA,NA
"Kevon Looney5","Golden State","C",23,"6' 9""",220,1512601,"Golden State Warriors",NA,NA,NA,NA,NA
"Khem Birch24","Orlando","C",26,"6' 9""",233,1378242,"Orlando Magic",NA,NA,NA,NA,NA
"Khris Middleton22","Milwaukee","SF",27,"6' 8""",222,1.3e+07,"Milwaukee Bucks",NA,NA,NA,NA,NA
"Khyri Thomas13","Detroit","SG",22,"6' 3""",210,838464,"Detroit Pistons",NA,NA,NA,NA,NA
"Klay Thompson11","Golden State","SG",29,"6' 7""",215,18988725,"Golden State Warriors",NA,NA,NA,NA,NA
"Kosta Koufos41","Sacramento","C",29,"7' 0""",245,8739500,"Sacramento Kings",NA,NA,NA,NA,NA
"Kostas Antetokounmpo37","Dallas","PF",21,"6' 10""",200,NA,"Dallas Mavericks",NA,NA,NA,NA,NA
"Kris Dunn32","Chicago","PG",24,"6' 4""",205,4221000,"Chicago Bulls",NA,NA,NA,NA,NA
"Kristaps Porzingis6","Dallas","PF",23,"7' 3""",240,5697054,"Dallas Mavericks",NA,NA,NA,NA,NA
"Kyle Anderson1","Memphis","SF",25,"6' 9""",230,8641000,"Memphis Grizzlies",NA,NA,NA,NA,NA
"Kyle Korver26","Utah","SG",37,"6' 7""",212,7560000,"Utah Jazz",NA,NA,NA,NA,NA
"Kyle Kuzma0","LA Lakers","PF",23,"6' 9""",220,1689840,"Los Angeles Lakers",NA,NA,NA,NA,NA
"Kyle Lowry7","Toronto","PG",32,"6' 1""",196,31200000,"Toronto Raptors",NA,NA,NA,NA,NA
"Kyle O'Quinn10","Indiana","C",28,"6' 10""",250,4449000,"Indiana Pacers",NA,NA,NA,NA,NA
"Kyrie Irving11","Boston","PG",26,"6' 3""",193,20099189,"Boston Celtics",NA,NA,NA,NA,NA
"LaMarcus Aldridge12","San Antonio","C",33,"6' 11""",260,22347015,"San Antonio Spurs",NA,NA,NA,NA,NA
"Lance Stephenson6","LA Lakers","SG",28,"6' 6""",230,4449000,"Los Angeles Lakers",NA,NA,NA,NA,NA
"Lance Thomas42","New York","SF",30,"6' 8""",240,7119650,"New York Knicks",NA,NA,NA,NA,NA
"Landry Shamet20","LA Clippers","PG",21,"6' 5""",188,1703649,"Los Angeles Clippers",NA,NA,NA,NA,NA
"Langston Galloway9","Detroit","SG",27,"6' 2""",200,7e+06,"Detroit Pistons",NA,NA,NA,NA,NA
"Larry Nance Jr.22","Cleveland","PF",26,"6' 9""",230,2272391,"Cleveland Cavaliers",NA,NA,NA,NA,NA
"Lauri Markkanen24","Chicago","PF",21,"7' 0""",240,4536120,"Chicago Bulls",NA,NA,NA,NA,NA
"LeBron James23","LA Lakers","SF",34,"6' 8""",250,35654150,"Los Angeles Lakers",NA,NA,NA,NA,NA
"Lonnie Walker IV1","San Antonio","SG",20,"6' 5""",205,2357160,"San Antonio Spurs",NA,NA,NA,NA,NA
"Lonzo Ball2","LA Lakers","PG",21,"6' 6""",190,7461960,"Los Angeles Lakers",NA,NA,NA,NA,NA
"Lou Williams23","LA Clippers","SG",32,"6' 1""",175,8e+06,"Los Angeles Clippers",NA,NA,NA,NA,NA
"Luc Mbah a Moute12","LA Clippers","PF",32,"6' 8""",230,4320500,"Los Angeles Clippers",NA,NA,NA,NA,NA
"Luka Doncic77","Dallas","SF",19,"6' 7""",218,6560640,"Dallas Mavericks",NA,NA,NA,NA,NA
"Luke Kennard5","Detroit","SG",22,"6' 5""",206,3275280,"Detroit Pistons",NA,NA,NA,NA,NA
"Luke Kornet2","New York","PF",23,"7' 1""",250,1619260,"New York Knicks",NA,NA,NA,NA,NA
"Luol Deng9","Minnesota","SF",33,"6' 9""",237,1512601,"Minnesota Timberwolves",NA,NA,NA,NA,NA
"Malcolm Brogdon13","Milwaukee","PG",26,"6' 5""",229,1544951,"Milwaukee Bucks",NA,NA,NA,NA,NA
"Malcolm Miller13","Toronto","SF",25,"6' 7""",210,457418,"Toronto Raptors",NA,NA,NA,NA,NA
"Malik Beasley25","Denver","SG",22,"6' 5""",195,1773840,"Denver Nuggets",NA,NA,NA,NA,NA
"Malik Monk1","Charlotte","SG",21,"6' 3""",200,3447480,"Charlotte Hornets",NA,NA,NA,NA,NA
"Marc Gasol33","Toronto","C",34,"7' 1""",255,24119025,"Toronto Raptors",NA,NA,NA,NA,NA
"Marco Belinelli18","San Antonio","SG",32,"6' 5""",210,6153846,"San Antonio Spurs",NA,NA,NA,NA,NA
"Marcus Derrickson32","Golden State","F",23,"6' 7""",249,NA,"Golden State Warriors",NA,NA,NA,NA,NA
"Marcus Morris13","Boston","PF",29,"6' 9""",235,5375000,"Boston Celtics",NA,NA,NA,NA,NA
"Marcus Smart36","Boston","PG",24,"6' 4""",220,11660716,"Boston Celtics",NA,NA,NA,NA,NA
"Mario Hezonja8","New York","SF",23,"6' 8""",225,6500000,"New York Knicks",NA,NA,NA,NA,NA
"Markelle Fultz20","Orlando","PG",20,"6' 4""",200,8339880,"Orlando Magic",NA,NA,NA,NA,NA
"Marquese Chriss3","Cleveland","PF",21,"6' 10""",240,3206160,"Cleveland Cavaliers",NA,NA,NA,NA,NA
"Marvin Bagley III35","Sacramento","PF",19,"6' 11""",234,7305600,"Sacramento Kings",NA,NA,NA,NA,NA
"Marvin Williams2","Charlotte","PF",32,"6' 9""",237,14087500,"Charlotte Hornets",NA,NA,NA,NA,NA
"Mason Plumlee24","Denver","PF",28,"6' 11""",235,12917808,"Denver Nuggets",NA,NA,NA,NA,NA
"Matthew Dellavedova18","Cleveland","PG",28,"6' 4""",200,9607500,"Cleveland Cavaliers",NA,NA,NA,NA,NA
"Maurice Harkless4","Portland","SF",25,"6' 9""",220,10837079,"Portland Trailblazers",NA,NA,NA,NA,NA
"Maximilian Kleber42","Dallas","PF",27,"6' 11""",240,1378242,"Dallas Mavericks",NA,NA,NA,NA,NA
"Melvin Frazier Jr.35","Orlando","SG",22,"6' 6""",200,1050000,"Orlando Magic",NA,NA,NA,NA,NA
"Meyers Leonard11","Portland","PF",26,"7' 1""",255,10595506,"Portland Trailblazers",NA,NA,NA,NA,NA
"Michael Kidd-Gilchrist14","Charlotte","SF",25,"6' 7""",232,1.3e+07,"Charlotte Hornets",NA,NA,NA,NA,NA
"Michael Porter Jr.1","Denver","PF",20,"6' 10""",210,2894160,"Denver Nuggets",NA,NA,NA,NA,NA
"Mikal Bridges25","Phoenix","SF",22,"6' 7""",210,3552960,"Phoenix Suns",NA,NA,NA,NA,NA
"Mike Conley11","Memphis","PG",31,"6' 1""",175,30521115,"Memphis Grizzlies",NA,NA,NA,NA,NA
"Mike Muscala31","LA Lakers","PF",27,"6' 11""",240,5e+06,"Los Angeles Lakers",NA,NA,NA,NA,NA
"Mike Scott1","Philadelphia","PF",30,"6' 8""",237,4320500,"Philadelphia 76ers",NA,NA,NA,NA,NA
"Miles Bridges0","Charlotte","SF",20,"6' 7""",225,3206640,"Charlotte Hornets",NA,NA,NA,NA,NA
"Miles Plumlee18","Atlanta","C",30,"6' 11""",249,12500000,"Atlanta Hawks",NA,NA,NA,NA,NA
"Mitchell Robinson26","New York","C",20,"7' 1""",240,1485440,"New York Knicks",NA,NA,NA,NA,NA
"Mo Bamba5","Orlando","C",20,"7' 0""",221,4865040,"Orlando Magic",NA,NA,NA,NA,NA
"Monte Morris11","Denver","PG",23,"6' 3""",175,1349383,"Denver Nuggets",NA,NA,NA,NA,NA
"Montrezl Harrell5","LA Clippers","PF",25,"6' 8""",240,6e+06,"Los Angeles Clippers",NA,NA,NA,NA,NA
"Moritz Wagner15","LA Lakers","C",21,"6' 11""",245,1762080,"Los Angeles Lakers",NA,NA,NA,NA,NA
"Myles Turner33","Indiana","C",22,"6' 11""",250,3410284,"Indiana Pacers",NA,NA,NA,NA,NA
"Naz Mitrou-Long30","Utah","SG",25,"6' 4""",218,NA,"Utah Jazz",NA,NA,NA,NA,NA
"Nemanja Bjelica88","Sacramento","PF",30,"6' 10""",234,6500000,"Sacramento Kings",NA,NA,NA,NA,NA
"Nene Hilario42","Houston","C",36,"6' 11""",250,3651480,"Houston Rockets",NA,NA,NA,NA,NA
"Nerlens Noel3","Oklahoma City","PF",24,"6' 11""",220,1757429,"Oklahoma City Thunder",NA,NA,NA,NA,NA
"Nicolas Batum5","Charlotte","SF",30,"6' 8""",200,2.4e+07,"Charlotte Hornets",NA,NA,NA,NA,NA
"Nik Stauskas1","Cleveland","SG",25,"6' 6""",205,504200,"Cleveland Cavaliers",NA,NA,NA,NA,NA
"Nikola Jokic15","Denver","C",23,"7' 0""",250,24605181,"Denver Nuggets",NA,NA,NA,NA,NA
"Nikola Mirotic41","Milwaukee","PF",28,"6' 10""",250,12500000,"Milwaukee Bucks",NA,NA,NA,NA,NA
"Nikola Vucevic9","Orlando","C",28,"7' 0""",260,12750000,"Orlando Magic",NA,NA,NA,NA,NA
"Noah Vonleh32","New York","PF",23,"6' 9""",250,1512601,"New York Knicks",NA,NA,NA,NA,NA
"Norman Powell24","Toronto","SF",25,"6' 4""",215,9367200,"Toronto Raptors",NA,NA,NA,NA,NA
"OG Anunoby3","Toronto","SF",21,"6' 8""",232,2034120,"Toronto Raptors",NA,NA,NA,NA,NA
"Omari Spellman6","Atlanta","PF",21,"6' 9""",245,1620480,"Atlanta Hawks",NA,NA,NA,NA,NA
"Otto Porter Jr.22","Chicago","SF",25,"6' 8""",198,26011913,"Chicago Bulls",NA,NA,NA,NA,NA
"Pascal Siakam43","Toronto","PF",24,"6' 9""",230,1544951,"Toronto Raptors",NA,NA,NA,NA,NA
"Pat Connaughton24","Milwaukee","SG",26,"6' 4""",209,1641000,"Milwaukee Bucks",NA,NA,NA,NA,NA
"Patrick Beverley21","LA Clippers","PG",30,"6' 1""",185,5027028,"Los Angeles Clippers",NA,NA,NA,NA,NA
"Patrick McCaw1","Toronto","SG",23,"6' 7""",185,777665,"Toronto Raptors",NA,NA,NA,NA,NA
"Patrick Patterson54","Oklahoma City","PF",29,"6' 9""",230,5451600,"Oklahoma City Thunder",NA,NA,NA,NA,NA
"Patty Mills8","San Antonio","PG",30,"6' 0""",180,11571429,"San Antonio Spurs",NA,NA,NA,NA,NA
"Pau Gasol16","San Antonio","C",38,"7' 0""",250,16800000,"San Antonio Spurs",NA,NA,NA,NA,NA
"Paul George13","Oklahoma City","SF",28,"6' 9""",220,30560700,"Oklahoma City Thunder",NA,NA,NA,NA,NA
"Paul Millsap4","Denver","PF",34,"6' 8""",246,29230769,"Denver Nuggets",NA,NA,NA,NA,NA
"PJ Dozier50","Boston","PG",22,"6' 6""",205,NA,"Boston Celtics",NA,NA,NA,NA,NA
"PJ Tucker17","Houston","SF",33,"6' 6""",245,7969537,"Houston Rockets",NA,NA,NA,NA,NA
"Quincy Pondexter3","San Antonio","SF",30,"6' 7""",230,1512601,"San Antonio Spurs",NA,NA,NA,NA,NA
"Quinn Cook4","Golden State","PG",25,"6' 2""",179,1544951,"Golden State Warriors",NA,NA,NA,NA,NA
"Rajon Rondo9","LA Lakers","PG",32,"6' 1""",186,9e+06,"Los Angeles Lakers",NA,NA,NA,NA,NA
"Raul Neto25","Utah","PG",26,"6' 1""",179,2150000,"Utah Jazz",NA,NA,NA,NA,NA
"Rawle Alkins20","Chicago","SG",21,"6' 5""",225,NA,"Chicago Bulls",NA,NA,NA,NA,NA
"Raymond Felton2","Oklahoma City","PG",34,"6' 1""",205,1512601,"Oklahoma City Thunder",NA,NA,NA,NA,NA
"Reggie Bullock35","LA Lakers","SG",27,"6' 7""",205,2500000,"Los Angeles Lakers",NA,NA,NA,NA,NA
"Reggie Jackson1","Detroit","PG",28,"6' 3""",208,17043478,"Detroit Pistons",NA,NA,NA,NA,NA
"Richard Solomon5","Oklahoma City","F",26,"6' 10""",235,NA,"Oklahoma City Thunder",NA,NA,NA,NA,NA
"Richaun Holmes21","Phoenix","PF",25,"6' 10""",235,1600520,"Phoenix Suns",NA,NA,NA,NA,NA
"Ricky Rubio3","Utah","PG",28,"6' 4""",190,14975000,"Utah Jazz",NA,NA,NA,NA,NA
"RJ Hunter28","Boston","SG",25,"6' 5""",185,NA,"Boston Celtics",NA,NA,NA,NA,NA
"Robert Covington33","Minnesota","SF",28,"6' 9""",225,10464092,"Minnesota Timberwolves",NA,NA,NA,NA,NA
"Robert Williams44","Boston","C",21,"6' 10""",240,1654440,"Boston Celtics",NA,NA,NA,NA,NA
"Robin Lopez42","Chicago","C",30,"7' 0""",275,14357750,"Chicago Bulls",NA,NA,NA,NA,NA
"Rodions Kurucs00","Brooklyn","SF",21,"6' 9""",210,1618320,"Brooklyn Nets",NA,NA,NA,NA,NA
"Rodney Hood5","Portland","SG",26,"6' 8""",206,3472887,"Portland Trailblazers",NA,NA,NA,NA,NA
"Rodney McGruder17","Miami","SF",27,"6' 4""",200,1544951,"Miami Heat",NA,NA,NA,NA,NA
"Rondae Hollis-Jefferson24","Brooklyn","SF",24,"6' 7""",217,2470357,"Brooklyn Nets",NA,NA,NA,NA,NA
"Royce O'Neale23","Utah","SF",25,"6' 6""",226,1378242,"Utah Jazz",NA,NA,NA,NA,NA
"Rudy Gay22","San Antonio","SF",32,"6' 8""",230,10087200,"San Antonio Spurs",NA,NA,NA,NA,NA
"Rudy Gobert27","Utah","C",26,"7' 1""",245,23241573,"Utah Jazz",NA,NA,NA,NA,NA
"Russell Westbrook0","Oklahoma City","PG",30,"6' 3""",200,35654150,"Oklahoma City Thunder",NA,NA,NA,NA,NA
"Ryan Anderson31","Miami","PF",30,"6' 10""",240,20421546,"Miami Heat",NA,NA,NA,NA,NA
"Ryan Arcidiacono51","Chicago","PG",24,"6' 3""",200,1349383,"Chicago Bulls",NA,NA,NA,NA,NA
"Ryan Broekhoff45","Dallas","SG",28,"6' 7""",215,838464,"Dallas Mavericks",NA,NA,NA,NA,NA
"Salah Mejri50","Dallas","C",32,"7' 2""",235,512746,"Dallas Mavericks",NA,NA,NA,NA,NA
"Sam Dekker8","Washington","SF",24,"6' 9""",230,2760095,"Washington Wizards",NA,NA,NA,NA,NA
"Scotty Hopson32","Oklahoma City","G",29,"6' 7""",204,NA,"Oklahoma City Thunder",NA,NA,NA,NA,NA
"Semi Ojeleye37","Boston","PF",24,"6' 7""",241,1378242,"Boston Celtics",NA,NA,NA,NA,NA
"Serge Ibaka9","Toronto","C",29,"6' 10""",235,21666667,"Toronto Raptors",NA,NA,NA,NA,NA
"Seth Curry31","Portland","SG",28,"6' 2""",185,2795000,"Portland Trailblazers",NA,NA,NA,NA,NA
"Shabazz Napier13","Brooklyn","PG",27,"6' 1""",180,1942422,"Brooklyn Nets",NA,NA,NA,NA,NA
"Shai Gilgeous-Alexander2","LA Clippers","PG",20,"6' 6""",181,3375360,"Los Angeles Clippers",NA,NA,NA,NA,NA
"Shake Milton18","Philadelphia","SG",22,"6' 6""",207,NA,"Philadelphia 76ers",NA,NA,NA,NA,NA
"Shaquille Harrison3","Chicago","PG",25,"6' 4""",190,1311265,"Chicago Bulls",NA,NA,NA,NA,NA
"Shaun Livingston34","Golden State","PG",33,"6' 7""",192,8307692,"Golden State Warriors",NA,NA,NA,NA,NA
"Shelvin Mack6","Charlotte","PG",28,"6' 3""",203,1512601,"Charlotte Hornets",NA,NA,NA,NA,NA
"Sindarius Thornwell0","LA Clippers","SG",24,"6' 5""",215,1378242,"Los Angeles Clippers",NA,NA,NA,NA,NA
"Skal Labissiere17","Portland","PF",22,"6' 11""",235,1544951,"Portland Trailblazers",NA,NA,NA,NA,NA
"Solomon Hill44","New Orleans","SF",27,"6' 7""",225,12252928,"New Orleans Pelicans",NA,NA,NA,NA,NA
"Spencer Dinwiddie8","Brooklyn","PG",25,"6' 6""",210,1656092,"Brooklyn Nets",NA,NA,NA,NA,NA
"Stanley Johnson3","New Orleans","SF",22,"6' 7""",245,3940402,"New Orleans Pelicans",NA,NA,NA,NA,NA
"Stephen Curry30","Golden State","PG",30,"6' 3""",190,37457154,"Golden State Warriors",NA,NA,NA,NA,NA
"Sterling Brown23","Milwaukee","SG",24,"6' 6""",232,1378242,"Milwaukee Bucks",NA,NA,NA,NA,NA
"Steven Adams12","Oklahoma City","C",25,"7' 0""",265,24157303,"Oklahoma City Thunder",NA,NA,NA,NA,NA
"Sviatoslav Mykhailiuk19","Detroit","SG",21,"6' 8""",205,1487694,"Detroit Pistons",NA,NA,NA,NA,NA
"T.J. Leaf22","Indiana","PF",21,"6' 10""",225,2407560,"Indiana Pacers",NA,NA,NA,NA,NA
"T.J. McConnell12","Philadelphia","PG",26,"6' 2""",190,1600520,"Philadelphia 76ers",NA,NA,NA,NA,NA
"T.J. Warren12","Phoenix","SF",25,"6' 8""",215,11750000,"Phoenix Suns",NA,NA,NA,NA,NA
"Taj Gibson67","Minnesota","PF",33,"6' 9""",232,1.4e+07,"Minnesota Timberwolves",NA,NA,NA,NA,NA
"Taurean Prince12","Atlanta","SF",24,"6' 8""",220,2526840,"Atlanta Hawks",NA,NA,NA,NA,NA
"Terrance Ferguson23","Oklahoma City","SG",20,"6' 7""",190,2118840,"Oklahoma City Thunder",NA,NA,NA,NA,NA
"Terrence Ross31","Orlando","SG",28,"6' 7""",206,10500000,"Orlando Magic",NA,NA,NA,NA,NA
"Terry Rozier12","Boston","PG",24,"6' 1""",190,3050390,"Boston Celtics",NA,NA,NA,NA,NA
"Thabo Sefolosha22","Utah","SF",34,"6' 7""",220,5250000,"Utah Jazz",NA,NA,NA,NA,NA
"Thaddeus Young21","Indiana","PF",30,"6' 8""",221,13964045,"Indiana Pacers",NA,NA,NA,NA,NA
"Theo Pinson10","Brooklyn","SG",23,"6' 6""",218,NA,"Brooklyn Nets",NA,NA,NA,NA,NA
"Thomas Bryant13","Washington","C",21,"6' 11""",248,1378242,"Washington Wizards",NA,NA,NA,NA,NA
"Thomas Welsh45","Denver","C",23,"7' 0""",255,NA,"Denver Nuggets",NA,NA,NA,NA,NA
"Thon Maker7","Detroit","PF",21,"7' 1""",221,2799720,"Detroit Pistons",NA,NA,NA,NA,NA
"Tim Frazier10","New Orleans","PG",28,"6' 1""",170,1512601,"New Orleans Pelicans",NA,NA,NA,NA,NA
"Tim Hardaway Jr.11","Dallas","G",26,"6' 6""",205,19200127,"Dallas Mavericks",NA,NA,NA,NA,NA
"Timofey Mozgov21","Orlando","C",32,"7' 1""",275,1.6e+07,"Orlando Magic",NA,NA,NA,NA,NA
"Timothe Luwawu-Cabarrot7","Chicago","SG",23,"6' 6""",210,1544951,"Chicago Bulls",NA,NA,NA,NA,NA
"Tobias Harris33","Philadelphia","SF",26,"6' 9""",235,14800000,"Philadelphia 76ers",NA,NA,NA,NA,NA
"Tomas Satoransky31","Washington","SG",27,"6' 7""",210,3129187,"Washington Wizards",NA,NA,NA,NA,NA
"Tony Bradley13","Utah","C",21,"6' 10""",248,1679520,"Utah Jazz",NA,NA,NA,NA,NA
"Tony Parker9","Charlotte","PG",36,"6' 2""",185,5e+06,"Charlotte Hornets",NA,NA,NA,NA,NA
"Tony Snell21","Milwaukee","SG",27,"6' 7""",213,10607143,"Milwaukee Bucks",NA,NA,NA,NA,NA
"Torrey Craig3","Denver","SF",28,"6' 7""",215,2e+06,"Denver Nuggets",NA,NA,NA,NA,NA
"Trae Young11","Atlanta","PG",20,"6' 2""",180,5356440,"Atlanta Hawks",NA,NA,NA,NA,NA
"Treveon Graham21","Brooklyn","SG",25,"6' 5""",225,1512601,"Brooklyn Nets",NA,NA,NA,NA,NA
"Trevon Bluiett5","New Orleans","SG",24,"6' 6""",198,NA,"New Orleans Pelicans",NA,NA,NA,NA,NA
"Trevon Duval0","Milwaukee","PG",20,"6' 2""",189,NA,"Milwaukee Bucks",NA,NA,NA,NA,NA
"Trevor Ariza1","Washington","SF",33,"6' 8""",215,1.5e+07,"Washington Wizards",NA,NA,NA,NA,NA
"Trey Burke23","Dallas","PG",26,"6' 1""",175,1795015,"Dallas Mavericks",NA,NA,NA,NA,NA
"Trey Lyles7","Denver","PF",23,"6' 10""",234,3364249,"Denver Nuggets",NA,NA,NA,NA,NA
"Tristan Thompson13","Cleveland","C",27,"6' 10""",238,17469565,"Cleveland Cavaliers",NA,NA,NA,NA,NA
"Troy Brown Jr.6","Washington","SF",19,"6' 7""",215,2749080,"Washington Wizards",NA,NA,NA,NA,NA
"Troy Caupain3","Orlando","PG",23,"6' 4""",210,NA,"Orlando Magic",NA,NA,NA,NA,NA
"Troy Daniels30","Phoenix","SG",27,"6' 4""",205,3258539,"Phoenix Suns",NA,NA,NA,NA,NA
"Troy Williams19","Sacramento","SF",24,"6' 7""",218,1512601,"Sacramento Kings",NA,NA,NA,NA,NA
"Tyler Cavanaugh34","Utah","PF",25,"6' 9""",238,NA,"Utah Jazz",NA,NA,NA,NA,NA
"Tyler Dorsey22","Memphis","SG",22,"6' 5""",183,1378242,"Memphis Grizzlies",NA,NA,NA,NA,NA
"Tyler Johnson8","Phoenix","SG",26,"6' 4""",190,19356932,"Phoenix Suns",NA,NA,NA,NA,NA
"Tyler Lydon20","Denver","PF",22,"6' 10""",225,1874640,"Denver Nuggets",NA,NA,NA,NA,NA
"Tyreke Evans12","Indiana","SG",29,"6' 6""",220,12400000,"Indiana Pacers",NA,NA,NA,NA,NA
"Tyrone Wallace9","LA Clippers","SG",24,"6' 5""",198,1349383,"Los Angeles Clippers",NA,NA,NA,NA,NA
"Tyson Chandler5","LA Lakers","C",36,"7' 1""",240,1333140,"Los Angeles Lakers",NA,NA,NA,NA,NA
"Tyus Jones1","Minnesota","PG",22,"6' 2""",196,2444053,"Minnesota Timberwolves",NA,NA,NA,NA,NA
"Udonis Haslem40","Miami","PF",38,"6' 8""",235,1512601,"Miami Heat",NA,NA,NA,NA,NA
"Victor Oladipo4","Indiana","SG",26,"6' 4""",210,2.1e+07,"Indiana Pacers",NA,NA,NA,NA,NA
"Vince Carter15","Atlanta","SF",42,"6' 6""",220,1512601,"Atlanta Hawks",NA,NA,NA,NA,NA
"Vincent Edwards12","Houston","SF",22,"6' 8""",225,NA,"Houston Rockets",NA,NA,NA,NA,NA
