"PLAYER_FULL_NAME","injury_status","injury_date","return_date","injury_scrape_date"
"Tiago Splitter","Out","Mar 21",2017-03-27,2017-03-25
"Timofey Mozgov","Day-To-Day","Mar 22",2017-03-26,2017-03-25
"TJ Warren","Day-To-Day","Mar 23",2017-03-26,2017-03-25
"Tony Allen","Day-To-Day","Mar 23",2017-03-26,2017-03-25
"Ty Lawson","Day-To-Day","Mar 22",2017-03-26,2017-03-25
"Tyreke Evans","Day-To-Day","Mar 24",2017-03-26,2017-03-25
"Wayne Ellington","Day-To-Day","Mar 23",2017-03-26,2017-03-25
"Wilson Chandler","Out","Mar 22",2017-03-26,2017-03-25
"Ben Simmons","Out",NA,2017-10-25,2017-03-25
"Brandon Knight","Out",NA,2017-10-25,2017-03-25
"Chandler Parsons","Out",NA,2017-10-25,2017-03-25
"Chris Bosh","Out",NA,2017-10-25,2017-03-25
"Dejounte Murray","Out",NA,2017-04-02,2017-03-25
"Derrick Favors","Out",NA,2017-03-27,2017-03-25
"Diamond Stone","Out",NA,2017-03-26,2017-03-25
"Dragan Bender","Out",NA,2017-04-01,2017-03-25
"Dwyane Wade","Out",NA,2017-05-01,2017-03-25
"Ed Davis","Out",NA,2017-10-25,2017-03-25
"Eric Bledsoe","Out",NA,2017-10-25,2017-03-25
"Festus Ezeli","Out",NA,2017-10-25,2017-03-25
"Glenn Robinson III","Out",NA,2017-04-08,2017-03-25
"Jabari Parker","Out",NA,2017-10-25,2017-03-25
"Jerryd Bayless","Out",NA,2017-10-25,2017-03-25
"Johnny O'Bryant","Out",NA,2017-03-26,2017-03-25
"Justise Winslow","Out",NA,2017-10-25,2017-03-25
"Kyle Lowry","Out",NA,2017-04-01,2017-03-25
"Michael Beasley","Out",NA,2017-04-01,2017-03-25
"Nikola Pekovic","Out",NA,2017-10-25,2017-03-25
"Rudy Gay","Out",NA,2017-10-25,2017-03-25
"Shelvin Mack","Out",NA,2017-03-26,2017-03-25
"T.J. Warren","Out",NA,2017-03-26,2017-03-25
"Tyson Chandler","Out",NA,2017-10-25,2017-03-25
"Zach LaVine","Out",NA,2017-10-25,2017-03-25
